areaType,areaName,areaCode,date,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate
nation,Northern Ireland,N92000002,2020-10-17,3,613
nation,Northern Ireland,N92000002,2020-10-16,2,610
nation,Northern Ireland,N92000002,2020-10-15,4,608
nation,Northern Ireland,N92000002,2020-10-14,2,604
nation,Northern Ireland,N92000002,2020-10-13,4,602
nation,Northern Ireland,N92000002,2020-10-12,5,598
nation,Northern Ireland,N92000002,2020-10-11,6,593
nation,Northern Ireland,N92000002,2020-10-10,0,587
nation,Northern Ireland,N92000002,2020-10-09,0,587
nation,Northern Ireland,N92000002,2020-10-08,0,587
nation,Northern Ireland,N92000002,2020-10-07,1,587
nation,Northern Ireland,N92000002,2020-10-06,1,586
nation,Northern Ireland,N92000002,2020-10-05,1,585
nation,Northern Ireland,N92000002,2020-10-04,0,584
nation,Northern Ireland,N92000002,2020-10-03,1,584
nation,Northern Ireland,N92000002,2020-10-02,2,583
nation,Northern Ireland,N92000002,2020-10-01,1,581
nation,Northern Ireland,N92000002,2020-09-30,1,580
nation,Northern Ireland,N92000002,2020-09-29,0,579
nation,Northern Ireland,N92000002,2020-09-28,1,579
nation,Northern Ireland,N92000002,2020-09-27,0,578
nation,Northern Ireland,N92000002,2020-09-26,0,578
nation,Northern Ireland,N92000002,2020-09-25,1,578
nation,Northern Ireland,N92000002,2020-09-24,0,577
nation,Northern Ireland,N92000002,2020-09-23,0,577
nation,Northern Ireland,N92000002,2020-09-22,0,577
nation,Northern Ireland,N92000002,2020-09-21,0,577
nation,Northern Ireland,N92000002,2020-09-20,0,577
nation,Northern Ireland,N92000002,2020-09-19,2,577
nation,Northern Ireland,N92000002,2020-09-18,1,575
nation,Northern Ireland,N92000002,2020-09-17,0,574
nation,Northern Ireland,N92000002,2020-09-16,2,574
nation,Northern Ireland,N92000002,2020-09-15,1,572
nation,Northern Ireland,N92000002,2020-09-14,1,571
nation,Northern Ireland,N92000002,2020-09-13,0,570
nation,Northern Ireland,N92000002,2020-09-12,0,570
nation,Northern Ireland,N92000002,2020-09-11,2,570
nation,Northern Ireland,N92000002,2020-09-10,1,568
nation,Northern Ireland,N92000002,2020-09-09,0,567
nation,Northern Ireland,N92000002,2020-09-08,0,567
nation,Northern Ireland,N92000002,2020-09-07,2,567
nation,Northern Ireland,N92000002,2020-09-06,0,565
nation,Northern Ireland,N92000002,2020-09-05,1,565
nation,Northern Ireland,N92000002,2020-09-04,0,564
nation,Northern Ireland,N92000002,2020-09-03,2,564
nation,Northern Ireland,N92000002,2020-09-02,0,562
nation,Northern Ireland,N92000002,2020-09-01,1,562
nation,Northern Ireland,N92000002,2020-08-31,0,561
nation,Northern Ireland,N92000002,2020-08-30,0,561
nation,Northern Ireland,N92000002,2020-08-29,0,561
nation,Northern Ireland,N92000002,2020-08-28,1,561
nation,Northern Ireland,N92000002,2020-08-27,0,560
nation,Northern Ireland,N92000002,2020-08-26,0,560
nation,Northern Ireland,N92000002,2020-08-25,1,560
nation,Northern Ireland,N92000002,2020-08-24,0,559
nation,Northern Ireland,N92000002,2020-08-23,0,559
nation,Northern Ireland,N92000002,2020-08-22,0,559
nation,Northern Ireland,N92000002,2020-08-21,0,559
nation,Northern Ireland,N92000002,2020-08-20,0,559
nation,Northern Ireland,N92000002,2020-08-19,0,559
nation,Northern Ireland,N92000002,2020-08-18,0,559
nation,Northern Ireland,N92000002,2020-08-17,0,559
nation,Northern Ireland,N92000002,2020-08-16,0,559
nation,Northern Ireland,N92000002,2020-08-15,1,559
nation,Northern Ireland,N92000002,2020-08-14,0,558
nation,Northern Ireland,N92000002,2020-08-13,1,558
nation,Northern Ireland,N92000002,2020-08-12,0,557
nation,Northern Ireland,N92000002,2020-08-11,0,557
nation,Northern Ireland,N92000002,2020-08-10,0,557
nation,Northern Ireland,N92000002,2020-08-09,0,557
nation,Northern Ireland,N92000002,2020-08-08,1,557
nation,Northern Ireland,N92000002,2020-08-07,0,556
nation,Northern Ireland,N92000002,2020-08-06,0,556
nation,Northern Ireland,N92000002,2020-08-05,0,556
nation,Northern Ireland,N92000002,2020-08-04,0,556
nation,Northern Ireland,N92000002,2020-08-03,0,556
nation,Northern Ireland,N92000002,2020-08-02,0,556
nation,Northern Ireland,N92000002,2020-08-01,0,556
nation,Northern Ireland,N92000002,2020-07-31,0,556
nation,Northern Ireland,N92000002,2020-07-30,0,556
nation,Northern Ireland,N92000002,2020-07-29,0,556
nation,Northern Ireland,N92000002,2020-07-28,0,556
nation,Northern Ireland,N92000002,2020-07-27,0,556
nation,Northern Ireland,N92000002,2020-07-26,0,556
nation,Northern Ireland,N92000002,2020-07-25,0,556
nation,Northern Ireland,N92000002,2020-07-24,0,556
nation,Northern Ireland,N92000002,2020-07-23,0,556
nation,Northern Ireland,N92000002,2020-07-22,0,556
nation,Northern Ireland,N92000002,2020-07-21,0,556
nation,Northern Ireland,N92000002,2020-07-20,0,556
nation,Northern Ireland,N92000002,2020-07-19,0,556
nation,Northern Ireland,N92000002,2020-07-18,0,556
nation,Northern Ireland,N92000002,2020-07-17,0,556
nation,Northern Ireland,N92000002,2020-07-16,0,556
nation,Northern Ireland,N92000002,2020-07-15,0,556
nation,Northern Ireland,N92000002,2020-07-14,0,556
nation,Northern Ireland,N92000002,2020-07-13,0,556
nation,Northern Ireland,N92000002,2020-07-12,1,556
nation,Northern Ireland,N92000002,2020-07-11,0,555
nation,Northern Ireland,N92000002,2020-07-10,0,555
nation,Northern Ireland,N92000002,2020-07-09,1,555
nation,Northern Ireland,N92000002,2020-07-08,0,554
nation,Northern Ireland,N92000002,2020-07-07,0,554
nation,Northern Ireland,N92000002,2020-07-06,0,554
nation,Northern Ireland,N92000002,2020-07-05,0,554
nation,Northern Ireland,N92000002,2020-07-04,0,554
nation,Northern Ireland,N92000002,2020-07-03,2,554
nation,Northern Ireland,N92000002,2020-07-02,0,552
nation,Northern Ireland,N92000002,2020-07-01,1,552
nation,Northern Ireland,N92000002,2020-06-30,0,551
nation,Northern Ireland,N92000002,2020-06-29,1,551
nation,Northern Ireland,N92000002,2020-06-28,0,550
nation,Northern Ireland,N92000002,2020-06-27,0,550
nation,Northern Ireland,N92000002,2020-06-26,2,550
nation,Northern Ireland,N92000002,2020-06-25,1,548
nation,Northern Ireland,N92000002,2020-06-24,0,547
nation,Northern Ireland,N92000002,2020-06-23,1,547
nation,Northern Ireland,N92000002,2020-06-22,1,546
nation,Northern Ireland,N92000002,2020-06-21,0,545
nation,Northern Ireland,N92000002,2020-06-20,0,545
nation,Northern Ireland,N92000002,2020-06-19,1,545
nation,Northern Ireland,N92000002,2020-06-18,1,544
nation,Northern Ireland,N92000002,2020-06-17,1,543
nation,Northern Ireland,N92000002,2020-06-16,1,542
nation,Northern Ireland,N92000002,2020-06-15,0,541
nation,Northern Ireland,N92000002,2020-06-14,0,541
nation,Northern Ireland,N92000002,2020-06-13,1,541
nation,Northern Ireland,N92000002,2020-06-12,1,540
nation,Northern Ireland,N92000002,2020-06-11,2,539
nation,Northern Ireland,N92000002,2020-06-10,0,537
nation,Northern Ireland,N92000002,2020-06-09,0,537
nation,Northern Ireland,N92000002,2020-06-08,0,537
nation,Northern Ireland,N92000002,2020-06-07,0,537
nation,Northern Ireland,N92000002,2020-06-06,0,537
nation,Northern Ireland,N92000002,2020-06-05,1,537
nation,Northern Ireland,N92000002,2020-06-04,0,536
nation,Northern Ireland,N92000002,2020-06-03,2,536
nation,Northern Ireland,N92000002,2020-06-02,2,534
nation,Northern Ireland,N92000002,2020-06-01,1,532
nation,Northern Ireland,N92000002,2020-05-31,1,531
nation,Northern Ireland,N92000002,2020-05-30,2,530
nation,Northern Ireland,N92000002,2020-05-29,1,528
nation,Northern Ireland,N92000002,2020-05-28,3,527
nation,Northern Ireland,N92000002,2020-05-27,4,524
nation,Northern Ireland,N92000002,2020-05-26,1,520
nation,Northern Ireland,N92000002,2020-05-25,1,519
nation,Northern Ireland,N92000002,2020-05-24,7,518
nation,Northern Ireland,N92000002,2020-05-23,2,511
nation,Northern Ireland,N92000002,2020-05-22,1,509
nation,Northern Ireland,N92000002,2020-05-21,4,508
nation,Northern Ireland,N92000002,2020-05-20,5,504
nation,Northern Ireland,N92000002,2020-05-19,5,499
nation,Northern Ireland,N92000002,2020-05-18,7,494
nation,Northern Ireland,N92000002,2020-05-17,7,487
nation,Northern Ireland,N92000002,2020-05-16,4,480
nation,Northern Ireland,N92000002,2020-05-15,3,476
nation,Northern Ireland,N92000002,2020-05-14,10,473
nation,Northern Ireland,N92000002,2020-05-13,3,463
nation,Northern Ireland,N92000002,2020-05-12,4,460
nation,Northern Ireland,N92000002,2020-05-11,2,456
nation,Northern Ireland,N92000002,2020-05-10,10,454
nation,Northern Ireland,N92000002,2020-05-09,7,444
nation,Northern Ireland,N92000002,2020-05-08,6,437
nation,Northern Ireland,N92000002,2020-05-07,3,431
nation,Northern Ireland,N92000002,2020-05-06,3,428
nation,Northern Ireland,N92000002,2020-05-05,6,425
nation,Northern Ireland,N92000002,2020-05-04,9,419
nation,Northern Ireland,N92000002,2020-05-03,11,410
nation,Northern Ireland,N92000002,2020-05-02,12,399
nation,Northern Ireland,N92000002,2020-05-01,12,387
nation,Northern Ireland,N92000002,2020-04-30,8,375
nation,Northern Ireland,N92000002,2020-04-29,14,367
nation,Northern Ireland,N92000002,2020-04-28,6,353
nation,Northern Ireland,N92000002,2020-04-27,13,347
nation,Northern Ireland,N92000002,2020-04-26,14,334
nation,Northern Ireland,N92000002,2020-04-25,15,320
nation,Northern Ireland,N92000002,2020-04-24,11,305
nation,Northern Ireland,N92000002,2020-04-23,16,294
nation,Northern Ireland,N92000002,2020-04-22,19,278
nation,Northern Ireland,N92000002,2020-04-21,13,259
nation,Northern Ireland,N92000002,2020-04-20,12,246
nation,Northern Ireland,N92000002,2020-04-19,10,234
nation,Northern Ireland,N92000002,2020-04-18,10,224
nation,Northern Ireland,N92000002,2020-04-17,9,214
nation,Northern Ireland,N92000002,2020-04-16,11,205
nation,Northern Ireland,N92000002,2020-04-15,16,194
nation,Northern Ireland,N92000002,2020-04-14,12,178
nation,Northern Ireland,N92000002,2020-04-13,7,166
nation,Northern Ireland,N92000002,2020-04-12,16,159
nation,Northern Ireland,N92000002,2020-04-11,11,143
nation,Northern Ireland,N92000002,2020-04-10,11,132
nation,Northern Ireland,N92000002,2020-04-09,18,121
nation,Northern Ireland,N92000002,2020-04-08,4,103
nation,Northern Ireland,N92000002,2020-04-07,8,99
nation,Northern Ireland,N92000002,2020-04-06,6,91
nation,Northern Ireland,N92000002,2020-04-05,11,85
nation,Northern Ireland,N92000002,2020-04-04,9,74
nation,Northern Ireland,N92000002,2020-04-03,10,65
nation,Northern Ireland,N92000002,2020-04-02,10,55
nation,Northern Ireland,N92000002,2020-04-01,4,45
nation,Northern Ireland,N92000002,2020-03-31,5,41
nation,Northern Ireland,N92000002,2020-03-30,4,36
nation,Northern Ireland,N92000002,2020-03-29,4,32
nation,Northern Ireland,N92000002,2020-03-28,8,28
nation,Northern Ireland,N92000002,2020-03-27,3,20
nation,Northern Ireland,N92000002,2020-03-26,2,17
nation,Northern Ireland,N92000002,2020-03-25,4,15
nation,Northern Ireland,N92000002,2020-03-24,2,11
nation,Northern Ireland,N92000002,2020-03-23,5,9
nation,Northern Ireland,N92000002,2020-03-22,1,4
nation,Northern Ireland,N92000002,2020-03-21,1,3
nation,Northern Ireland,N92000002,2020-03-20,0,2
nation,Northern Ireland,N92000002,2020-03-19,1,2
nation,Northern Ireland,N92000002,2020-03-18,1,1
nation,Scotland,S92000003,2022-01-26,0,10275
nation,Scotland,S92000003,2022-01-25,3,10275
nation,Scotland,S92000003,2022-01-24,6,10272
nation,Scotland,S92000003,2022-01-23,11,10266
nation,Scotland,S92000003,2022-01-22,7,10255
nation,Scotland,S92000003,2022-01-21,17,10248
nation,Scotland,S92000003,2022-01-20,11,10231
nation,Scotland,S92000003,2022-01-19,22,10220
nation,Scotland,S92000003,2022-01-18,13,10198
nation,Scotland,S92000003,2022-01-17,17,10185
nation,Scotland,S92000003,2022-01-16,19,10168
nation,Scotland,S92000003,2022-01-15,23,10149
nation,Scotland,S92000003,2022-01-14,18,10126
nation,Scotland,S92000003,2022-01-13,30,10108
nation,Scotland,S92000003,2022-01-12,16,10078
nation,Scotland,S92000003,2022-01-11,14,10062
nation,Scotland,S92000003,2022-01-10,18,10048
nation,Scotland,S92000003,2022-01-09,18,10030
nation,Scotland,S92000003,2022-01-08,14,10012
nation,Scotland,S92000003,2022-01-07,10,9998
nation,Scotland,S92000003,2022-01-06,19,9988
nation,Scotland,S92000003,2022-01-05,10,9969
nation,Scotland,S92000003,2022-01-04,19,9959
nation,Scotland,S92000003,2022-01-03,7,9940
nation,Scotland,S92000003,2022-01-02,7,9933
nation,Scotland,S92000003,2022-01-01,9,9926
nation,Scotland,S92000003,2021-12-31,9,9917
nation,Scotland,S92000003,2021-12-30,10,9908
nation,Scotland,S92000003,2021-12-29,9,9898
nation,Scotland,S92000003,2021-12-28,13,9889
nation,Scotland,S92000003,2021-12-27,9,9876
nation,Scotland,S92000003,2021-12-26,2,9867
nation,Scotland,S92000003,2021-12-25,8,9865
nation,Scotland,S92000003,2021-12-24,5,9857
nation,Scotland,S92000003,2021-12-23,5,9852
nation,Scotland,S92000003,2021-12-22,7,9847
nation,Scotland,S92000003,2021-12-21,9,9840
nation,Scotland,S92000003,2021-12-20,11,9831
nation,Scotland,S92000003,2021-12-19,6,9820
nation,Scotland,S92000003,2021-12-18,7,9814
nation,Scotland,S92000003,2021-12-17,6,9807
nation,Scotland,S92000003,2021-12-16,7,9801
nation,Scotland,S92000003,2021-12-15,6,9794
nation,Scotland,S92000003,2021-12-14,8,9788
nation,Scotland,S92000003,2021-12-13,5,9780
nation,Scotland,S92000003,2021-12-12,8,9775
nation,Scotland,S92000003,2021-12-11,8,9767
nation,Scotland,S92000003,2021-12-10,7,9759
nation,Scotland,S92000003,2021-12-09,9,9752
nation,Scotland,S92000003,2021-12-08,10,9743
nation,Scotland,S92000003,2021-12-07,18,9733
nation,Scotland,S92000003,2021-12-06,13,9715
nation,Scotland,S92000003,2021-12-05,8,9702
nation,Scotland,S92000003,2021-12-04,12,9694
nation,Scotland,S92000003,2021-12-03,7,9682
nation,Scotland,S92000003,2021-12-02,12,9675
nation,Scotland,S92000003,2021-12-01,14,9663
nation,Scotland,S92000003,2021-11-30,3,9649
nation,Scotland,S92000003,2021-11-29,11,9646
nation,Scotland,S92000003,2021-11-28,16,9635
nation,Scotland,S92000003,2021-11-27,13,9619
nation,Scotland,S92000003,2021-11-26,15,9606
nation,Scotland,S92000003,2021-11-25,10,9591
nation,Scotland,S92000003,2021-11-24,6,9581
nation,Scotland,S92000003,2021-11-23,12,9575
nation,Scotland,S92000003,2021-11-22,15,9563
nation,Scotland,S92000003,2021-11-21,9,9548
nation,Scotland,S92000003,2021-11-20,10,9539
nation,Scotland,S92000003,2021-11-19,9,9529
nation,Scotland,S92000003,2021-11-18,9,9520
nation,Scotland,S92000003,2021-11-17,12,9511
nation,Scotland,S92000003,2021-11-16,5,9499
nation,Scotland,S92000003,2021-11-15,19,9494
nation,Scotland,S92000003,2021-11-14,15,9475
nation,Scotland,S92000003,2021-11-13,10,9460
nation,Scotland,S92000003,2021-11-12,17,9450
nation,Scotland,S92000003,2021-11-11,8,9433
nation,Scotland,S92000003,2021-11-10,14,9425
nation,Scotland,S92000003,2021-11-09,6,9411
nation,Scotland,S92000003,2021-11-08,12,9405
nation,Scotland,S92000003,2021-11-07,12,9393
nation,Scotland,S92000003,2021-11-06,17,9381
nation,Scotland,S92000003,2021-11-05,17,9364
nation,Scotland,S92000003,2021-11-04,22,9347
nation,Scotland,S92000003,2021-11-03,16,9325
nation,Scotland,S92000003,2021-11-02,13,9309
nation,Scotland,S92000003,2021-11-01,27,9296
nation,Scotland,S92000003,2021-10-31,16,9269
nation,Scotland,S92000003,2021-10-30,16,9253
nation,Scotland,S92000003,2021-10-29,19,9237
nation,Scotland,S92000003,2021-10-28,20,9218
nation,Scotland,S92000003,2021-10-27,14,9198
nation,Scotland,S92000003,2021-10-26,19,9184
nation,Scotland,S92000003,2021-10-25,8,9165
nation,Scotland,S92000003,2021-10-24,21,9157
nation,Scotland,S92000003,2021-10-23,23,9136
nation,Scotland,S92000003,2021-10-22,16,9113
nation,Scotland,S92000003,2021-10-21,22,9097
nation,Scotland,S92000003,2021-10-20,16,9075
nation,Scotland,S92000003,2021-10-19,9,9059
nation,Scotland,S92000003,2021-10-18,15,9050
nation,Scotland,S92000003,2021-10-17,15,9035
nation,Scotland,S92000003,2021-10-16,18,9020
nation,Scotland,S92000003,2021-10-15,16,9002
nation,Scotland,S92000003,2021-10-14,20,8986
nation,Scotland,S92000003,2021-10-13,19,8966
nation,Scotland,S92000003,2021-10-12,16,8947
nation,Scotland,S92000003,2021-10-11,22,8931
nation,Scotland,S92000003,2021-10-10,14,8909
nation,Scotland,S92000003,2021-10-09,17,8895
nation,Scotland,S92000003,2021-10-08,14,8878
nation,Scotland,S92000003,2021-10-07,19,8864
nation,Scotland,S92000003,2021-10-06,13,8845
nation,Scotland,S92000003,2021-10-05,23,8832
nation,Scotland,S92000003,2021-10-04,14,8809
nation,Scotland,S92000003,2021-10-03,15,8795
nation,Scotland,S92000003,2021-10-02,23,8780
nation,Scotland,S92000003,2021-10-01,19,8757
nation,Scotland,S92000003,2021-09-30,16,8738
nation,Scotland,S92000003,2021-09-29,25,8722
nation,Scotland,S92000003,2021-09-28,16,8697
nation,Scotland,S92000003,2021-09-27,24,8681
nation,Scotland,S92000003,2021-09-26,20,8657
nation,Scotland,S92000003,2021-09-25,21,8637
nation,Scotland,S92000003,2021-09-24,22,8616
nation,Scotland,S92000003,2021-09-23,19,8594
nation,Scotland,S92000003,2021-09-22,31,8575
nation,Scotland,S92000003,2021-09-21,21,8544
nation,Scotland,S92000003,2021-09-20,20,8523
nation,Scotland,S92000003,2021-09-19,28,8503
nation,Scotland,S92000003,2021-09-18,21,8475
nation,Scotland,S92000003,2021-09-17,24,8454
nation,Scotland,S92000003,2021-09-16,16,8430
nation,Scotland,S92000003,2021-09-15,23,8414
nation,Scotland,S92000003,2021-09-14,20,8391
nation,Scotland,S92000003,2021-09-13,21,8371
nation,Scotland,S92000003,2021-09-12,22,8350
nation,Scotland,S92000003,2021-09-11,21,8328
nation,Scotland,S92000003,2021-09-10,25,8307
nation,Scotland,S92000003,2021-09-09,17,8282
nation,Scotland,S92000003,2021-09-08,10,8265
nation,Scotland,S92000003,2021-09-07,18,8255
nation,Scotland,S92000003,2021-09-06,10,8237
nation,Scotland,S92000003,2021-09-05,17,8227
nation,Scotland,S92000003,2021-09-04,10,8210
nation,Scotland,S92000003,2021-09-03,11,8200
nation,Scotland,S92000003,2021-09-02,11,8189
nation,Scotland,S92000003,2021-09-01,8,8178
nation,Scotland,S92000003,2021-08-31,10,8170
nation,Scotland,S92000003,2021-08-30,6,8160
nation,Scotland,S92000003,2021-08-29,8,8154
nation,Scotland,S92000003,2021-08-28,8,8146
nation,Scotland,S92000003,2021-08-27,10,8138
nation,Scotland,S92000003,2021-08-26,5,8128
nation,Scotland,S92000003,2021-08-25,5,8123
nation,Scotland,S92000003,2021-08-24,4,8118
nation,Scotland,S92000003,2021-08-23,7,8114
nation,Scotland,S92000003,2021-08-22,4,8107
nation,Scotland,S92000003,2021-08-21,5,8103
nation,Scotland,S92000003,2021-08-20,7,8098
nation,Scotland,S92000003,2021-08-19,7,8091
nation,Scotland,S92000003,2021-08-18,7,8084
nation,Scotland,S92000003,2021-08-17,4,8077
nation,Scotland,S92000003,2021-08-16,3,8073
nation,Scotland,S92000003,2021-08-15,6,8070
nation,Scotland,S92000003,2021-08-14,6,8064
nation,Scotland,S92000003,2021-08-13,10,8058
nation,Scotland,S92000003,2021-08-12,4,8048
nation,Scotland,S92000003,2021-08-11,3,8044
nation,Scotland,S92000003,2021-08-10,5,8041
nation,Scotland,S92000003,2021-08-09,6,8036
nation,Scotland,S92000003,2021-08-08,6,8030
nation,Scotland,S92000003,2021-08-07,6,8024
nation,Scotland,S92000003,2021-08-06,7,8018
nation,Scotland,S92000003,2021-08-05,7,8011
nation,Scotland,S92000003,2021-08-04,6,8004
nation,Scotland,S92000003,2021-08-03,3,7998
nation,Scotland,S92000003,2021-08-02,7,7995
nation,Scotland,S92000003,2021-08-01,10,7988
nation,Scotland,S92000003,2021-07-31,6,7978
nation,Scotland,S92000003,2021-07-30,7,7972
nation,Scotland,S92000003,2021-07-29,6,7965
nation,Scotland,S92000003,2021-07-28,9,7959
nation,Scotland,S92000003,2021-07-27,8,7950
nation,Scotland,S92000003,2021-07-26,7,7942
nation,Scotland,S92000003,2021-07-25,5,7935
nation,Scotland,S92000003,2021-07-24,3,7930
nation,Scotland,S92000003,2021-07-23,7,7927
nation,Scotland,S92000003,2021-07-22,9,7920
nation,Scotland,S92000003,2021-07-21,8,7911
nation,Scotland,S92000003,2021-07-20,6,7903
nation,Scotland,S92000003,2021-07-19,9,7897
nation,Scotland,S92000003,2021-07-18,8,7888
nation,Scotland,S92000003,2021-07-17,7,7880
nation,Scotland,S92000003,2021-07-16,5,7873
nation,Scotland,S92000003,2021-07-15,7,7868
nation,Scotland,S92000003,2021-07-14,8,7861
nation,Scotland,S92000003,2021-07-13,9,7853
nation,Scotland,S92000003,2021-07-12,7,7844
nation,Scotland,S92000003,2021-07-11,6,7837
nation,Scotland,S92000003,2021-07-10,8,7831
nation,Scotland,S92000003,2021-07-09,7,7823
nation,Scotland,S92000003,2021-07-08,12,7816
nation,Scotland,S92000003,2021-07-07,5,7804
nation,Scotland,S92000003,2021-07-06,13,7799
nation,Scotland,S92000003,2021-07-05,5,7786
nation,Scotland,S92000003,2021-07-04,6,7781
nation,Scotland,S92000003,2021-07-03,4,7775
nation,Scotland,S92000003,2021-07-02,2,7771
nation,Scotland,S92000003,2021-07-01,2,7769
nation,Scotland,S92000003,2021-06-30,1,7767
nation,Scotland,S92000003,2021-06-29,3,7766
nation,Scotland,S92000003,2021-06-28,3,7763
nation,Scotland,S92000003,2021-06-27,3,7760
nation,Scotland,S92000003,2021-06-26,8,7757
nation,Scotland,S92000003,2021-06-25,1,7749
nation,Scotland,S92000003,2021-06-24,2,7748
nation,Scotland,S92000003,2021-06-23,1,7746
nation,Scotland,S92000003,2021-06-22,4,7745
nation,Scotland,S92000003,2021-06-21,2,7741
nation,Scotland,S92000003,2021-06-20,3,7739
nation,Scotland,S92000003,2021-06-19,2,7736
nation,Scotland,S92000003,2021-06-18,3,7734
nation,Scotland,S92000003,2021-06-17,1,7731
nation,Scotland,S92000003,2021-06-16,1,7730
nation,Scotland,S92000003,2021-06-15,6,7729
nation,Scotland,S92000003,2021-06-14,1,7723
nation,Scotland,S92000003,2021-06-13,3,7722
nation,Scotland,S92000003,2021-06-12,0,7719
nation,Scotland,S92000003,2021-06-11,0,7719
nation,Scotland,S92000003,2021-06-10,2,7719
nation,Scotland,S92000003,2021-06-09,2,7717
nation,Scotland,S92000003,2021-06-08,0,7715
nation,Scotland,S92000003,2021-06-07,1,7715
nation,Scotland,S92000003,2021-06-06,1,7714
nation,Scotland,S92000003,2021-06-05,0,7713
nation,Scotland,S92000003,2021-06-04,1,7713
nation,Scotland,S92000003,2021-06-03,2,7712
nation,Scotland,S92000003,2021-06-02,1,7710
nation,Scotland,S92000003,2021-06-01,0,7709
nation,Scotland,S92000003,2021-05-31,0,7709
nation,Scotland,S92000003,2021-05-30,1,7709
nation,Scotland,S92000003,2021-05-29,2,7708
nation,Scotland,S92000003,2021-05-28,1,7706
nation,Scotland,S92000003,2021-05-27,1,7705
nation,Scotland,S92000003,2021-05-26,1,7704
nation,Scotland,S92000003,2021-05-25,0,7703
nation,Scotland,S92000003,2021-05-24,0,7703
nation,Scotland,S92000003,2021-05-23,1,7703
nation,Scotland,S92000003,2021-05-22,1,7702
nation,Scotland,S92000003,2021-05-21,0,7701
nation,Scotland,S92000003,2021-05-20,0,7701
nation,Scotland,S92000003,2021-05-19,0,7701
nation,Scotland,S92000003,2021-05-18,0,7701
nation,Scotland,S92000003,2021-05-17,1,7701
nation,Scotland,S92000003,2021-05-16,0,7700
nation,Scotland,S92000003,2021-05-15,0,7700
nation,Scotland,S92000003,2021-05-14,0,7700
nation,Scotland,S92000003,2021-05-13,0,7700
nation,Scotland,S92000003,2021-05-12,2,7700
nation,Scotland,S92000003,2021-05-11,0,7698
nation,Scotland,S92000003,2021-05-10,0,7698
nation,Scotland,S92000003,2021-05-09,0,7698
nation,Scotland,S92000003,2021-05-08,0,7698
nation,Scotland,S92000003,2021-05-07,0,7698
nation,Scotland,S92000003,2021-05-06,0,7698
nation,Scotland,S92000003,2021-05-05,0,7698
nation,Scotland,S92000003,2021-05-04,0,7698
nation,Scotland,S92000003,2021-05-03,0,7698
nation,Scotland,S92000003,2021-05-02,1,7698
nation,Scotland,S92000003,2021-05-01,0,7697
nation,Scotland,S92000003,2021-04-30,0,7697
nation,Scotland,S92000003,2021-04-29,0,7697
nation,Scotland,S92000003,2021-04-28,1,7697
nation,Scotland,S92000003,2021-04-27,1,7696
nation,Scotland,S92000003,2021-04-26,2,7695
nation,Scotland,S92000003,2021-04-25,2,7693
nation,Scotland,S92000003,2021-04-24,0,7691
nation,Scotland,S92000003,2021-04-23,2,7691
nation,Scotland,S92000003,2021-04-22,0,7689
nation,Scotland,S92000003,2021-04-21,3,7689
nation,Scotland,S92000003,2021-04-20,1,7686
nation,Scotland,S92000003,2021-04-19,1,7685
nation,Scotland,S92000003,2021-04-18,0,7684
nation,Scotland,S92000003,2021-04-17,1,7684
nation,Scotland,S92000003,2021-04-16,1,7683
nation,Scotland,S92000003,2021-04-15,2,7682
nation,Scotland,S92000003,2021-04-14,3,7680
nation,Scotland,S92000003,2021-04-13,0,7677
nation,Scotland,S92000003,2021-04-12,0,7677
nation,Scotland,S92000003,2021-04-11,2,7677
nation,Scotland,S92000003,2021-04-10,3,7675
nation,Scotland,S92000003,2021-04-09,2,7672
nation,Scotland,S92000003,2021-04-08,2,7670
nation,Scotland,S92000003,2021-04-07,2,7668
nation,Scotland,S92000003,2021-04-06,2,7666
nation,Scotland,S92000003,2021-04-05,4,7664
nation,Scotland,S92000003,2021-04-04,1,7660
nation,Scotland,S92000003,2021-04-03,2,7659
nation,Scotland,S92000003,2021-04-02,2,7657
nation,Scotland,S92000003,2021-04-01,1,7655
nation,Scotland,S92000003,2021-03-31,1,7654
nation,Scotland,S92000003,2021-03-30,2,7653
nation,Scotland,S92000003,2021-03-29,5,7651
nation,Scotland,S92000003,2021-03-28,5,7646
nation,Scotland,S92000003,2021-03-27,5,7641
nation,Scotland,S92000003,2021-03-26,5,7636
nation,Scotland,S92000003,2021-03-25,7,7631
nation,Scotland,S92000003,2021-03-24,4,7624
nation,Scotland,S92000003,2021-03-23,3,7620
nation,Scotland,S92000003,2021-03-22,3,7617
nation,Scotland,S92000003,2021-03-21,4,7614
nation,Scotland,S92000003,2021-03-20,5,7610
nation,Scotland,S92000003,2021-03-19,6,7605
nation,Scotland,S92000003,2021-03-18,3,7599
nation,Scotland,S92000003,2021-03-17,8,7596
nation,Scotland,S92000003,2021-03-16,11,7588
nation,Scotland,S92000003,2021-03-15,1,7577
nation,Scotland,S92000003,2021-03-14,7,7576
nation,Scotland,S92000003,2021-03-13,4,7569
nation,Scotland,S92000003,2021-03-12,6,7565
nation,Scotland,S92000003,2021-03-11,8,7559
nation,Scotland,S92000003,2021-03-10,5,7551
nation,Scotland,S92000003,2021-03-09,10,7546
nation,Scotland,S92000003,2021-03-08,15,7536
nation,Scotland,S92000003,2021-03-07,10,7521
