Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
20201208,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,30 - 39,"",729735,"",Dose 1,"",381,"",0.0522107340335875,"",381,"",0.0522107340335875,""
20201208,S92000003,Total,d,30 - 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,40 - 49,"",674290,"",Dose 1,"",504,"",0.0747452876358837,"",504,"",0.0747452876358837,""
20201208,S92000003,Total,d,40 - 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",1341,"",0.0466370545135348,"",1341,"",0.0466370545135348,""
20201208,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,50 - 54,"",393113,"",Dose 1,"",296,"",0.0752964160432242,"",296,"",0.0752964160432242,""
20201208,S92000003,Total,d,50 - 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,55 - 59,"",399344,"",Dose 1,"",322,"",0.0806322368684643,"",322,"",0.0806322368684643,""
20201208,S92000003,Total,d,55 - 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,60 - 64,"",352569,"",Dose 1,"",169,"",0.0479338796093814,"",169,"",0.0479338796093814,""
20201208,S92000003,Total,d,60 - 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,65 - 69,"",300433,"",Dose 1,"",38,"",0.0126484107937543,"",38,"",0.0126484107937543,""
20201208,S92000003,Total,d,65 - 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,70 - 74,"",285830,"",Dose 1,"",8,"",0.00279886645908407,"",8,"",0.00279886645908407,""
20201208,S92000003,Total,d,70 - 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,75 - 79,"",198210,"",Dose 1,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,75 - 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",4,"",0.00147271609347329,"",4,"",0.00147271609347329,""
20201208,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,All vaccinations,d,"","",Dose 1,"",1927,"","",z,1927,"","",z
20201208,S92000003,Total,d,All vaccinations,d,"","",Dose 2,"",0,"","",z,0,"","",z
20201209,S92000003,Female,"",12 - 15,"",114486,"",Dose 1,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",12 - 15,"",114486,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",16 - 17,"",53579,"",Dose 1,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",16 - 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",2950,"",0.1,"",4467,"",0.2,""
20201209,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",18 - 29,"",413185,"",Dose 1,"",429,"",0.103827583285937,"",596,"",0.144245313842468,""
20201209,S92000003,Female,"",18 - 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",30 - 39,"",370019,"",Dose 1,"",561,"",0.151613836046257,"",856,"",0.231339471756856,""
20201209,S92000003,Female,"",30 - 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",40 - 49,"",345328,"",Dose 1,"",716,"",0.207339109484316,"",1105,"",0.319985636843812,""
20201209,S92000003,Female,"",40 - 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",50 - 54,"",203758,"",Dose 1,"",433,"",0.212506993590436,"",664,"",0.325876775390414,""
20201209,S92000003,Female,"",50 - 54,"",203758,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",55 - 59,"",205996,"",Dose 1,"",456,"",0.221363521621779,"",727,"",0.352919474164547,""
20201209,S92000003,Female,"",55 - 59,"",205996,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",60 - 64,"",181868,"",Dose 1,"",275,"",0.151208568852135,"",405,"",0.222688983218598,""
20201209,S92000003,Female,"",60 - 64,"",181868,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",65 - 69,"",155904,"",Dose 1,"",59,"",0.0378438013136289,"",86,"",0.0551621510673235,""
20201209,S92000003,Female,"",65 - 69,"",155904,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",70 - 74,"",149920,"",Dose 1,"",15,"",0.0100053361792956,"",20,"",0.0133404482390608,""
20201209,S92000003,Female,"",70 - 74,"",149920,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",75 - 79,"",109004,"",Dose 1,"",5,"",0.00458698763348134,"",5,"",0.00458698763348134,""
20201209,S92000003,Female,"",75 - 79,"",109004,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",1,"",0.000604408556007519,"",3,"",0.00181322566802256,""
20201209,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",12 - 15,"",119649,"",Dose 1,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",12 - 15,"",119649,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",16 - 17,"",56560,"",Dose 1,"",0,"",0,"",1,"",0.00176803394625177,""
20201209,S92000003,Male,"",16 - 17,"",56560,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",905,"",0,"",1315,"",0.1,""
20201209,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",18 - 29,"",420762,"",Dose 1,"",111,"",0.0263807092845837,"",148,"",0.0351742790461116,""
20201209,S92000003,Male,"",18 - 29,"",420762,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",30 - 39,"",359716,"",Dose 1,"",189,"",0.0525414493656107,"",275,"",0.0764491988123964,""
20201209,S92000003,Male,"",30 - 39,"",359716,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",40 - 49,"",328962,"",Dose 1,"",248,"",0.0753886467129942,"",363,"",0.110347091761358,""
20201209,S92000003,Male,"",40 - 49,"",328962,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",50 - 54,"",189355,"",Dose 1,"",126,"",0.0665416809696073,"",191,"",0.100868738612659,""
20201209,S92000003,Male,"",50 - 54,"",189355,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",55 - 59,"",193348,"",Dose 1,"",114,"",0.0589610443345677,"",165,"",0.0853383536421375,""
20201209,S92000003,Male,"",55 - 59,"",193348,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",60 - 64,"",170701,"",Dose 1,"",81,"",0.0474513916145775,"",120,"",0.0702983579475223,""
20201209,S92000003,Male,"",60 - 64,"",170701,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",65 - 69,"",144529,"",Dose 1,"",28,"",0.0193732745677338,"",39,"",0.0269842038622007,""
20201209,S92000003,Male,"",65 - 69,"",144529,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",70 - 74,"",135910,"",Dose 1,"",6,"",0.00441468618939004,"",9,"",0.00662202928408506,""
20201209,S92000003,Male,"",70 - 74,"",135910,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",75 - 79,"",89206,"",Dose 1,"",1,"",0.00112100082954061,"",1,"",0.00112100082954061,""
20201209,S92000003,Male,"",75 - 79,"",89206,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",1,"",0.000942009872263461,"",3,"",0.00282602961679038,""
20201209,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,12 - 15,"",234135,"",Dose 1,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,12 - 15,"",234135,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,16 - 17,"",110139,"",Dose 1,"",0,"",0,"",1,"",0.000907943598543658,""
20201209,S92000003,Total,d,16 - 17,"",110139,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",3855,"",0.1,"",5782,"",0.1,""
20201209,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,18 - 29,"",833947,"",Dose 1,"",540,"",0.0647523163942073,"",744,"",0.0892143025875745,""
20201209,S92000003,Total,d,18 - 29,"",833947,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",3855,"",0.0868423578049316,"",5781,"",0.130229745906695,""
20201209,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,30 - 39,"",729735,"",Dose 1,"",750,"",0.102777035499188,"",1131,"",0.154987769532776,""
20201209,S92000003,Total,d,30 - 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,40 - 49,"",674290,"",Dose 1,"",964,"",0.142965193017841,"",1468,"",0.217710480653725,""
20201209,S92000003,Total,d,40 - 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",2565,"",0.0892051042708552,"",3906,"",0.13584215878439,""
20201209,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,50 - 54,"",393113,"",Dose 1,"",559,"",0.142198299216765,"",855,"",0.217494715259989,""
20201209,S92000003,Total,d,50 - 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,55 - 59,"",399344,"",Dose 1,"",570,"",0.142734083897592,"",892,"",0.223366320766056,""
20201209,S92000003,Total,d,55 - 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,60 - 64,"",352569,"",Dose 1,"",356,"",0.100973142845798,"",525,"",0.148907022455179,""
20201209,S92000003,Total,d,60 - 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,65 - 69,"",300433,"",Dose 1,"",87,"",0.028958203659385,"",125,"",0.0416066144531393,""
20201209,S92000003,Total,d,65 - 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,70 - 74,"",285830,"",Dose 1,"",21,"",0.00734702445509569,"",29,"",0.0101458909141798,""
20201209,S92000003,Total,d,70 - 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,75 - 79,"",198210,"",Dose 1,"",6,"",0.00302709247767519,"",6,"",0.00302709247767519,""
20201209,S92000003,Total,d,75 - 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",2,"",0.000736358046736645,"",6,"",0.00220907414020994,""
20201209,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,All vaccinations,d,"","",Dose 1,"",3855,"","",z,5782,"","",z
20201209,S92000003,Total,d,All vaccinations,d,"","",Dose 2,"",0,"","",z,0,"","",z
20201210,S92000003,Female,"",12 - 15,"",114486,"",Dose 1,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",12 - 15,"",114486,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",16 - 17,"",53579,"",Dose 1,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",16 - 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",3890,"",0.2,"",8357,"",0.4,""
20201210,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",18 - 29,"",413185,"",Dose 1,"",571,"",0.138194755375921,"",1167,"",0.282440069218389,""
20201210,S92000003,Female,"",18 - 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",30 - 39,"",370019,"",Dose 1,"",731,"",0.197557422726941,"",1587,"",0.428896894483797,""
20201210,S92000003,Female,"",30 - 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",40 - 49,"",345328,"",Dose 1,"",869,"",0.251644813047306,"",1974,"",0.571630449891118,""
20201210,S92000003,Female,"",40 - 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",50 - 54,"",203758,"",Dose 1,"",607,"",0.297902413647562,"",1271,"",0.623779189037976,""
20201210,S92000003,Female,"",50 - 54,"",203758,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",55 - 59,"",205996,"",Dose 1,"",623,"",0.302433056952562,"",1350,"",0.655352531117109,""
20201210,S92000003,Female,"",55 - 59,"",205996,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",60 - 64,"",181868,"",Dose 1,"",359,"",0.197395913519696,"",764,"",0.420084896738294,""
20201210,S92000003,Female,"",60 - 64,"",181868,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",65 - 69,"",155904,"",Dose 1,"",101,"",0.0647834564860427,"",187,"",0.119945607553366,""
20201210,S92000003,Female,"",65 - 69,"",155904,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",70 - 74,"",149920,"",Dose 1,"",22,"",0.0146744930629669,"",42,"",0.0280149413020277,""
20201210,S92000003,Female,"",70 - 74,"",149920,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",75 - 79,"",109004,"",Dose 1,"",6,"",0.00550438516017761,"",11,"",0.0100913727936589,""
20201210,S92000003,Female,"",75 - 79,"",109004,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",1,"",0.000604408556007519,"",4,"",0.00241763422403008,""
20201210,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",12 - 15,"",119649,"",Dose 1,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",12 - 15,"",119649,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",16 - 17,"",56560,"",Dose 1,"",0,"",0,"",1,"",0.00176803394625177,""
20201210,S92000003,Male,"",16 - 17,"",56560,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",1055,"",0,"",2370,"",0.1,""
20201210,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",18 - 29,"",420762,"",Dose 1,"",144,"",0.0342236228556761,"",292,"",0.0693979019017877,""
20201210,S92000003,Male,"",18 - 29,"",420762,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",30 - 39,"",359716,"",Dose 1,"",237,"",0.0658853095219562,"",512,"",0.142334508334353,""
20201210,S92000003,Male,"",30 - 39,"",359716,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",40 - 49,"",328962,"",Dose 1,"",240,"",0.0729567548835428,"",603,"",0.183303846644901,""
20201210,S92000003,Male,"",40 - 49,"",328962,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",50 - 54,"",189355,"",Dose 1,"",151,"",0.079744395447704,"",342,"",0.180613134060363,""
20201210,S92000003,Male,"",50 - 54,"",189355,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",55 - 59,"",193348,"",Dose 1,"",149,"",0.0770631193495666,"",314,"",0.162401472991704,""
20201210,S92000003,Male,"",55 - 59,"",193348,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",60 - 64,"",170701,"",Dose 1,"",93,"",0.0544812274093298,"",213,"",0.124779585356852,""
20201210,S92000003,Male,"",60 - 64,"",170701,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",65 - 69,"",144529,"",Dose 1,"",28,"",0.0193732745677338,"",67,"",0.0463574784299345,""
20201210,S92000003,Male,"",65 - 69,"",144529,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",70 - 74,"",135910,"",Dose 1,"",8,"",0.00588624825252005,"",17,"",0.0125082775366051,""
20201210,S92000003,Male,"",70 - 74,"",135910,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",75 - 79,"",89206,"",Dose 1,"",4,"",0.00448400331816246,"",5,"",0.00560500414770307,""
20201210,S92000003,Male,"",75 - 79,"",89206,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",1,"",0.000942009872263461,"",4,"",0.00376803948905385,""
20201210,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,12 - 15,"",234135,"",Dose 1,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,12 - 15,"",234135,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,16 - 17,"",110139,"",Dose 1,"",0,"",0,"",1,"",0.000907943598543658,""
20201210,S92000003,Total,d,16 - 17,"",110139,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",4945,"",0.1,"",10727,"",0.2,""
20201210,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,18 - 29,"",833947,"",Dose 1,"",715,"",0.0857368633738115,"",1459,"",0.174951165961386,""
20201210,S92000003,Total,d,18 - 29,"",833947,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",4945,"",0.111397006315275,"",10726,"",0.24162675222197,""
20201210,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,30 - 39,"",729735,"",Dose 1,"",968,"",0.132650893817619,"",2099,"",0.287638663350394,""
20201210,S92000003,Total,d,30 - 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,40 - 49,"",674290,"",Dose 1,"",1109,"",0.164469293627371,"",2577,"",0.382179774281096,""
20201210,S92000003,Total,d,40 - 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",3262,"",0.113445243715996,"",7168,"",0.249287402500386,""
20201210,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,50 - 54,"",393113,"",Dose 1,"",758,"",0.192819876218797,"",1613,"",0.410314591478786,""
20201210,S92000003,Total,d,50 - 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,55 - 59,"",399344,"",Dose 1,"",772,"",0.193317039945511,"",1664,"",0.416683360711567,""
20201210,S92000003,Total,d,55 - 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,60 - 64,"",352569,"",Dose 1,"",452,"",0.128201855523316,"",977,"",0.277108877978495,""
20201210,S92000003,Total,d,60 - 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
