Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
20201208,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,50 - 54,"",393113,"",Dose 1,"",294,"",0.0747876564753646,"",294,"",0.0747876564753646,""
20201208,S92000003,Total,d,50 - 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,55 - 59,"",399344,"",Dose 1,"",320,"",0.0801314155214552,"",320,"",0.0801314155214552,""
20201208,S92000003,Total,d,55 - 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,60 - 64,"",352569,"",Dose 1,"",168,"",0.0476502471856573,"",168,"",0.0476502471856573,""
20201208,S92000003,Total,d,60 - 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,65 - 69,"",300433,"",Dose 1,"",38,"",0.0126484107937543,"",38,"",0.0126484107937543,""
20201208,S92000003,Total,d,65 - 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,70 - 74,"",285830,"",Dose 1,"",8,"",0.00279886645908407,"",8,"",0.00279886645908407,""
20201208,S92000003,Total,d,70 - 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,75 - 79,"",198210,"",Dose 1,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,75 - 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",4,"",0.00147271609347329,"",4,"",0.00147271609347329,""
20201208,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
20201208,S92000003,Total,d,All vaccinations,d,"","",Dose 1,"",1916,"","",z,1916,"","",z
20201208,S92000003,Total,d,All vaccinations,d,"","",Dose 2,"",0,"","",z,0,"","",z
20201209,S92000003,Female,"",16 - 17,"",53579,"",Dose 1,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",16 - 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",2946,"",0.1,"",4456,"",0.2,""
20201209,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",18 - 29,"",413185,"",Dose 1,"",429,"",0.103827583285937,"",595,"",0.144003291503806,""
20201209,S92000003,Female,"",18 - 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",30 - 39,"",370019,"",Dose 1,"",559,"",0.151073323261778,"",853,"",0.230528702580138,""
20201209,S92000003,Female,"",30 - 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",40 - 49,"",345328,"",Dose 1,"",715,"",0.207049529722467,"",1103,"",0.319406477320113,""
20201209,S92000003,Female,"",40 - 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",50 - 54,"",203758,"",Dose 1,"",433,"",0.212506993590436,"",662,"",0.324895218838033,""
20201209,S92000003,Female,"",50 - 54,"",203758,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",55 - 59,"",205996,"",Dose 1,"",455,"",0.220878075302433,"",724,"",0.351463135206509,""
20201209,S92000003,Female,"",55 - 59,"",205996,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",60 - 64,"",181868,"",Dose 1,"",275,"",0.151208568852135,"",405,"",0.222688983218598,""
20201209,S92000003,Female,"",60 - 64,"",181868,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",65 - 69,"",155904,"",Dose 1,"",59,"",0.0378438013136289,"",86,"",0.0551621510673235,""
20201209,S92000003,Female,"",65 - 69,"",155904,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",70 - 74,"",149920,"",Dose 1,"",15,"",0.0100053361792956,"",20,"",0.0133404482390608,""
20201209,S92000003,Female,"",70 - 74,"",149920,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",75 - 79,"",109004,"",Dose 1,"",5,"",0.00458698763348134,"",5,"",0.00458698763348134,""
20201209,S92000003,Female,"",75 - 79,"",109004,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",1,"",0.000604408556007519,"",3,"",0.00181322566802256,""
20201209,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",16 - 17,"",56560,"",Dose 1,"",0,"",0,"",1,"",0.00176803394625177,""
20201209,S92000003,Male,"",16 - 17,"",56560,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",901,"",0,"",1307,"",0.1,""
20201209,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",18 - 29,"",420762,"",Dose 1,"",110,"",0.0261430452369748,"",146,"",0.0346989509508939,""
20201209,S92000003,Male,"",18 - 29,"",420762,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",30 - 39,"",359716,"",Dose 1,"",188,"",0.0522634522790201,"",273,"",0.0758932046392154,""
20201209,S92000003,Male,"",30 - 39,"",359716,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",40 - 49,"",328962,"",Dose 1,"",247,"",0.0750846602343128,"",361,"",0.109739118803996,""
20201209,S92000003,Male,"",40 - 49,"",328962,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",50 - 54,"",189355,"",Dose 1,"",126,"",0.0665416809696073,"",191,"",0.100868738612659,""
20201209,S92000003,Male,"",50 - 54,"",189355,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",55 - 59,"",193348,"",Dose 1,"",113,"",0.058443842191282,"",164,"",0.0848211514988518,""
20201209,S92000003,Male,"",55 - 59,"",193348,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",60 - 64,"",170701,"",Dose 1,"",81,"",0.0474513916145775,"",119,"",0.0697125382979596,""
20201209,S92000003,Male,"",60 - 64,"",170701,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",65 - 69,"",144529,"",Dose 1,"",28,"",0.0193732745677338,"",39,"",0.0269842038622007,""
20201209,S92000003,Male,"",65 - 69,"",144529,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",70 - 74,"",135910,"",Dose 1,"",6,"",0.00441468618939004,"",9,"",0.00662202928408506,""
20201209,S92000003,Male,"",70 - 74,"",135910,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",75 - 79,"",89206,"",Dose 1,"",1,"",0.00112100082954061,"",1,"",0.00112100082954061,""
20201209,S92000003,Male,"",75 - 79,"",89206,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",1,"",0.000942009872263461,"",3,"",0.00282602961679038,""
20201209,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,16 - 17,"",110139,"",Dose 1,"",0,"",0,"",1,"",0.000907943598543658,""
20201209,S92000003,Total,d,16 - 17,"",110139,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",3847,"",0.1,"",5763,"",0.1,""
20201209,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,18 - 29,"",833947,"",Dose 1,"",539,"",0.064632404697181,"",741,"",0.0888545674964956,""
20201209,S92000003,Total,d,18 - 29,"",833947,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",3847,"",0.0866621402011859,"",5762,"",0.129801729097799,""
20201209,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,30 - 39,"",729735,"",Dose 1,"",747,"",0.102365927357191,"",1126,"",0.154302589296114,""
20201209,S92000003,Total,d,30 - 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,40 - 49,"",674290,"",Dose 1,"",962,"",0.142668584733572,"",1464,"",0.217117264085186,""
20201209,S92000003,Total,d,40 - 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",2561,"",0.0890659929971385,"",3895,"",0.135459602781669,""
20201209,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,50 - 54,"",393113,"",Dose 1,"",559,"",0.142198299216765,"",853,"",0.216985955692129,""
20201209,S92000003,Total,d,50 - 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,55 - 59,"",399344,"",Dose 1,"",568,"",0.142233262550583,"",888,"",0.222364678072038,""
20201209,S92000003,Total,d,55 - 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,60 - 64,"",352569,"",Dose 1,"",356,"",0.100973142845798,"",524,"",0.148623390031455,""
20201209,S92000003,Total,d,60 - 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,65 - 69,"",300433,"",Dose 1,"",87,"",0.028958203659385,"",125,"",0.0416066144531393,""
20201209,S92000003,Total,d,65 - 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,70 - 74,"",285830,"",Dose 1,"",21,"",0.00734702445509569,"",29,"",0.0101458909141798,""
20201209,S92000003,Total,d,70 - 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,75 - 79,"",198210,"",Dose 1,"",6,"",0.00302709247767519,"",6,"",0.00302709247767519,""
20201209,S92000003,Total,d,75 - 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",2,"",0.000736358046736645,"",6,"",0.00220907414020994,""
20201209,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
20201209,S92000003,Total,d,All vaccinations,d,"","",Dose 1,"",3847,"","",z,5763,"","",z
20201209,S92000003,Total,d,All vaccinations,d,"","",Dose 2,"",0,"","",z,0,"","",z
20201210,S92000003,Female,"",16 - 17,"",53579,"",Dose 1,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",16 - 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",3889,"",0.2,"",8345,"",0.4,""
20201210,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",18 - 29,"",413185,"",Dose 1,"",571,"",0.138194755375921,"",1166,"",0.282198046879727,""
20201210,S92000003,Female,"",18 - 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",30 - 39,"",370019,"",Dose 1,"",731,"",0.197557422726941,"",1584,"",0.428086125307079,""
20201210,S92000003,Female,"",30 - 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",40 - 49,"",345328,"",Dose 1,"",869,"",0.251644813047306,"",1972,"",0.571051290367419,""
20201210,S92000003,Female,"",40 - 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",50 - 54,"",203758,"",Dose 1,"",607,"",0.297902413647562,"",1269,"",0.622797632485596,""
20201210,S92000003,Female,"",50 - 54,"",203758,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",55 - 59,"",205996,"",Dose 1,"",622,"",0.301947610633216,"",1346,"",0.653410745839725,""
20201210,S92000003,Female,"",55 - 59,"",205996,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",60 - 64,"",181868,"",Dose 1,"",359,"",0.197395913519696,"",764,"",0.420084896738294,""
20201210,S92000003,Female,"",60 - 64,"",181868,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",65 - 69,"",155904,"",Dose 1,"",101,"",0.0647834564860427,"",187,"",0.119945607553366,""
20201210,S92000003,Female,"",65 - 69,"",155904,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",70 - 74,"",149920,"",Dose 1,"",22,"",0.0146744930629669,"",42,"",0.0280149413020277,""
20201210,S92000003,Female,"",70 - 74,"",149920,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",75 - 79,"",109004,"",Dose 1,"",6,"",0.00550438516017761,"",11,"",0.0100913727936589,""
20201210,S92000003,Female,"",75 - 79,"",109004,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",1,"",0.000604408556007519,"",4,"",0.00241763422403008,""
20201210,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",16 - 17,"",56560,"",Dose 1,"",0,"",0,"",1,"",0.00176803394625177,""
20201210,S92000003,Male,"",16 - 17,"",56560,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",1054,"",0,"",2361,"",0.1,""
20201210,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",18 - 29,"",420762,"",Dose 1,"",143,"",0.0339859588080673,"",289,"",0.0686849097589611,""
20201210,S92000003,Male,"",18 - 29,"",420762,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",30 - 39,"",359716,"",Dose 1,"",237,"",0.0658853095219562,"",510,"",0.141778514161172,""
20201210,S92000003,Male,"",30 - 39,"",359716,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",40 - 49,"",328962,"",Dose 1,"",240,"",0.0729567548835428,"",601,"",0.182695873687538,""
20201210,S92000003,Male,"",40 - 49,"",328962,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",50 - 54,"",189355,"",Dose 1,"",151,"",0.079744395447704,"",342,"",0.180613134060363,""
20201210,S92000003,Male,"",50 - 54,"",189355,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",55 - 59,"",193348,"",Dose 1,"",149,"",0.0770631193495666,"",313,"",0.161884270848418,""
20201210,S92000003,Male,"",55 - 59,"",193348,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",60 - 64,"",170701,"",Dose 1,"",93,"",0.0544812274093298,"",212,"",0.124193765707289,""
20201210,S92000003,Male,"",60 - 64,"",170701,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",65 - 69,"",144529,"",Dose 1,"",28,"",0.0193732745677338,"",67,"",0.0463574784299345,""
20201210,S92000003,Male,"",65 - 69,"",144529,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",70 - 74,"",135910,"",Dose 1,"",8,"",0.00588624825252005,"",17,"",0.0125082775366051,""
20201210,S92000003,Male,"",70 - 74,"",135910,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",75 - 79,"",89206,"",Dose 1,"",4,"",0.00448400331816246,"",5,"",0.00560500414770307,""
20201210,S92000003,Male,"",75 - 79,"",89206,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",1,"",0.000942009872263461,"",4,"",0.00376803948905385,""
20201210,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,16 - 17,"",110139,"",Dose 1,"",0,"",0,"",1,"",0.000907943598543658,""
20201210,S92000003,Total,d,16 - 17,"",110139,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",4943,"",0.1,"",10706,"",0.2,""
20201210,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,18 - 29,"",833947,"",Dose 1,"",714,"",0.0856169516767852,"",1455,"",0.174471519173281,""
20201210,S92000003,Total,d,18 - 29,"",833947,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",4943,"",0.111351951914339,"",10705,"",0.241153681012138,""
20201210,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,30 - 39,"",729735,"",Dose 1,"",968,"",0.132650893817619,"",2094,"",0.286953483113733,""
20201210,S92000003,Total,d,30 - 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,40 - 49,"",674290,"",Dose 1,"",1109,"",0.164469293627371,"",2573,"",0.381586557712557,""
20201210,S92000003,Total,d,40 - 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",3261,"",0.113410465897567,"",7156,"",0.248870068679236,""
20201210,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,50 - 54,"",393113,"",Dose 1,"",758,"",0.192819876218797,"",1611,"",0.409805831910926,""
20201210,S92000003,Total,d,50 - 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,55 - 59,"",399344,"",Dose 1,"",771,"",0.193066629272006,"",1659,"",0.415431307344044,""
20201210,S92000003,Total,d,55 - 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,60 - 64,"",352569,"",Dose 1,"",452,"",0.128201855523316,"",976,"",0.276825245554771,""
20201210,S92000003,Total,d,60 - 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,65 - 69,"",300433,"",Dose 1,"",129,"",0.0429380261156398,"",254,"",0.0845446405687791,""
20201210,S92000003,Total,d,65 - 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,70 - 74,"",285830,"",Dose 1,"",30,"",0.0104957492215653,"",59,"",0.020641640135745,""
20201210,S92000003,Total,d,70 - 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,75 - 79,"",198210,"",Dose 1,"",10,"",0.00504515412945866,"",16,"",0.00807224660713385,""
20201210,S92000003,Total,d,75 - 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",2,"",0.000736358046736645,"",8,"",0.00294543218694658,""
20201210,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
20201210,S92000003,Total,d,All vaccinations,d,"","",Dose 1,"",4944,"","",z,10707,"","",z
20201210,S92000003,Total,d,All vaccinations,d,"","",Dose 2,"",0,"","",z,0,"","",z
20201211,S92000003,Female,"",16 - 17,"",53579,"",Dose 1,"",2,"",0.0037328057634521,"",2,"",0.0037328057634521,""
20201211,S92000003,Female,"",16 - 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
20201211,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",4112,"",0.2,"",12457,"",0.5,""
20201211,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",2,"",0,"",2,"",0,""
20201211,S92000003,Female,"",18 - 29,"",413185,"",Dose 1,"",613,"",0.148359693599719,"",1779,"",0.430557740479446,""
20201211,S92000003,Female,"",18 - 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
