journeydate,sex,ageband,ccgcode,ccgname,Total
25/05/2020,Female,0-18 years,E38000082,NHS Hillingdon CCG,1
25/05/2020,Female,0-18 years,E38000084,NHS Hounslow CCG,1
25/05/2020,Female,0-18 years,E38000085,NHS Hull CCG,2
25/05/2020,Female,0-18 years,E38000086,NHS Ipswich and East Suffolk CCG,2
25/05/2020,Female,0-18 years,E38000087,NHS Isle of Wight CCG,1
25/05/2020,Female,0-18 years,E38000089,NHS Kernow CCG,3
25/05/2020,Female,0-18 years,E38000091,NHS Knowsley CCG,1
25/05/2020,Female,0-18 years,E38000097,NHS Leicester City CCG,3
25/05/2020,Female,0-18 years,E38000101,NHS Liverpool CCG,4
25/05/2020,Female,0-18 years,E38000106,NHS Mid Essex CCG,1
25/05/2020,Female,0-18 years,E38000117,NHS North East Essex CCG,2
25/05/2020,Female,0-18 years,E38000118,NHS North East Hampshire and Farnham CCG,1
25/05/2020,Female,0-18 years,E38000119,NHS North East Lincolnshire CCG,1
25/05/2020,Female,0-18 years,E38000120,NHS North Hampshire CCG,3
25/05/2020,Female,0-18 years,E38000121,NHS North Kirklees CCG,1
25/05/2020,Female,0-18 years,E38000122,NHS North Lincolnshire CCG,1
25/05/2020,Female,0-18 years,E38000126,NHS North Staffordshire CCG,1
25/05/2020,Female,0-18 years,E38000127,NHS North Tyneside CCG,1
25/05/2020,Female,0-18 years,E38000130,NHS Northumberland CCG,2
25/05/2020,Female,0-18 years,E38000135,NHS Oldham CCG,1
25/05/2020,Female,0-18 years,E38000136,NHS Oxfordshire CCG,3
25/05/2020,Female,0-18 years,E38000138,NHS Redbridge CCG,1
25/05/2020,Female,0-18 years,E38000141,NHS Rotherham CCG,1
25/05/2020,Female,0-18 years,E38000143,NHS Salford CCG,1
25/05/2020,Female,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,2
25/05/2020,Female,0-18 years,E38000146,NHS Sheffield CCG,1
25/05/2020,Female,0-18 years,E38000147,NHS Shropshire CCG,2
25/05/2020,Female,0-18 years,E38000150,NHS Somerset CCG,2
25/05/2020,Female,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
25/05/2020,Female,0-18 years,E38000161,NHS South Sefton CCG,1
25/05/2020,Female,0-18 years,E38000164,NHS South Warwickshire CCG,2
25/05/2020,Female,0-18 years,E38000172,NHS St Helens CCG,1
25/05/2020,Female,0-18 years,E38000175,NHS Stoke on Trent CCG,1
25/05/2020,Female,0-18 years,E38000178,NHS Surrey Heath CCG,1
25/05/2020,Female,0-18 years,E38000182,NHS Tameside and Glossop CCG,1
25/05/2020,Female,0-18 years,E38000185,NHS Thurrock CCG,1
25/05/2020,Female,0-18 years,E38000187,NHS Trafford CCG,2
25/05/2020,Female,0-18 years,E38000191,NHS Walsall CCG,5
25/05/2020,Female,0-18 years,E38000194,NHS Warrington CCG,2
25/05/2020,Female,0-18 years,E38000195,NHS Warwickshire North CCG,1
25/05/2020,Female,0-18 years,E38000197,NHS West Essex CCG,2
25/05/2020,Female,0-18 years,E38000198,NHS West Hampshire CCG,4
25/05/2020,Female,0-18 years,E38000200,NHS West Lancashire CCG,2
25/05/2020,Female,0-18 years,E38000201,NHS West Leicestershire CCG,3
25/05/2020,Female,0-18 years,E38000208,NHS Wirral CCG,2
25/05/2020,Female,0-18 years,E38000210,NHS Wolverhampton CCG,2
25/05/2020,Female,0-18 years,E38000212,NHS Newcastle Gateshead CCG,3
25/05/2020,Female,0-18 years,E38000215,NHS North Cumbria CCG,1
25/05/2020,Female,0-18 years,E38000217,NHS Manchester CCG,4
25/05/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,7
25/05/2020,Female,0-18 years,E38000221,NHS Berkshire West CCG,3
25/05/2020,Female,0-18 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",3
25/05/2020,Female,0-18 years,E38000223,NHS Buckinghamshire CCG,2
25/05/2020,Female,0-18 years,E38000224,NHS East Berkshire CCG,2
25/05/2020,Female,0-18 years,E38000225,NHS Leeds CCG,6
25/05/2020,Female,0-18 years,E38000226,NHS Fylde and Wyre CCG,4
25/05/2020,Female,0-18 years,E38000227,NHS Greater Preston CCG,1
25/05/2020,Female,0-18 years,E38000228,NHS Morecambe Bay CCG,1
25/05/2020,Female,0-18 years,E38000229,NHS Derby and Derbyshire CCG,3
25/05/2020,Female,0-18 years,E38000230,NHS Devon CCG,6
25/05/2020,Female,0-18 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",8
25/05/2020,Female,0-18 years,E38000233,NHS Cheshire CCG,2
25/05/2020,Female,0-18 years,E38000234,NHS County Durham CCG,5
25/05/2020,Female,0-18 years,E38000235,NHS East Sussex CCG,1
25/05/2020,Female,0-18 years,E38000236,NHS Herefordshire and Worcestershire CCG,5
25/05/2020,Female,0-18 years,E38000237,NHS Kent and Medway CCG,5
25/05/2020,Female,0-18 years,E38000238,NHS Lincolnshire CCG,1
25/05/2020,Female,0-18 years,E38000239,NHS Norfolk and Waveney CCG,5
25/05/2020,Female,0-18 years,E38000240,NHS North Central London CCG,7
25/05/2020,Female,0-18 years,E38000241,NHS North Yorkshire CCG,5
25/05/2020,Female,0-18 years,E38000242,NHS Northamptonshire CCG,4
25/05/2020,Female,0-18 years,E38000243,NHS Nottingham and Nottinghamshire CCG,10
25/05/2020,Female,0-18 years,E38000244,NHS South East London CCG,6
25/05/2020,Female,0-18 years,E38000245,NHS South West London CCG,6
25/05/2020,Female,0-18 years,E38000246,NHS Surrey Heartlands CCG,6
25/05/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,4
25/05/2020,Female,0-18 years,E38000248,NHS West Sussex CCG,4
25/05/2020,Female,19-69 years,E38000004,NHS Barking and Dagenham CCG,11
25/05/2020,Female,19-69 years,E38000006,NHS Barnsley CCG,13
25/05/2020,Female,19-69 years,E38000007,NHS Basildon and Brentwood CCG,15
25/05/2020,Female,19-69 years,E38000008,NHS Bassetlaw CCG,9
25/05/2020,Female,19-69 years,E38000010,NHS Bedfordshire CCG,20
25/05/2020,Female,19-69 years,E38000014,NHS Blackburn with Darwen CCG,9
25/05/2020,Female,19-69 years,E38000015,NHS Blackpool CCG,13
25/05/2020,Female,19-69 years,E38000016,NHS Bolton CCG,18
25/05/2020,Female,19-69 years,E38000020,NHS Brent CCG,9
25/05/2020,Female,19-69 years,E38000021,NHS Brighton and Hove CCG,10
25/05/2020,Female,19-69 years,E38000024,NHS Bury CCG,16
25/05/2020,Female,19-69 years,E38000025,NHS Calderdale CCG,11
25/05/2020,Female,19-69 years,E38000026,NHS Cambridgeshire and Peterborough CCG,39
25/05/2020,Female,19-69 years,E38000028,NHS Cannock Chase CCG,9
25/05/2020,Female,19-69 years,E38000030,NHS Castle Point and Rochford CCG,7
25/05/2020,Female,19-69 years,E38000031,NHS Central London (Westminster) CCG,5
25/05/2020,Female,19-69 years,E38000034,NHS Chorley and South Ribble CCG,16
25/05/2020,Female,19-69 years,E38000035,NHS City and Hackney CCG,13
25/05/2020,Female,19-69 years,E38000038,NHS Coventry and Rugby CCG,28
25/05/2020,Female,19-69 years,E38000044,NHS Doncaster CCG,22
25/05/2020,Female,19-69 years,E38000045,NHS Dorset CCG,38
25/05/2020,Female,19-69 years,E38000046,NHS Dudley CCG,12
25/05/2020,Female,19-69 years,E38000048,NHS Ealing CCG,15
25/05/2020,Female,19-69 years,E38000049,NHS East and North Hertfordshire CCG,23
25/05/2020,Female,19-69 years,E38000050,NHS East Lancashire CCG,32
25/05/2020,Female,19-69 years,E38000051,NHS East Leicestershire and Rutland CCG,9
25/05/2020,Female,19-69 years,E38000052,NHS East Riding of Yorkshire CCG,11
25/05/2020,Female,19-69 years,E38000053,NHS East Staffordshire CCG,4
25/05/2020,Female,19-69 years,E38000059,NHS Fareham and Gosport CCG,3
25/05/2020,Female,19-69 years,E38000062,NHS Gloucestershire CCG,19
25/05/2020,Female,19-69 years,E38000064,NHS Greater Huddersfield CCG,9
25/05/2020,Female,19-69 years,E38000068,NHS Halton CCG,9
25/05/2020,Female,19-69 years,E38000070,NHS Hammersmith and Fulham CCG,11
25/05/2020,Female,19-69 years,E38000074,NHS Harrow CCG,14
25/05/2020,Female,19-69 years,E38000077,NHS Havering CCG,9
25/05/2020,Female,19-69 years,E38000079,NHS Herts Valleys CCG,18
25/05/2020,Female,19-69 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",13
25/05/2020,Female,19-69 years,E38000082,NHS Hillingdon CCG,9
25/05/2020,Female,19-69 years,E38000084,NHS Hounslow CCG,11
25/05/2020,Female,19-69 years,E38000085,NHS Hull CCG,17
25/05/2020,Female,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,21
25/05/2020,Female,19-69 years,E38000087,NHS Isle of Wight CCG,3
25/05/2020,Female,19-69 years,E38000089,NHS Kernow CCG,21
25/05/2020,Female,19-69 years,E38000091,NHS Knowsley CCG,11
25/05/2020,Female,19-69 years,E38000097,NHS Leicester City CCG,41
25/05/2020,Female,19-69 years,E38000101,NHS Liverpool CCG,25
25/05/2020,Female,19-69 years,E38000102,NHS Luton CCG,14
25/05/2020,Female,19-69 years,E38000106,NHS Mid Essex CCG,17
25/05/2020,Female,19-69 years,E38000107,NHS Milton Keynes CCG,8
25/05/2020,Female,19-69 years,E38000113,NHS Newham CCG,20
25/05/2020,Female,19-69 years,E38000117,NHS North East Essex CCG,21
25/05/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,13
25/05/2020,Female,19-69 years,E38000119,NHS North East Lincolnshire CCG,11
25/05/2020,Female,19-69 years,E38000120,NHS North Hampshire CCG,9
25/05/2020,Female,19-69 years,E38000121,NHS North Kirklees CCG,8
25/05/2020,Female,19-69 years,E38000122,NHS North Lincolnshire CCG,12
25/05/2020,Female,19-69 years,E38000126,NHS North Staffordshire CCG,8
25/05/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,16
25/05/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,16
25/05/2020,Female,19-69 years,E38000135,NHS Oldham CCG,13
25/05/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,25
25/05/2020,Female,19-69 years,E38000137,NHS Portsmouth CCG,7
25/05/2020,Female,19-69 years,E38000138,NHS Redbridge CCG,13
25/05/2020,Female,19-69 years,E38000141,NHS Rotherham CCG,17
25/05/2020,Female,19-69 years,E38000143,NHS Salford CCG,12
25/05/2020,Female,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,34
25/05/2020,Female,19-69 years,E38000146,NHS Sheffield CCG,35
25/05/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,21
25/05/2020,Female,19-69 years,E38000150,NHS Somerset CCG,23
25/05/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,10
25/05/2020,Female,19-69 years,E38000154,NHS South Eastern Hampshire CCG,5
25/05/2020,Female,19-69 years,E38000161,NHS South Sefton CCG,12
25/05/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,8
25/05/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,10
25/05/2020,Female,19-69 years,E38000167,NHS Southampton CCG,13
25/05/2020,Female,19-69 years,E38000168,NHS Southend CCG,12
25/05/2020,Female,19-69 years,E38000170,NHS Southport and Formby CCG,4
25/05/2020,Female,19-69 years,E38000172,NHS St Helens CCG,17
25/05/2020,Female,19-69 years,E38000173,NHS Stafford and Surrounds CCG,10
25/05/2020,Female,19-69 years,E38000174,NHS Stockport CCG,29
25/05/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,16
25/05/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,25
25/05/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,3
25/05/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,15
25/05/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,9
25/05/2020,Female,19-69 years,E38000185,NHS Thurrock CCG,7
25/05/2020,Female,19-69 years,E38000186,NHS Tower Hamlets CCG,17
25/05/2020,Female,19-69 years,E38000187,NHS Trafford CCG,18
25/05/2020,Female,19-69 years,E38000188,NHS Vale of York CCG,17
25/05/2020,Female,19-69 years,E38000190,NHS Wakefield CCG,24
25/05/2020,Female,19-69 years,E38000191,NHS Walsall CCG,11
25/05/2020,Female,19-69 years,E38000192,NHS Waltham Forest CCG,6
25/05/2020,Female,19-69 years,E38000194,NHS Warrington CCG,7
25/05/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,10
25/05/2020,Female,19-69 years,E38000197,NHS West Essex CCG,14
25/05/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,27
25/05/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,9
25/05/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,27
25/05/2020,Female,19-69 years,E38000202,NHS West London CCG,4
25/05/2020,Female,19-69 years,E38000204,NHS West Suffolk CCG,9
25/05/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,24
25/05/2020,Female,19-69 years,E38000208,NHS Wirral CCG,28
25/05/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,14
25/05/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,33
25/05/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,24
25/05/2020,Female,19-69 years,E38000217,NHS Manchester CCG,35
25/05/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,40
25/05/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,23
25/05/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",54
25/05/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,22
25/05/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,22
25/05/2020,Female,19-69 years,E38000225,NHS Leeds CCG,37
25/05/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,7
25/05/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,18
25/05/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,12
25/05/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,59
25/05/2020,Female,19-69 years,E38000230,NHS Devon CCG,53
25/05/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",41
25/05/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,30
25/05/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,34
25/05/2020,Female,19-69 years,E38000234,NHS County Durham CCG,36
25/05/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,18
25/05/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,27
25/05/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,91
25/05/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,29
25/05/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,46
25/05/2020,Female,19-69 years,E38000240,NHS North Central London CCG,42
25/05/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,29
25/05/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,41
25/05/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,54
25/05/2020,Female,19-69 years,E38000244,NHS South East London CCG,81
25/05/2020,Female,19-69 years,E38000245,NHS South West London CCG,52
25/05/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,44
25/05/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,47
25/05/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,46
25/05/2020,Female,70+ years,E38000008,NHS Bassetlaw CCG,1
25/05/2020,Female,70+ years,E38000021,NHS Brighton and Hove CCG,2
25/05/2020,Female,70+ years,E38000026,NHS Cambridgeshire and Peterborough CCG,2
25/05/2020,Female,70+ years,E38000044,NHS Doncaster CCG,1
25/05/2020,Female,70+ years,E38000045,NHS Dorset CCG,2
25/05/2020,Female,70+ years,E38000049,NHS East and North Hertfordshire CCG,2
25/05/2020,Female,70+ years,E38000050,NHS East Lancashire CCG,1
25/05/2020,Female,70+ years,E38000051,NHS East Leicestershire and Rutland CCG,1
25/05/2020,Female,70+ years,E38000052,NHS East Riding of Yorkshire CCG,5
25/05/2020,Female,70+ years,E38000068,NHS Halton CCG,1
25/05/2020,Female,70+ years,E38000079,NHS Herts Valleys CCG,1
25/05/2020,Female,70+ years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",1
25/05/2020,Female,70+ years,E38000084,NHS Hounslow CCG,2
25/05/2020,Female,70+ years,E38000089,NHS Kernow CCG,3
25/05/2020,Female,70+ years,E38000091,NHS Knowsley CCG,1
25/05/2020,Female,70+ years,E38000101,NHS Liverpool CCG,1
25/05/2020,Female,70+ years,E38000102,NHS Luton CCG,1
25/05/2020,Female,70+ years,E38000117,NHS North East Essex CCG,2
25/05/2020,Female,70+ years,E38000118,NHS North East Hampshire and Farnham CCG,1
25/05/2020,Female,70+ years,E38000126,NHS North Staffordshire CCG,1
25/05/2020,Female,70+ years,E38000127,NHS North Tyneside CCG,2
25/05/2020,Female,70+ years,E38000130,NHS Northumberland CCG,1
25/05/2020,Female,70+ years,E38000138,NHS Redbridge CCG,2
25/05/2020,Female,70+ years,E38000141,NHS Rotherham CCG,2
25/05/2020,Female,70+ years,E38000146,NHS Sheffield CCG,1
25/05/2020,Female,70+ years,E38000150,NHS Somerset CCG,2
25/05/2020,Female,70+ years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
25/05/2020,Female,70+ years,E38000154,NHS South Eastern Hampshire CCG,2
25/05/2020,Female,70+ years,E38000164,NHS South Warwickshire CCG,1
25/05/2020,Female,70+ years,E38000167,NHS Southampton CCG,1
25/05/2020,Female,70+ years,E38000168,NHS Southend CCG,1
25/05/2020,Female,70+ years,E38000170,NHS Southport and Formby CCG,1
25/05/2020,Female,70+ years,E38000174,NHS Stockport CCG,3
25/05/2020,Female,70+ years,E38000182,NHS Tameside and Glossop CCG,3
25/05/2020,Female,70+ years,E38000185,NHS Thurrock CCG,1
25/05/2020,Female,70+ years,E38000186,NHS Tower Hamlets CCG,1
25/05/2020,Female,70+ years,E38000190,NHS Wakefield CCG,1
25/05/2020,Female,70+ years,E38000191,NHS Walsall CCG,2
25/05/2020,Female,70+ years,E38000197,NHS West Essex CCG,2
25/05/2020,Female,70+ years,E38000200,NHS West Lancashire CCG,1
25/05/2020,Female,70+ years,E38000201,NHS West Leicestershire CCG,1
25/05/2020,Female,70+ years,E38000205,NHS Wigan Borough CCG,1
25/05/2020,Female,70+ years,E38000212,NHS Newcastle Gateshead CCG,3
25/05/2020,Female,70+ years,E38000220,NHS Birmingham and Solihull CCG,3
25/05/2020,Female,70+ years,E38000221,NHS Berkshire West CCG,4
25/05/2020,Female,70+ years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",4
25/05/2020,Female,70+ years,E38000223,NHS Buckinghamshire CCG,5
25/05/2020,Female,70+ years,E38000224,NHS East Berkshire CCG,1
25/05/2020,Female,70+ years,E38000225,NHS Leeds CCG,1
25/05/2020,Female,70+ years,E38000226,NHS Fylde and Wyre CCG,3
25/05/2020,Female,70+ years,E38000228,NHS Morecambe Bay CCG,2
25/05/2020,Female,70+ years,E38000229,NHS Derby and Derbyshire CCG,2
25/05/2020,Female,70+ years,E38000230,NHS Devon CCG,6
25/05/2020,Female,70+ years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",1
25/05/2020,Female,70+ years,E38000232,NHS Bradford District and Craven CCG,2
25/05/2020,Female,70+ years,E38000233,NHS Cheshire CCG,1
25/05/2020,Female,70+ years,E38000237,NHS Kent and Medway CCG,4
25/05/2020,Female,70+ years,E38000238,NHS Lincolnshire CCG,1
25/05/2020,Female,70+ years,E38000239,NHS Norfolk and Waveney CCG,1
25/05/2020,Female,70+ years,E38000240,NHS North Central London CCG,2
25/05/2020,Female,70+ years,E38000241,NHS North Yorkshire CCG,2
25/05/2020,Female,70+ years,E38000242,NHS Northamptonshire CCG,1
25/05/2020,Female,70+ years,E38000243,NHS Nottingham and Nottinghamshire CCG,1
25/05/2020,Female,70+ years,E38000244,NHS South East London CCG,4
25/05/2020,Female,70+ years,E38000245,NHS South West London CCG,2
25/05/2020,Female,70+ years,E38000246,NHS Surrey Heartlands CCG,1
25/05/2020,Female,70+ years,E38000247,NHS Tees Valley CCG,1
25/05/2020,Female,70+ years,E38000248,NHS West Sussex CCG,1
25/05/2020,Male,0-18 years,E38000007,NHS Basildon and Brentwood CCG,1
25/05/2020,Male,0-18 years,E38000010,NHS Bedfordshire CCG,1
25/05/2020,Male,0-18 years,E38000015,NHS Blackpool CCG,1
25/05/2020,Male,0-18 years,E38000021,NHS Brighton and Hove CCG,2
25/05/2020,Male,0-18 years,E38000024,NHS Bury CCG,1
25/05/2020,Male,0-18 years,E38000025,NHS Calderdale CCG,3
25/05/2020,Male,0-18 years,E38000038,NHS Coventry and Rugby CCG,2
25/05/2020,Male,0-18 years,E38000044,NHS Doncaster CCG,4
25/05/2020,Male,0-18 years,E38000045,NHS Dorset CCG,1
25/05/2020,Male,0-18 years,E38000046,NHS Dudley CCG,4
25/05/2020,Male,0-18 years,E38000048,NHS Ealing CCG,3
25/05/2020,Male,0-18 years,E38000049,NHS East and North Hertfordshire CCG,5
25/05/2020,Male,0-18 years,E38000050,NHS East Lancashire CCG,5
25/05/2020,Male,0-18 years,E38000051,NHS East Leicestershire and Rutland CCG,4
25/05/2020,Male,0-18 years,E38000052,NHS East Riding of Yorkshire CCG,3
25/05/2020,Male,0-18 years,E38000059,NHS Fareham and Gosport CCG,1
25/05/2020,Male,0-18 years,E38000062,NHS Gloucestershire CCG,1
25/05/2020,Male,0-18 years,E38000064,NHS Greater Huddersfield CCG,1
25/05/2020,Male,0-18 years,E38000070,NHS Hammersmith and Fulham CCG,2
25/05/2020,Male,0-18 years,E38000077,NHS Havering CCG,1
25/05/2020,Male,0-18 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",1
25/05/2020,Male,0-18 years,E38000082,NHS Hillingdon CCG,1
25/05/2020,Male,0-18 years,E38000085,NHS Hull CCG,2
25/05/2020,Male,0-18 years,E38000086,NHS Ipswich and East Suffolk CCG,1
25/05/2020,Male,0-18 years,E38000087,NHS Isle of Wight CCG,2
25/05/2020,Male,0-18 years,E38000097,NHS Leicester City CCG,3
25/05/2020,Male,0-18 years,E38000101,NHS Liverpool CCG,1
25/05/2020,Male,0-18 years,E38000102,NHS Luton CCG,1
25/05/2020,Male,0-18 years,E38000106,NHS Mid Essex CCG,3
25/05/2020,Male,0-18 years,E38000107,NHS Milton Keynes CCG,1
25/05/2020,Male,0-18 years,E38000117,NHS North East Essex CCG,4
25/05/2020,Male,0-18 years,E38000118,NHS North East Hampshire and Farnham CCG,3
25/05/2020,Male,0-18 years,E38000120,NHS North Hampshire CCG,3
25/05/2020,Male,0-18 years,E38000122,NHS North Lincolnshire CCG,1
25/05/2020,Male,0-18 years,E38000127,NHS North Tyneside CCG,2
25/05/2020,Male,0-18 years,E38000130,NHS Northumberland CCG,2
25/05/2020,Male,0-18 years,E38000136,NHS Oxfordshire CCG,2
25/05/2020,Male,0-18 years,E38000143,NHS Salford CCG,3
25/05/2020,Male,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,3
25/05/2020,Male,0-18 years,E38000146,NHS Sheffield CCG,3
25/05/2020,Male,0-18 years,E38000147,NHS Shropshire CCG,4
25/05/2020,Male,0-18 years,E38000150,NHS Somerset CCG,4
25/05/2020,Male,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,2
25/05/2020,Male,0-18 years,E38000163,NHS South Tyneside CCG,1
25/05/2020,Male,0-18 years,E38000164,NHS South Warwickshire CCG,2
25/05/2020,Male,0-18 years,E38000173,NHS Stafford and Surrounds CCG,2
25/05/2020,Male,0-18 years,E38000174,NHS Stockport CCG,1
25/05/2020,Male,0-18 years,E38000175,NHS Stoke on Trent CCG,1
25/05/2020,Male,0-18 years,E38000182,NHS Tameside and Glossop CCG,2
25/05/2020,Male,0-18 years,E38000185,NHS Thurrock CCG,1
25/05/2020,Male,0-18 years,E38000186,NHS Tower Hamlets CCG,1
25/05/2020,Male,0-18 years,E38000187,NHS Trafford CCG,1
25/05/2020,Male,0-18 years,E38000188,NHS Vale of York CCG,2
25/05/2020,Male,0-18 years,E38000190,NHS Wakefield CCG,4
25/05/2020,Male,0-18 years,E38000191,NHS Walsall CCG,1
25/05/2020,Male,0-18 years,E38000192,NHS Waltham Forest CCG,1
25/05/2020,Male,0-18 years,E38000195,NHS Warwickshire North CCG,1
25/05/2020,Male,0-18 years,E38000198,NHS West Hampshire CCG,3
25/05/2020,Male,0-18 years,E38000201,NHS West Leicestershire CCG,4
25/05/2020,Male,0-18 years,E38000204,NHS West Suffolk CCG,1
25/05/2020,Male,0-18 years,E38000205,NHS Wigan Borough CCG,3
25/05/2020,Male,0-18 years,E38000208,NHS Wirral CCG,2
25/05/2020,Male,0-18 years,E38000210,NHS Wolverhampton CCG,1
25/05/2020,Male,0-18 years,E38000212,NHS Newcastle Gateshead CCG,1
25/05/2020,Male,0-18 years,E38000215,NHS North Cumbria CCG,2
25/05/2020,Male,0-18 years,E38000220,NHS Birmingham and Solihull CCG,4
25/05/2020,Male,0-18 years,E38000221,NHS Berkshire West CCG,4
25/05/2020,Male,0-18 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",7
25/05/2020,Male,0-18 years,E38000223,NHS Buckinghamshire CCG,3
25/05/2020,Male,0-18 years,E38000224,NHS East Berkshire CCG,2
25/05/2020,Male,0-18 years,E38000225,NHS Leeds CCG,4
