journeydate,sex,ageband,ccgcode,ccgname,Total
07/09/2020,Female,19-69 years,E38000150,NHS Somerset CCG,36
07/09/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,30
07/09/2020,Female,19-69 years,E38000154,NHS South Eastern Hampshire CCG,12
07/09/2020,Female,19-69 years,E38000161,NHS South Sefton CCG,14
07/09/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,19
07/09/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,18
07/09/2020,Female,19-69 years,E38000167,NHS Southampton CCG,25
07/09/2020,Female,19-69 years,E38000168,NHS Southend CCG,9
07/09/2020,Female,19-69 years,E38000170,NHS Southport and Formby CCG,10
07/09/2020,Female,19-69 years,E38000172,NHS St Helens CCG,19
07/09/2020,Female,19-69 years,E38000173,NHS Stafford and Surrounds CCG,16
07/09/2020,Female,19-69 years,E38000174,NHS Stockport CCG,16
07/09/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,30
07/09/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,72
07/09/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,9
07/09/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,24
07/09/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,9
07/09/2020,Female,19-69 years,E38000185,NHS Thurrock CCG,11
07/09/2020,Female,19-69 years,E38000186,NHS Tower Hamlets CCG,16
07/09/2020,Female,19-69 years,E38000187,NHS Trafford CCG,32
07/09/2020,Female,19-69 years,E38000188,NHS Vale of York CCG,30
07/09/2020,Female,19-69 years,E38000190,NHS Wakefield CCG,24
07/09/2020,Female,19-69 years,E38000191,NHS Walsall CCG,26
07/09/2020,Female,19-69 years,E38000192,NHS Waltham Forest CCG,10
07/09/2020,Female,19-69 years,E38000194,NHS Warrington CCG,26
07/09/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,23
07/09/2020,Female,19-69 years,E38000197,NHS West Essex CCG,11
07/09/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,35
07/09/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,8
07/09/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,51
07/09/2020,Female,19-69 years,E38000202,NHS West London CCG,16
07/09/2020,Female,19-69 years,E38000204,NHS West Suffolk CCG,15
07/09/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,46
07/09/2020,Female,19-69 years,E38000208,NHS Wirral CCG,37
07/09/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,25
07/09/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,52
07/09/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,37
07/09/2020,Female,19-69 years,E38000217,NHS Manchester CCG,37
07/09/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,110
07/09/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,42
07/09/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",92
07/09/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,38
07/09/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,25
07/09/2020,Female,19-69 years,E38000225,NHS Leeds CCG,93
07/09/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,18
07/09/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,28
07/09/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,28
07/09/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,108
07/09/2020,Female,19-69 years,E38000230,NHS Devon CCG,88
07/09/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",59
07/09/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,42
07/09/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,76
07/09/2020,Female,19-69 years,E38000234,NHS County Durham CCG,98
07/09/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,20
07/09/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,55
07/09/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,137
07/09/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,67
07/09/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,96
07/09/2020,Female,19-69 years,E38000240,NHS North Central London CCG,99
07/09/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,35
07/09/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,54
07/09/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,92
07/09/2020,Female,19-69 years,E38000244,NHS South East London CCG,102
07/09/2020,Female,19-69 years,E38000245,NHS South West London CCG,76
07/09/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,62
07/09/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,107
07/09/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,39
07/09/2020,Female,70+ years,E38000007,NHS Basildon and Brentwood CCG,1
07/09/2020,Female,70+ years,E38000016,NHS Bolton CCG,1
07/09/2020,Female,70+ years,E38000030,NHS Castle Point and Rochford CCG,1
07/09/2020,Female,70+ years,E38000045,NHS Dorset CCG,1
07/09/2020,Female,70+ years,E38000052,NHS East Riding of Yorkshire CCG,2
07/09/2020,Female,70+ years,E38000062,NHS Gloucestershire CCG,1
07/09/2020,Female,70+ years,E38000089,NHS Kernow CCG,2
07/09/2020,Female,70+ years,E38000106,NHS Mid Essex CCG,1
07/09/2020,Female,70+ years,E38000117,NHS North East Essex CCG,1
07/09/2020,Female,70+ years,E38000119,NHS North East Lincolnshire CCG,1
07/09/2020,Female,70+ years,E38000120,NHS North Hampshire CCG,1
07/09/2020,Female,70+ years,E38000121,NHS North Kirklees CCG,1
07/09/2020,Female,70+ years,E38000138,NHS Redbridge CCG,1
07/09/2020,Female,70+ years,E38000141,NHS Rotherham CCG,1
07/09/2020,Female,70+ years,E38000143,NHS Salford CCG,1
07/09/2020,Female,70+ years,E38000144,NHS Sandwell and West Birmingham CCG,2
07/09/2020,Female,70+ years,E38000146,NHS Sheffield CCG,1
07/09/2020,Female,70+ years,E38000170,NHS Southport and Formby CCG,1
07/09/2020,Female,70+ years,E38000174,NHS Stockport CCG,1
07/09/2020,Female,70+ years,E38000175,NHS Stoke on Trent CCG,2
07/09/2020,Female,70+ years,E38000176,NHS Sunderland CCG,1
07/09/2020,Female,70+ years,E38000182,NHS Tameside and Glossop CCG,1
07/09/2020,Female,70+ years,E38000183,NHS Telford and Wrekin CCG,1
07/09/2020,Female,70+ years,E38000187,NHS Trafford CCG,1
07/09/2020,Female,70+ years,E38000188,NHS Vale of York CCG,2
07/09/2020,Female,70+ years,E38000198,NHS West Hampshire CCG,2
07/09/2020,Female,70+ years,E38000202,NHS West London CCG,1
07/09/2020,Female,70+ years,E38000204,NHS West Suffolk CCG,2
07/09/2020,Female,70+ years,E38000205,NHS Wigan Borough CCG,1
07/09/2020,Female,70+ years,E38000212,NHS Newcastle Gateshead CCG,1
07/09/2020,Female,70+ years,E38000215,NHS North Cumbria CCG,1
07/09/2020,Female,70+ years,E38000220,NHS Birmingham and Solihull CCG,1
07/09/2020,Female,70+ years,E38000223,NHS Buckinghamshire CCG,4
07/09/2020,Female,70+ years,E38000225,NHS Leeds CCG,1
07/09/2020,Female,70+ years,E38000227,NHS Greater Preston CCG,3
07/09/2020,Female,70+ years,E38000228,NHS Morecambe Bay CCG,1
07/09/2020,Female,70+ years,E38000229,NHS Derby and Derbyshire CCG,5
07/09/2020,Female,70+ years,E38000230,NHS Devon CCG,1
07/09/2020,Female,70+ years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",1
07/09/2020,Female,70+ years,E38000232,NHS Bradford District and Craven CCG,1
07/09/2020,Female,70+ years,E38000233,NHS Cheshire CCG,4
07/09/2020,Female,70+ years,E38000237,NHS Kent and Medway CCG,2
07/09/2020,Female,70+ years,E38000239,NHS Norfolk and Waveney CCG,1
07/09/2020,Female,70+ years,E38000240,NHS North Central London CCG,1
07/09/2020,Female,70+ years,E38000241,NHS North Yorkshire CCG,1
07/09/2020,Female,70+ years,E38000242,NHS Northamptonshire CCG,2
07/09/2020,Female,70+ years,E38000243,NHS Nottingham and Nottinghamshire CCG,1
07/09/2020,Female,70+ years,E38000244,NHS South East London CCG,4
07/09/2020,Female,70+ years,E38000247,NHS Tees Valley CCG,2
07/09/2020,Male,0-18 years,E38000004,NHS Barking and Dagenham CCG,6
07/09/2020,Male,0-18 years,E38000006,NHS Barnsley CCG,12
07/09/2020,Male,0-18 years,E38000007,NHS Basildon and Brentwood CCG,24
07/09/2020,Male,0-18 years,E38000008,NHS Bassetlaw CCG,3
07/09/2020,Male,0-18 years,E38000010,NHS Bedfordshire CCG,8
07/09/2020,Male,0-18 years,E38000014,NHS Blackburn with Darwen CCG,6
07/09/2020,Male,0-18 years,E38000015,NHS Blackpool CCG,19
07/09/2020,Male,0-18 years,E38000016,NHS Bolton CCG,13
07/09/2020,Male,0-18 years,E38000020,NHS Brent CCG,2
07/09/2020,Male,0-18 years,E38000021,NHS Brighton and Hove CCG,5
07/09/2020,Male,0-18 years,E38000024,NHS Bury CCG,15
07/09/2020,Male,0-18 years,E38000025,NHS Calderdale CCG,6
07/09/2020,Male,0-18 years,E38000026,NHS Cambridgeshire and Peterborough CCG,20
07/09/2020,Male,0-18 years,E38000028,NHS Cannock Chase CCG,12
07/09/2020,Male,0-18 years,E38000030,NHS Castle Point and Rochford CCG,14
07/09/2020,Male,0-18 years,E38000031,NHS Central London (Westminster) CCG,4
07/09/2020,Male,0-18 years,E38000034,NHS Chorley and South Ribble CCG,12
07/09/2020,Male,0-18 years,E38000035,NHS City and Hackney CCG,1
07/09/2020,Male,0-18 years,E38000038,NHS Coventry and Rugby CCG,30
07/09/2020,Male,0-18 years,E38000044,NHS Doncaster CCG,16
07/09/2020,Male,0-18 years,E38000045,NHS Dorset CCG,19
07/09/2020,Male,0-18 years,E38000046,NHS Dudley CCG,18
07/09/2020,Male,0-18 years,E38000048,NHS Ealing CCG,4
07/09/2020,Male,0-18 years,E38000049,NHS East and North Hertfordshire CCG,33
07/09/2020,Male,0-18 years,E38000050,NHS East Lancashire CCG,17
07/09/2020,Male,0-18 years,E38000051,NHS East Leicestershire and Rutland CCG,40
07/09/2020,Male,0-18 years,E38000052,NHS East Riding of Yorkshire CCG,4
07/09/2020,Male,0-18 years,E38000053,NHS East Staffordshire CCG,11
07/09/2020,Male,0-18 years,E38000059,NHS Fareham and Gosport CCG,1
07/09/2020,Male,0-18 years,E38000062,NHS Gloucestershire CCG,32
07/09/2020,Male,0-18 years,E38000064,NHS Greater Huddersfield CCG,3
07/09/2020,Male,0-18 years,E38000068,NHS Halton CCG,6
07/09/2020,Male,0-18 years,E38000070,NHS Hammersmith and Fulham CCG,5
07/09/2020,Male,0-18 years,E38000074,NHS Harrow CCG,12
07/09/2020,Male,0-18 years,E38000077,NHS Havering CCG,7
07/09/2020,Male,0-18 years,E38000079,NHS Herts Valleys CCG,28
07/09/2020,Male,0-18 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",9
07/09/2020,Male,0-18 years,E38000082,NHS Hillingdon CCG,8
07/09/2020,Male,0-18 years,E38000084,NHS Hounslow CCG,7
07/09/2020,Male,0-18 years,E38000085,NHS Hull CCG,4
07/09/2020,Male,0-18 years,E38000086,NHS Ipswich and East Suffolk CCG,29
07/09/2020,Male,0-18 years,E38000087,NHS Isle of Wight CCG,22
07/09/2020,Male,0-18 years,E38000089,NHS Kernow CCG,13
07/09/2020,Male,0-18 years,E38000091,NHS Knowsley CCG,18
07/09/2020,Male,0-18 years,E38000097,NHS Leicester City CCG,30
07/09/2020,Male,0-18 years,E38000101,NHS Liverpool CCG,30
07/09/2020,Male,0-18 years,E38000102,NHS Luton CCG,4
07/09/2020,Male,0-18 years,E38000106,NHS Mid Essex CCG,36
07/09/2020,Male,0-18 years,E38000107,NHS Milton Keynes CCG,14
07/09/2020,Male,0-18 years,E38000113,NHS Newham CCG,5
07/09/2020,Male,0-18 years,E38000117,NHS North East Essex CCG,25
07/09/2020,Male,0-18 years,E38000118,NHS North East Hampshire and Farnham CCG,12
07/09/2020,Male,0-18 years,E38000119,NHS North East Lincolnshire CCG,12
07/09/2020,Male,0-18 years,E38000120,NHS North Hampshire CCG,6
07/09/2020,Male,0-18 years,E38000121,NHS North Kirklees CCG,5
07/09/2020,Male,0-18 years,E38000122,NHS North Lincolnshire CCG,10
07/09/2020,Male,0-18 years,E38000126,NHS North Staffordshire CCG,18
07/09/2020,Male,0-18 years,E38000127,NHS North Tyneside CCG,18
07/09/2020,Male,0-18 years,E38000130,NHS Northumberland CCG,43
07/09/2020,Male,0-18 years,E38000135,NHS Oldham CCG,6
