journeydate,sex,ageband,ccgcode,ccgname,Total
18/05/2020,Female,0-18 years,E38000130,NHS Northumberland CCG,4
18/05/2020,Female,0-18 years,E38000135,NHS Oldham CCG,5
18/05/2020,Female,0-18 years,E38000136,NHS Oxfordshire CCG,9
18/05/2020,Female,0-18 years,E38000137,NHS Portsmouth CCG,6
18/05/2020,Female,0-18 years,E38000138,NHS Redbridge CCG,2
18/05/2020,Female,0-18 years,E38000141,NHS Rotherham CCG,1
18/05/2020,Female,0-18 years,E38000143,NHS Salford CCG,4
18/05/2020,Female,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,2
18/05/2020,Female,0-18 years,E38000146,NHS Sheffield CCG,9
18/05/2020,Female,0-18 years,E38000147,NHS Shropshire CCG,1
18/05/2020,Female,0-18 years,E38000150,NHS Somerset CCG,6
18/05/2020,Female,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,3
18/05/2020,Female,0-18 years,E38000154,NHS South Eastern Hampshire CCG,1
18/05/2020,Female,0-18 years,E38000161,NHS South Sefton CCG,1
18/05/2020,Female,0-18 years,E38000163,NHS South Tyneside CCG,2
18/05/2020,Female,0-18 years,E38000164,NHS South Warwickshire CCG,2
18/05/2020,Female,0-18 years,E38000167,NHS Southampton CCG,4
18/05/2020,Female,0-18 years,E38000168,NHS Southend CCG,3
18/05/2020,Female,0-18 years,E38000170,NHS Southport and Formby CCG,3
18/05/2020,Female,0-18 years,E38000172,NHS St Helens CCG,2
18/05/2020,Female,0-18 years,E38000173,NHS Stafford and Surrounds CCG,2
18/05/2020,Female,0-18 years,E38000174,NHS Stockport CCG,1
18/05/2020,Female,0-18 years,E38000175,NHS Stoke on Trent CCG,6
18/05/2020,Female,0-18 years,E38000176,NHS Sunderland CCG,2
18/05/2020,Female,0-18 years,E38000182,NHS Tameside and Glossop CCG,2
18/05/2020,Female,0-18 years,E38000183,NHS Telford and Wrekin CCG,2
18/05/2020,Female,0-18 years,E38000185,NHS Thurrock CCG,2
18/05/2020,Female,0-18 years,E38000186,NHS Tower Hamlets CCG,2
18/05/2020,Female,0-18 years,E38000187,NHS Trafford CCG,5
18/05/2020,Female,0-18 years,E38000188,NHS Vale of York CCG,11
18/05/2020,Female,0-18 years,E38000190,NHS Wakefield CCG,9
18/05/2020,Female,0-18 years,E38000191,NHS Walsall CCG,1
18/05/2020,Female,0-18 years,E38000192,NHS Waltham Forest CCG,2
18/05/2020,Female,0-18 years,E38000194,NHS Warrington CCG,4
18/05/2020,Female,0-18 years,E38000197,NHS West Essex CCG,2
18/05/2020,Female,0-18 years,E38000198,NHS West Hampshire CCG,5
18/05/2020,Female,0-18 years,E38000200,NHS West Lancashire CCG,2
18/05/2020,Female,0-18 years,E38000201,NHS West Leicestershire CCG,5
18/05/2020,Female,0-18 years,E38000204,NHS West Suffolk CCG,1
18/05/2020,Female,0-18 years,E38000205,NHS Wigan Borough CCG,1
18/05/2020,Female,0-18 years,E38000208,NHS Wirral CCG,7
18/05/2020,Female,0-18 years,E38000210,NHS Wolverhampton CCG,5
18/05/2020,Female,0-18 years,E38000212,NHS Newcastle Gateshead CCG,9
18/05/2020,Female,0-18 years,E38000215,NHS North Cumbria CCG,4
18/05/2020,Female,0-18 years,E38000217,NHS Manchester CCG,4
18/05/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,14
18/05/2020,Female,0-18 years,E38000221,NHS Berkshire West CCG,10
18/05/2020,Female,0-18 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",8
18/05/2020,Female,0-18 years,E38000223,NHS Buckinghamshire CCG,12
18/05/2020,Female,0-18 years,E38000224,NHS East Berkshire CCG,2
18/05/2020,Female,0-18 years,E38000225,NHS Leeds CCG,12
18/05/2020,Female,0-18 years,E38000226,NHS Fylde and Wyre CCG,1
18/05/2020,Female,0-18 years,E38000227,NHS Greater Preston CCG,1
18/05/2020,Female,0-18 years,E38000228,NHS Morecambe Bay CCG,7
18/05/2020,Female,0-18 years,E38000229,NHS Derby and Derbyshire CCG,11
18/05/2020,Female,0-18 years,E38000230,NHS Devon CCG,11
18/05/2020,Female,0-18 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",9
18/05/2020,Female,0-18 years,E38000232,NHS Bradford District and Craven CCG,12
18/05/2020,Female,0-18 years,E38000233,NHS Cheshire CCG,7
18/05/2020,Female,0-18 years,E38000234,NHS County Durham CCG,10
18/05/2020,Female,0-18 years,E38000235,NHS East Sussex CCG,5
18/05/2020,Female,0-18 years,E38000236,NHS Herefordshire and Worcestershire CCG,3
18/05/2020,Female,0-18 years,E38000237,NHS Kent and Medway CCG,22
18/05/2020,Female,0-18 years,E38000238,NHS Lincolnshire CCG,13
18/05/2020,Female,0-18 years,E38000239,NHS Norfolk and Waveney CCG,11
18/05/2020,Female,0-18 years,E38000240,NHS North Central London CCG,10
18/05/2020,Female,0-18 years,E38000241,NHS North Yorkshire CCG,2
18/05/2020,Female,0-18 years,E38000242,NHS Northamptonshire CCG,4
18/05/2020,Female,0-18 years,E38000243,NHS Nottingham and Nottinghamshire CCG,13
18/05/2020,Female,0-18 years,E38000244,NHS South East London CCG,12
18/05/2020,Female,0-18 years,E38000245,NHS South West London CCG,9
18/05/2020,Female,0-18 years,E38000246,NHS Surrey Heartlands CCG,14
18/05/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,17
18/05/2020,Female,0-18 years,E38000248,NHS West Sussex CCG,13
18/05/2020,Female,19-69 years,E38000004,NHS Barking and Dagenham CCG,28
18/05/2020,Female,19-69 years,E38000006,NHS Barnsley CCG,51
18/05/2020,Female,19-69 years,E38000007,NHS Basildon and Brentwood CCG,41
18/05/2020,Female,19-69 years,E38000008,NHS Bassetlaw CCG,21
18/05/2020,Female,19-69 years,E38000010,NHS Bedfordshire CCG,73
18/05/2020,Female,19-69 years,E38000014,NHS Blackburn with Darwen CCG,28
18/05/2020,Female,19-69 years,E38000015,NHS Blackpool CCG,32
18/05/2020,Female,19-69 years,E38000016,NHS Bolton CCG,48
18/05/2020,Female,19-69 years,E38000020,NHS Brent CCG,37
18/05/2020,Female,19-69 years,E38000021,NHS Brighton and Hove CCG,39
18/05/2020,Female,19-69 years,E38000024,NHS Bury CCG,39
18/05/2020,Female,19-69 years,E38000025,NHS Calderdale CCG,29
18/05/2020,Female,19-69 years,E38000026,NHS Cambridgeshire and Peterborough CCG,124
18/05/2020,Female,19-69 years,E38000028,NHS Cannock Chase CCG,24
18/05/2020,Female,19-69 years,E38000030,NHS Castle Point and Rochford CCG,23
18/05/2020,Female,19-69 years,E38000031,NHS Central London (Westminster) CCG,18
18/05/2020,Female,19-69 years,E38000034,NHS Chorley and South Ribble CCG,39
18/05/2020,Female,19-69 years,E38000035,NHS City and Hackney CCG,38
18/05/2020,Female,19-69 years,E38000038,NHS Coventry and Rugby CCG,70
18/05/2020,Female,19-69 years,E38000044,NHS Doncaster CCG,56
18/05/2020,Female,19-69 years,E38000045,NHS Dorset CCG,68
18/05/2020,Female,19-69 years,E38000046,NHS Dudley CCG,44
18/05/2020,Female,19-69 years,E38000048,NHS Ealing CCG,31
18/05/2020,Female,19-69 years,E38000049,NHS East and North Hertfordshire CCG,67
18/05/2020,Female,19-69 years,E38000050,NHS East Lancashire CCG,70
18/05/2020,Female,19-69 years,E38000051,NHS East Leicestershire and Rutland CCG,68
18/05/2020,Female,19-69 years,E38000052,NHS East Riding of Yorkshire CCG,61
18/05/2020,Female,19-69 years,E38000053,NHS East Staffordshire CCG,9
18/05/2020,Female,19-69 years,E38000059,NHS Fareham and Gosport CCG,29
18/05/2020,Female,19-69 years,E38000062,NHS Gloucestershire CCG,90
18/05/2020,Female,19-69 years,E38000064,NHS Greater Huddersfield CCG,38
18/05/2020,Female,19-69 years,E38000068,NHS Halton CCG,24
18/05/2020,Female,19-69 years,E38000070,NHS Hammersmith and Fulham CCG,21
18/05/2020,Female,19-69 years,E38000074,NHS Harrow CCG,30
18/05/2020,Female,19-69 years,E38000077,NHS Havering CCG,24
18/05/2020,Female,19-69 years,E38000079,NHS Herts Valleys CCG,78
18/05/2020,Female,19-69 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",58
18/05/2020,Female,19-69 years,E38000082,NHS Hillingdon CCG,46
18/05/2020,Female,19-69 years,E38000084,NHS Hounslow CCG,21
18/05/2020,Female,19-69 years,E38000085,NHS Hull CCG,46
18/05/2020,Female,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,44
18/05/2020,Female,19-69 years,E38000087,NHS Isle of Wight CCG,16
18/05/2020,Female,19-69 years,E38000089,NHS Kernow CCG,77
18/05/2020,Female,19-69 years,E38000091,NHS Knowsley CCG,31
18/05/2020,Female,19-69 years,E38000097,NHS Leicester City CCG,56
18/05/2020,Female,19-69 years,E38000101,NHS Liverpool CCG,102
18/05/2020,Female,19-69 years,E38000102,NHS Luton CCG,29
18/05/2020,Female,19-69 years,E38000106,NHS Mid Essex CCG,64
18/05/2020,Female,19-69 years,E38000107,NHS Milton Keynes CCG,36
18/05/2020,Female,19-69 years,E38000113,NHS Newham CCG,44
18/05/2020,Female,19-69 years,E38000117,NHS North East Essex CCG,66
18/05/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,28
18/05/2020,Female,19-69 years,E38000119,NHS North East Lincolnshire CCG,20
18/05/2020,Female,19-69 years,E38000120,NHS North Hampshire CCG,35
18/05/2020,Female,19-69 years,E38000121,NHS North Kirklees CCG,37
18/05/2020,Female,19-69 years,E38000122,NHS North Lincolnshire CCG,24
18/05/2020,Female,19-69 years,E38000126,NHS North Staffordshire CCG,26
18/05/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,67
18/05/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,75
18/05/2020,Female,19-69 years,E38000135,NHS Oldham CCG,50
18/05/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,91
18/05/2020,Female,19-69 years,E38000137,NHS Portsmouth CCG,25
18/05/2020,Female,19-69 years,E38000138,NHS Redbridge CCG,39
18/05/2020,Female,19-69 years,E38000141,NHS Rotherham CCG,34
18/05/2020,Female,19-69 years,E38000143,NHS Salford CCG,63
18/05/2020,Female,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,59
18/05/2020,Female,19-69 years,E38000146,NHS Sheffield CCG,96
18/05/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,53
18/05/2020,Female,19-69 years,E38000150,NHS Somerset CCG,78
18/05/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,26
18/05/2020,Female,19-69 years,E38000154,NHS South Eastern Hampshire CCG,38
18/05/2020,Female,19-69 years,E38000161,NHS South Sefton CCG,38
18/05/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,29
18/05/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,45
18/05/2020,Female,19-69 years,E38000167,NHS Southampton CCG,24
18/05/2020,Female,19-69 years,E38000168,NHS Southend CCG,31
18/05/2020,Female,19-69 years,E38000170,NHS Southport and Formby CCG,22
18/05/2020,Female,19-69 years,E38000172,NHS St Helens CCG,40
18/05/2020,Female,19-69 years,E38000173,NHS Stafford and Surrounds CCG,29
18/05/2020,Female,19-69 years,E38000174,NHS Stockport CCG,80
18/05/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,44
18/05/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,67
18/05/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,14
18/05/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,66
18/05/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,44
18/05/2020,Female,19-69 years,E38000185,NHS Thurrock CCG,34
18/05/2020,Female,19-69 years,E38000186,NHS Tower Hamlets CCG,39
18/05/2020,Female,19-69 years,E38000187,NHS Trafford CCG,46
18/05/2020,Female,19-69 years,E38000188,NHS Vale of York CCG,55
18/05/2020,Female,19-69 years,E38000190,NHS Wakefield CCG,63
18/05/2020,Female,19-69 years,E38000191,NHS Walsall CCG,37
18/05/2020,Female,19-69 years,E38000192,NHS Waltham Forest CCG,28
18/05/2020,Female,19-69 years,E38000194,NHS Warrington CCG,39
18/05/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,39
18/05/2020,Female,19-69 years,E38000197,NHS West Essex CCG,40
18/05/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,64
18/05/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,16
18/05/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,65
18/05/2020,Female,19-69 years,E38000202,NHS West London CCG,19
18/05/2020,Female,19-69 years,E38000204,NHS West Suffolk CCG,23
18/05/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,82
18/05/2020,Female,19-69 years,E38000208,NHS Wirral CCG,58
18/05/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,45
18/05/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,111
18/05/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,65
18/05/2020,Female,19-69 years,E38000217,NHS Manchester CCG,77
18/05/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,128
18/05/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,42
18/05/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",123
18/05/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,66
18/05/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,52
18/05/2020,Female,19-69 years,E38000225,NHS Leeds CCG,171
18/05/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,44
18/05/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,42
18/05/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,51
18/05/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,186
18/05/2020,Female,19-69 years,E38000230,NHS Devon CCG,164
18/05/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",132
18/05/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,129
18/05/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,134
18/05/2020,Female,19-69 years,E38000234,NHS County Durham CCG,132
18/05/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,57
18/05/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,106
18/05/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,226
18/05/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,105
18/05/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,128
18/05/2020,Female,19-69 years,E38000240,NHS North Central London CCG,144
18/05/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,50
18/05/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,146
18/05/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,129
18/05/2020,Female,19-69 years,E38000244,NHS South East London CCG,221
18/05/2020,Female,19-69 years,E38000245,NHS South West London CCG,203
18/05/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,117
18/05/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,125
18/05/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,111
18/05/2020,Female,70+ years,E38000004,NHS Barking and Dagenham CCG,1
18/05/2020,Female,70+ years,E38000006,NHS Barnsley CCG,1
18/05/2020,Female,70+ years,E38000007,NHS Basildon and Brentwood CCG,3
18/05/2020,Female,70+ years,E38000010,NHS Bedfordshire CCG,4
18/05/2020,Female,70+ years,E38000014,NHS Blackburn with Darwen CCG,2
18/05/2020,Female,70+ years,E38000015,NHS Blackpool CCG,5
18/05/2020,Female,70+ years,E38000016,NHS Bolton CCG,1
18/05/2020,Female,70+ years,E38000020,NHS Brent CCG,1
18/05/2020,Female,70+ years,E38000024,NHS Bury CCG,2
18/05/2020,Female,70+ years,E38000025,NHS Calderdale CCG,3
18/05/2020,Female,70+ years,E38000026,NHS Cambridgeshire and Peterborough CCG,3
18/05/2020,Female,70+ years,E38000030,NHS Castle Point and Rochford CCG,1
18/05/2020,Female,70+ years,E38000034,NHS Chorley and South Ribble CCG,2
18/05/2020,Female,70+ years,E38000038,NHS Coventry and Rugby CCG,1
18/05/2020,Female,70+ years,E38000044,NHS Doncaster CCG,3
18/05/2020,Female,70+ years,E38000045,NHS Dorset CCG,6
18/05/2020,Female,70+ years,E38000048,NHS Ealing CCG,2
18/05/2020,Female,70+ years,E38000049,NHS East and North Hertfordshire CCG,2
18/05/2020,Female,70+ years,E38000050,NHS East Lancashire CCG,4
18/05/2020,Female,70+ years,E38000051,NHS East Leicestershire and Rutland CCG,5
18/05/2020,Female,70+ years,E38000052,NHS East Riding of Yorkshire CCG,1
18/05/2020,Female,70+ years,E38000053,NHS East Staffordshire CCG,2
18/05/2020,Female,70+ years,E38000062,NHS Gloucestershire CCG,6
18/05/2020,Female,70+ years,E38000077,NHS Havering CCG,1
18/05/2020,Female,70+ years,E38000079,NHS Herts Valleys CCG,5
18/05/2020,Female,70+ years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",5
18/05/2020,Female,70+ years,E38000082,NHS Hillingdon CCG,2
18/05/2020,Female,70+ years,E38000084,NHS Hounslow CCG,1
18/05/2020,Female,70+ years,E38000085,NHS Hull CCG,3
18/05/2020,Female,70+ years,E38000086,NHS Ipswich and East Suffolk CCG,9
18/05/2020,Female,70+ years,E38000087,NHS Isle of Wight CCG,2
18/05/2020,Female,70+ years,E38000089,NHS Kernow CCG,3
18/05/2020,Female,70+ years,E38000091,NHS Knowsley CCG,1
18/05/2020,Female,70+ years,E38000097,NHS Leicester City CCG,2
18/05/2020,Female,70+ years,E38000101,NHS Liverpool CCG,8
18/05/2020,Female,70+ years,E38000106,NHS Mid Essex CCG,3
18/05/2020,Female,70+ years,E38000107,NHS Milton Keynes CCG,1
18/05/2020,Female,70+ years,E38000113,NHS Newham CCG,2
18/05/2020,Female,70+ years,E38000117,NHS North East Essex CCG,2
18/05/2020,Female,70+ years,E38000118,NHS North East Hampshire and Farnham CCG,3
18/05/2020,Female,70+ years,E38000122,NHS North Lincolnshire CCG,1
18/05/2020,Female,70+ years,E38000126,NHS North Staffordshire CCG,1
18/05/2020,Female,70+ years,E38000127,NHS North Tyneside CCG,5
18/05/2020,Female,70+ years,E38000130,NHS Northumberland CCG,2
18/05/2020,Female,70+ years,E38000135,NHS Oldham CCG,3
18/05/2020,Female,70+ years,E38000136,NHS Oxfordshire CCG,3
18/05/2020,Female,70+ years,E38000137,NHS Portsmouth CCG,1
18/05/2020,Female,70+ years,E38000141,NHS Rotherham CCG,4
18/05/2020,Female,70+ years,E38000143,NHS Salford CCG,2
18/05/2020,Female,70+ years,E38000144,NHS Sandwell and West Birmingham CCG,2
18/05/2020,Female,70+ years,E38000146,NHS Sheffield CCG,2
18/05/2020,Female,70+ years,E38000147,NHS Shropshire CCG,4
18/05/2020,Female,70+ years,E38000150,NHS Somerset CCG,5
18/05/2020,Female,70+ years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
18/05/2020,Female,70+ years,E38000161,NHS South Sefton CCG,2
18/05/2020,Female,70+ years,E38000164,NHS South Warwickshire CCG,1
18/05/2020,Female,70+ years,E38000168,NHS Southend CCG,2
18/05/2020,Female,70+ years,E38000170,NHS Southport and Formby CCG,2
18/05/2020,Female,70+ years,E38000172,NHS St Helens CCG,6
18/05/2020,Female,70+ years,E38000173,NHS Stafford and Surrounds CCG,7
18/05/2020,Female,70+ years,E38000174,NHS Stockport CCG,11
18/05/2020,Female,70+ years,E38000175,NHS Stoke on Trent CCG,2
18/05/2020,Female,70+ years,E38000176,NHS Sunderland CCG,2
18/05/2020,Female,70+ years,E38000182,NHS Tameside and Glossop CCG,9
18/05/2020,Female,70+ years,E38000185,NHS Thurrock CCG,2
18/05/2020,Female,70+ years,E38000186,NHS Tower Hamlets CCG,2
18/05/2020,Female,70+ years,E38000187,NHS Trafford CCG,3
18/05/2020,Female,70+ years,E38000188,NHS Vale of York CCG,4
18/05/2020,Female,70+ years,E38000190,NHS Wakefield CCG,6
18/05/2020,Female,70+ years,E38000192,NHS Waltham Forest CCG,1
18/05/2020,Female,70+ years,E38000194,NHS Warrington CCG,1
18/05/2020,Female,70+ years,E38000195,NHS Warwickshire North CCG,1
18/05/2020,Female,70+ years,E38000197,NHS West Essex CCG,2
18/05/2020,Female,70+ years,E38000198,NHS West Hampshire CCG,5
18/05/2020,Female,70+ years,E38000200,NHS West Lancashire CCG,1
18/05/2020,Female,70+ years,E38000201,NHS West Leicestershire CCG,1
18/05/2020,Female,70+ years,E38000202,NHS West London CCG,3
18/05/2020,Female,70+ years,E38000204,NHS West Suffolk CCG,1
18/05/2020,Female,70+ years,E38000205,NHS Wigan Borough CCG,2
18/05/2020,Female,70+ years,E38000208,NHS Wirral CCG,4
18/05/2020,Female,70+ years,E38000210,NHS Wolverhampton CCG,1
18/05/2020,Female,70+ years,E38000212,NHS Newcastle Gateshead CCG,6
18/05/2020,Female,70+ years,E38000215,NHS North Cumbria CCG,4
18/05/2020,Female,70+ years,E38000217,NHS Manchester CCG,1
18/05/2020,Female,70+ years,E38000220,NHS Birmingham and Solihull CCG,7
18/05/2020,Female,70+ years,E38000221,NHS Berkshire West CCG,4
18/05/2020,Female,70+ years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",3
18/05/2020,Female,70+ years,E38000223,NHS Buckinghamshire CCG,7
18/05/2020,Female,70+ years,E38000224,NHS East Berkshire CCG,3
18/05/2020,Female,70+ years,E38000225,NHS Leeds CCG,5
18/05/2020,Female,70+ years,E38000226,NHS Fylde and Wyre CCG,2
18/05/2020,Female,70+ years,E38000228,NHS Morecambe Bay CCG,11
18/05/2020,Female,70+ years,E38000229,NHS Derby and Derbyshire CCG,4
18/05/2020,Female,70+ years,E38000230,NHS Devon CCG,14
18/05/2020,Female,70+ years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",7
18/05/2020,Female,70+ years,E38000232,NHS Bradford District and Craven CCG,10
18/05/2020,Female,70+ years,E38000233,NHS Cheshire CCG,3
18/05/2020,Female,70+ years,E38000234,NHS County Durham CCG,4
18/05/2020,Female,70+ years,E38000235,NHS East Sussex CCG,6
18/05/2020,Female,70+ years,E38000236,NHS Herefordshire and Worcestershire CCG,6
18/05/2020,Female,70+ years,E38000237,NHS Kent and Medway CCG,18
18/05/2020,Female,70+ years,E38000238,NHS Lincolnshire CCG,2
18/05/2020,Female,70+ years,E38000239,NHS Norfolk and Waveney CCG,3
18/05/2020,Female,70+ years,E38000240,NHS North Central London CCG,8
18/05/2020,Female,70+ years,E38000241,NHS North Yorkshire CCG,11
18/05/2020,Female,70+ years,E38000242,NHS Northamptonshire CCG,4
18/05/2020,Female,70+ years,E38000243,NHS Nottingham and Nottinghamshire CCG,4
18/05/2020,Female,70+ years,E38000244,NHS South East London CCG,5
18/05/2020,Female,70+ years,E38000245,NHS South West London CCG,11
18/05/2020,Female,70+ years,E38000246,NHS Surrey Heartlands CCG,3
18/05/2020,Female,70+ years,E38000247,NHS Tees Valley CCG,7
18/05/2020,Female,70+ years,E38000248,NHS West Sussex CCG,14
18/05/2020,Male,0-18 years,E38000004,NHS Barking and Dagenham CCG,4
18/05/2020,Male,0-18 years,E38000007,NHS Basildon and Brentwood CCG,3
18/05/2020,Male,0-18 years,E38000008,NHS Bassetlaw CCG,4
18/05/2020,Male,0-18 years,E38000010,NHS Bedfordshire CCG,2
