journeydate,sex,ageband,ccgcode,ccgname,Total
01/06/2020,Female,0-18 years,E38000147,NHS Shropshire CCG,1
01/06/2020,Female,0-18 years,E38000150,NHS Somerset CCG,8
01/06/2020,Female,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
01/06/2020,Female,0-18 years,E38000154,NHS South Eastern Hampshire CCG,3
01/06/2020,Female,0-18 years,E38000161,NHS South Sefton CCG,1
01/06/2020,Female,0-18 years,E38000164,NHS South Warwickshire CCG,2
01/06/2020,Female,0-18 years,E38000167,NHS Southampton CCG,3
01/06/2020,Female,0-18 years,E38000172,NHS St Helens CCG,1
01/06/2020,Female,0-18 years,E38000173,NHS Stafford and Surrounds CCG,1
01/06/2020,Female,0-18 years,E38000174,NHS Stockport CCG,2
01/06/2020,Female,0-18 years,E38000178,NHS Surrey Heath CCG,2
01/06/2020,Female,0-18 years,E38000182,NHS Tameside and Glossop CCG,1
01/06/2020,Female,0-18 years,E38000183,NHS Telford and Wrekin CCG,1
01/06/2020,Female,0-18 years,E38000186,NHS Tower Hamlets CCG,1
01/06/2020,Female,0-18 years,E38000188,NHS Vale of York CCG,1
01/06/2020,Female,0-18 years,E38000190,NHS Wakefield CCG,1
01/06/2020,Female,0-18 years,E38000191,NHS Walsall CCG,4
01/06/2020,Female,0-18 years,E38000194,NHS Warrington CCG,3
01/06/2020,Female,0-18 years,E38000195,NHS Warwickshire North CCG,1
01/06/2020,Female,0-18 years,E38000198,NHS West Hampshire CCG,2
01/06/2020,Female,0-18 years,E38000201,NHS West Leicestershire CCG,3
01/06/2020,Female,0-18 years,E38000202,NHS West London CCG,1
01/06/2020,Female,0-18 years,E38000204,NHS West Suffolk CCG,2
01/06/2020,Female,0-18 years,E38000205,NHS Wigan Borough CCG,2
01/06/2020,Female,0-18 years,E38000208,NHS Wirral CCG,1
01/06/2020,Female,0-18 years,E38000210,NHS Wolverhampton CCG,2
01/06/2020,Female,0-18 years,E38000212,NHS Newcastle Gateshead CCG,4
01/06/2020,Female,0-18 years,E38000215,NHS North Cumbria CCG,2
01/06/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,5
01/06/2020,Female,0-18 years,E38000221,NHS Berkshire West CCG,4
01/06/2020,Female,0-18 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",5
01/06/2020,Female,0-18 years,E38000223,NHS Buckinghamshire CCG,7
01/06/2020,Female,0-18 years,E38000224,NHS East Berkshire CCG,5
01/06/2020,Female,0-18 years,E38000225,NHS Leeds CCG,4
01/06/2020,Female,0-18 years,E38000227,NHS Greater Preston CCG,2
01/06/2020,Female,0-18 years,E38000228,NHS Morecambe Bay CCG,1
01/06/2020,Female,0-18 years,E38000229,NHS Derby and Derbyshire CCG,5
01/06/2020,Female,0-18 years,E38000230,NHS Devon CCG,9
01/06/2020,Female,0-18 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",4
01/06/2020,Female,0-18 years,E38000232,NHS Bradford District and Craven CCG,5
01/06/2020,Female,0-18 years,E38000233,NHS Cheshire CCG,7
01/06/2020,Female,0-18 years,E38000234,NHS County Durham CCG,2
01/06/2020,Female,0-18 years,E38000235,NHS East Sussex CCG,3
01/06/2020,Female,0-18 years,E38000236,NHS Herefordshire and Worcestershire CCG,13
01/06/2020,Female,0-18 years,E38000237,NHS Kent and Medway CCG,16
01/06/2020,Female,0-18 years,E38000238,NHS Lincolnshire CCG,3
01/06/2020,Female,0-18 years,E38000239,NHS Norfolk and Waveney CCG,3
01/06/2020,Female,0-18 years,E38000240,NHS North Central London CCG,8
01/06/2020,Female,0-18 years,E38000241,NHS North Yorkshire CCG,1
01/06/2020,Female,0-18 years,E38000242,NHS Northamptonshire CCG,8
01/06/2020,Female,0-18 years,E38000243,NHS Nottingham and Nottinghamshire CCG,10
01/06/2020,Female,0-18 years,E38000244,NHS South East London CCG,8
01/06/2020,Female,0-18 years,E38000245,NHS South West London CCG,7
01/06/2020,Female,0-18 years,E38000246,NHS Surrey Heartlands CCG,8
01/06/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,3
01/06/2020,Female,0-18 years,E38000248,NHS West Sussex CCG,4
01/06/2020,Female,19-69 years,E38000004,NHS Barking and Dagenham CCG,12
01/06/2020,Female,19-69 years,E38000006,NHS Barnsley CCG,21
01/06/2020,Female,19-69 years,E38000007,NHS Basildon and Brentwood CCG,19
01/06/2020,Female,19-69 years,E38000008,NHS Bassetlaw CCG,5
01/06/2020,Female,19-69 years,E38000010,NHS Bedfordshire CCG,33
01/06/2020,Female,19-69 years,E38000014,NHS Blackburn with Darwen CCG,11
01/06/2020,Female,19-69 years,E38000015,NHS Blackpool CCG,12
01/06/2020,Female,19-69 years,E38000016,NHS Bolton CCG,12
01/06/2020,Female,19-69 years,E38000020,NHS Brent CCG,16
01/06/2020,Female,19-69 years,E38000021,NHS Brighton and Hove CCG,18
01/06/2020,Female,19-69 years,E38000024,NHS Bury CCG,10
01/06/2020,Female,19-69 years,E38000025,NHS Calderdale CCG,21
01/06/2020,Female,19-69 years,E38000026,NHS Cambridgeshire and Peterborough CCG,70
01/06/2020,Female,19-69 years,E38000028,NHS Cannock Chase CCG,14
01/06/2020,Female,19-69 years,E38000030,NHS Castle Point and Rochford CCG,9
01/06/2020,Female,19-69 years,E38000031,NHS Central London (Westminster) CCG,3
01/06/2020,Female,19-69 years,E38000034,NHS Chorley and South Ribble CCG,13
01/06/2020,Female,19-69 years,E38000035,NHS City and Hackney CCG,12
01/06/2020,Female,19-69 years,E38000038,NHS Coventry and Rugby CCG,29
01/06/2020,Female,19-69 years,E38000044,NHS Doncaster CCG,24
01/06/2020,Female,19-69 years,E38000045,NHS Dorset CCG,39
01/06/2020,Female,19-69 years,E38000046,NHS Dudley CCG,28
01/06/2020,Female,19-69 years,E38000048,NHS Ealing CCG,15
01/06/2020,Female,19-69 years,E38000049,NHS East and North Hertfordshire CCG,38
01/06/2020,Female,19-69 years,E38000050,NHS East Lancashire CCG,30
01/06/2020,Female,19-69 years,E38000051,NHS East Leicestershire and Rutland CCG,34
01/06/2020,Female,19-69 years,E38000052,NHS East Riding of Yorkshire CCG,13
01/06/2020,Female,19-69 years,E38000053,NHS East Staffordshire CCG,5
01/06/2020,Female,19-69 years,E38000059,NHS Fareham and Gosport CCG,14
01/06/2020,Female,19-69 years,E38000062,NHS Gloucestershire CCG,29
01/06/2020,Female,19-69 years,E38000064,NHS Greater Huddersfield CCG,9
01/06/2020,Female,19-69 years,E38000068,NHS Halton CCG,11
01/06/2020,Female,19-69 years,E38000070,NHS Hammersmith and Fulham CCG,13
01/06/2020,Female,19-69 years,E38000074,NHS Harrow CCG,16
01/06/2020,Female,19-69 years,E38000077,NHS Havering CCG,19
01/06/2020,Female,19-69 years,E38000079,NHS Herts Valleys CCG,37
01/06/2020,Female,19-69 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",27
01/06/2020,Female,19-69 years,E38000082,NHS Hillingdon CCG,19
01/06/2020,Female,19-69 years,E38000084,NHS Hounslow CCG,9
01/06/2020,Female,19-69 years,E38000085,NHS Hull CCG,18
01/06/2020,Female,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,23
01/06/2020,Female,19-69 years,E38000087,NHS Isle of Wight CCG,7
01/06/2020,Female,19-69 years,E38000089,NHS Kernow CCG,32
01/06/2020,Female,19-69 years,E38000091,NHS Knowsley CCG,3
01/06/2020,Female,19-69 years,E38000097,NHS Leicester City CCG,38
01/06/2020,Female,19-69 years,E38000101,NHS Liverpool CCG,46
01/06/2020,Female,19-69 years,E38000102,NHS Luton CCG,15
01/06/2020,Female,19-69 years,E38000106,NHS Mid Essex CCG,21
01/06/2020,Female,19-69 years,E38000107,NHS Milton Keynes CCG,18
01/06/2020,Female,19-69 years,E38000113,NHS Newham CCG,12
01/06/2020,Female,19-69 years,E38000117,NHS North East Essex CCG,11
01/06/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,19
01/06/2020,Female,19-69 years,E38000119,NHS North East Lincolnshire CCG,3
01/06/2020,Female,19-69 years,E38000120,NHS North Hampshire CCG,15
01/06/2020,Female,19-69 years,E38000121,NHS North Kirklees CCG,13
01/06/2020,Female,19-69 years,E38000122,NHS North Lincolnshire CCG,5
01/06/2020,Female,19-69 years,E38000126,NHS North Staffordshire CCG,18
01/06/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,11
01/06/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,29
01/06/2020,Female,19-69 years,E38000135,NHS Oldham CCG,14
01/06/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,47
01/06/2020,Female,19-69 years,E38000137,NHS Portsmouth CCG,13
01/06/2020,Female,19-69 years,E38000138,NHS Redbridge CCG,17
01/06/2020,Female,19-69 years,E38000141,NHS Rotherham CCG,16
01/06/2020,Female,19-69 years,E38000143,NHS Salford CCG,20
01/06/2020,Female,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,23
01/06/2020,Female,19-69 years,E38000146,NHS Sheffield CCG,34
01/06/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,15
01/06/2020,Female,19-69 years,E38000150,NHS Somerset CCG,47
01/06/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,12
01/06/2020,Female,19-69 years,E38000154,NHS South Eastern Hampshire CCG,6
01/06/2020,Female,19-69 years,E38000161,NHS South Sefton CCG,2
01/06/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,9
01/06/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,13
01/06/2020,Female,19-69 years,E38000167,NHS Southampton CCG,24
01/06/2020,Female,19-69 years,E38000168,NHS Southend CCG,20
01/06/2020,Female,19-69 years,E38000170,NHS Southport and Formby CCG,9
01/06/2020,Female,19-69 years,E38000172,NHS St Helens CCG,16
01/06/2020,Female,19-69 years,E38000173,NHS Stafford and Surrounds CCG,7
01/06/2020,Female,19-69 years,E38000174,NHS Stockport CCG,18
01/06/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,21
01/06/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,17
01/06/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,9
01/06/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,9
01/06/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,15
01/06/2020,Female,19-69 years,E38000185,NHS Thurrock CCG,10
01/06/2020,Female,19-69 years,E38000186,NHS Tower Hamlets CCG,22
01/06/2020,Female,19-69 years,E38000187,NHS Trafford CCG,15
01/06/2020,Female,19-69 years,E38000188,NHS Vale of York CCG,15
01/06/2020,Female,19-69 years,E38000190,NHS Wakefield CCG,32
01/06/2020,Female,19-69 years,E38000191,NHS Walsall CCG,17
01/06/2020,Female,19-69 years,E38000192,NHS Waltham Forest CCG,17
01/06/2020,Female,19-69 years,E38000194,NHS Warrington CCG,13
01/06/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,14
01/06/2020,Female,19-69 years,E38000197,NHS West Essex CCG,22
01/06/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,41
01/06/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,6
01/06/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,34
01/06/2020,Female,19-69 years,E38000202,NHS West London CCG,7
01/06/2020,Female,19-69 years,E38000204,NHS West Suffolk CCG,9
01/06/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,21
01/06/2020,Female,19-69 years,E38000208,NHS Wirral CCG,28
01/06/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,20
01/06/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,44
01/06/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,13
01/06/2020,Female,19-69 years,E38000217,NHS Manchester CCG,42
01/06/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,59
01/06/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,38
01/06/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",76
01/06/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,23
01/06/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,17
01/06/2020,Female,19-69 years,E38000225,NHS Leeds CCG,36
01/06/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,14
01/06/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,21
01/06/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,23
01/06/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,61
01/06/2020,Female,19-69 years,E38000230,NHS Devon CCG,64
01/06/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",45
01/06/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,54
01/06/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,62
01/06/2020,Female,19-69 years,E38000234,NHS County Durham CCG,35
01/06/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,36
01/06/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,51
01/06/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,113
01/06/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,47
01/06/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,59
01/06/2020,Female,19-69 years,E38000240,NHS North Central London CCG,80
01/06/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,17
01/06/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,45
01/06/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,59
01/06/2020,Female,19-69 years,E38000244,NHS South East London CCG,102
01/06/2020,Female,19-69 years,E38000245,NHS South West London CCG,91
01/06/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,48
01/06/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,54
01/06/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,48
01/06/2020,Female,70+ years,E38000008,NHS Bassetlaw CCG,1
01/06/2020,Female,70+ years,E38000010,NHS Bedfordshire CCG,2
01/06/2020,Female,70+ years,E38000015,NHS Blackpool CCG,2
01/06/2020,Female,70+ years,E38000016,NHS Bolton CCG,1
01/06/2020,Female,70+ years,E38000024,NHS Bury CCG,1
01/06/2020,Female,70+ years,E38000025,NHS Calderdale CCG,1
01/06/2020,Female,70+ years,E38000026,NHS Cambridgeshire and Peterborough CCG,1
01/06/2020,Female,70+ years,E38000034,NHS Chorley and South Ribble CCG,1
01/06/2020,Female,70+ years,E38000045,NHS Dorset CCG,2
01/06/2020,Female,70+ years,E38000049,NHS East and North Hertfordshire CCG,3
01/06/2020,Female,70+ years,E38000052,NHS East Riding of Yorkshire CCG,1
01/06/2020,Female,70+ years,E38000062,NHS Gloucestershire CCG,2
01/06/2020,Female,70+ years,E38000079,NHS Herts Valleys CCG,5
01/06/2020,Female,70+ years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",1
01/06/2020,Female,70+ years,E38000084,NHS Hounslow CCG,1
01/06/2020,Female,70+ years,E38000086,NHS Ipswich and East Suffolk CCG,1
01/06/2020,Female,70+ years,E38000089,NHS Kernow CCG,4
01/06/2020,Female,70+ years,E38000097,NHS Leicester City CCG,1
01/06/2020,Female,70+ years,E38000101,NHS Liverpool CCG,1
01/06/2020,Female,70+ years,E38000102,NHS Luton CCG,1
01/06/2020,Female,70+ years,E38000106,NHS Mid Essex CCG,2
01/06/2020,Female,70+ years,E38000118,NHS North East Hampshire and Farnham CCG,1
01/06/2020,Female,70+ years,E38000120,NHS North Hampshire CCG,2
01/06/2020,Female,70+ years,E38000127,NHS North Tyneside CCG,4
01/06/2020,Female,70+ years,E38000130,NHS Northumberland CCG,2
01/06/2020,Female,70+ years,E38000136,NHS Oxfordshire CCG,1
01/06/2020,Female,70+ years,E38000137,NHS Portsmouth CCG,1
01/06/2020,Female,70+ years,E38000138,NHS Redbridge CCG,3
01/06/2020,Female,70+ years,E38000143,NHS Salford CCG,1
01/06/2020,Female,70+ years,E38000144,NHS Sandwell and West Birmingham CCG,2
01/06/2020,Female,70+ years,E38000146,NHS Sheffield CCG,2
01/06/2020,Female,70+ years,E38000147,NHS Shropshire CCG,3
01/06/2020,Female,70+ years,E38000150,NHS Somerset CCG,1
01/06/2020,Female,70+ years,E38000154,NHS South Eastern Hampshire CCG,2
01/06/2020,Female,70+ years,E38000163,NHS South Tyneside CCG,2
01/06/2020,Female,70+ years,E38000164,NHS South Warwickshire CCG,3
01/06/2020,Female,70+ years,E38000168,NHS Southend CCG,1
01/06/2020,Female,70+ years,E38000174,NHS Stockport CCG,2
01/06/2020,Female,70+ years,E38000176,NHS Sunderland CCG,2
01/06/2020,Female,70+ years,E38000183,NHS Telford and Wrekin CCG,1
01/06/2020,Female,70+ years,E38000188,NHS Vale of York CCG,3
01/06/2020,Female,70+ years,E38000198,NHS West Hampshire CCG,2
01/06/2020,Female,70+ years,E38000200,NHS West Lancashire CCG,1
01/06/2020,Female,70+ years,E38000201,NHS West Leicestershire CCG,2
01/06/2020,Female,70+ years,E38000205,NHS Wigan Borough CCG,1
01/06/2020,Female,70+ years,E38000208,NHS Wirral CCG,4
01/06/2020,Female,70+ years,E38000215,NHS North Cumbria CCG,3
01/06/2020,Female,70+ years,E38000217,NHS Manchester CCG,2
01/06/2020,Female,70+ years,E38000220,NHS Birmingham and Solihull CCG,4
01/06/2020,Female,70+ years,E38000221,NHS Berkshire West CCG,4
01/06/2020,Female,70+ years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",1
01/06/2020,Female,70+ years,E38000224,NHS East Berkshire CCG,1
01/06/2020,Female,70+ years,E38000225,NHS Leeds CCG,1
01/06/2020,Female,70+ years,E38000226,NHS Fylde and Wyre CCG,2
01/06/2020,Female,70+ years,E38000227,NHS Greater Preston CCG,3
01/06/2020,Female,70+ years,E38000229,NHS Derby and Derbyshire CCG,1
01/06/2020,Female,70+ years,E38000230,NHS Devon CCG,5
01/06/2020,Female,70+ years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",4
01/06/2020,Female,70+ years,E38000232,NHS Bradford District and Craven CCG,4
01/06/2020,Female,70+ years,E38000233,NHS Cheshire CCG,1
01/06/2020,Female,70+ years,E38000235,NHS East Sussex CCG,2
01/06/2020,Female,70+ years,E38000236,NHS Herefordshire and Worcestershire CCG,1
01/06/2020,Female,70+ years,E38000237,NHS Kent and Medway CCG,4
01/06/2020,Female,70+ years,E38000238,NHS Lincolnshire CCG,2
01/06/2020,Female,70+ years,E38000239,NHS Norfolk and Waveney CCG,3
01/06/2020,Female,70+ years,E38000240,NHS North Central London CCG,1
01/06/2020,Female,70+ years,E38000241,NHS North Yorkshire CCG,1
01/06/2020,Female,70+ years,E38000242,NHS Northamptonshire CCG,1
01/06/2020,Female,70+ years,E38000244,NHS South East London CCG,1
01/06/2020,Female,70+ years,E38000245,NHS South West London CCG,4
01/06/2020,Female,70+ years,E38000247,NHS Tees Valley CCG,4
01/06/2020,Female,70+ years,E38000248,NHS West Sussex CCG,3
01/06/2020,Male,0-18 years,E38000004,NHS Barking and Dagenham CCG,3
01/06/2020,Male,0-18 years,E38000006,NHS Barnsley CCG,2
01/06/2020,Male,0-18 years,E38000007,NHS Basildon and Brentwood CCG,3
01/06/2020,Male,0-18 years,E38000008,NHS Bassetlaw CCG,2
01/06/2020,Male,0-18 years,E38000010,NHS Bedfordshire CCG,10
01/06/2020,Male,0-18 years,E38000014,NHS Blackburn with Darwen CCG,3
01/06/2020,Male,0-18 years,E38000015,NHS Blackpool CCG,2
01/06/2020,Male,0-18 years,E38000016,NHS Bolton CCG,3
01/06/2020,Male,0-18 years,E38000020,NHS Brent CCG,2
01/06/2020,Male,0-18 years,E38000021,NHS Brighton and Hove CCG,1
01/06/2020,Male,0-18 years,E38000024,NHS Bury CCG,4
01/06/2020,Male,0-18 years,E38000025,NHS Calderdale CCG,2
01/06/2020,Male,0-18 years,E38000026,NHS Cambridgeshire and Peterborough CCG,15
01/06/2020,Male,0-18 years,E38000028,NHS Cannock Chase CCG,2
01/06/2020,Male,0-18 years,E38000030,NHS Castle Point and Rochford CCG,1
01/06/2020,Male,0-18 years,E38000031,NHS Central London (Westminster) CCG,2
01/06/2020,Male,0-18 years,E38000035,NHS City and Hackney CCG,2
01/06/2020,Male,0-18 years,E38000038,NHS Coventry and Rugby CCG,5
01/06/2020,Male,0-18 years,E38000044,NHS Doncaster CCG,4
01/06/2020,Male,0-18 years,E38000045,NHS Dorset CCG,6
01/06/2020,Male,0-18 years,E38000048,NHS Ealing CCG,1
01/06/2020,Male,0-18 years,E38000049,NHS East and North Hertfordshire CCG,8
01/06/2020,Male,0-18 years,E38000050,NHS East Lancashire CCG,3
01/06/2020,Male,0-18 years,E38000051,NHS East Leicestershire and Rutland CCG,3
01/06/2020,Male,0-18 years,E38000052,NHS East Riding of Yorkshire CCG,5
01/06/2020,Male,0-18 years,E38000053,NHS East Staffordshire CCG,2
01/06/2020,Male,0-18 years,E38000059,NHS Fareham and Gosport CCG,4
01/06/2020,Male,0-18 years,E38000062,NHS Gloucestershire CCG,5
01/06/2020,Male,0-18 years,E38000064,NHS Greater Huddersfield CCG,3
01/06/2020,Male,0-18 years,E38000070,NHS Hammersmith and Fulham CCG,2
01/06/2020,Male,0-18 years,E38000074,NHS Harrow CCG,1
01/06/2020,Male,0-18 years,E38000077,NHS Havering CCG,3
01/06/2020,Male,0-18 years,E38000079,NHS Herts Valleys CCG,1
01/06/2020,Male,0-18 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",1
01/06/2020,Male,0-18 years,E38000084,NHS Hounslow CCG,3
01/06/2020,Male,0-18 years,E38000085,NHS Hull CCG,2
01/06/2020,Male,0-18 years,E38000086,NHS Ipswich and East Suffolk CCG,4
01/06/2020,Male,0-18 years,E38000087,NHS Isle of Wight CCG,2
01/06/2020,Male,0-18 years,E38000089,NHS Kernow CCG,5
01/06/2020,Male,0-18 years,E38000091,NHS Knowsley CCG,2
01/06/2020,Male,0-18 years,E38000097,NHS Leicester City CCG,3
01/06/2020,Male,0-18 years,E38000101,NHS Liverpool CCG,5
01/06/2020,Male,0-18 years,E38000102,NHS Luton CCG,2
01/06/2020,Male,0-18 years,E38000106,NHS Mid Essex CCG,2
01/06/2020,Male,0-18 years,E38000107,NHS Milton Keynes CCG,2
01/06/2020,Male,0-18 years,E38000113,NHS Newham CCG,2
01/06/2020,Male,0-18 years,E38000117,NHS North East Essex CCG,1
01/06/2020,Male,0-18 years,E38000118,NHS North East Hampshire and Farnham CCG,1
01/06/2020,Male,0-18 years,E38000119,NHS North East Lincolnshire CCG,1
01/06/2020,Male,0-18 years,E38000120,NHS North Hampshire CCG,1
01/06/2020,Male,0-18 years,E38000121,NHS North Kirklees CCG,1
01/06/2020,Male,0-18 years,E38000122,NHS North Lincolnshire CCG,2
01/06/2020,Male,0-18 years,E38000130,NHS Northumberland CCG,4
01/06/2020,Male,0-18 years,E38000135,NHS Oldham CCG,4
01/06/2020,Male,0-18 years,E38000136,NHS Oxfordshire CCG,8
01/06/2020,Male,0-18 years,E38000137,NHS Portsmouth CCG,2
01/06/2020,Male,0-18 years,E38000138,NHS Redbridge CCG,5
01/06/2020,Male,0-18 years,E38000141,NHS Rotherham CCG,2
01/06/2020,Male,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,1
01/06/2020,Male,0-18 years,E38000146,NHS Sheffield CCG,2
01/06/2020,Male,0-18 years,E38000147,NHS Shropshire CCG,2
01/06/2020,Male,0-18 years,E38000150,NHS Somerset CCG,4
01/06/2020,Male,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
01/06/2020,Male,0-18 years,E38000154,NHS South Eastern Hampshire CCG,4
01/06/2020,Male,0-18 years,E38000164,NHS South Warwickshire CCG,2
