journeydate,sex,ageband,ccgcode,ccgname,Total
06/04/2020,Female,0-18 years,E38000102,NHS Luton CCG,11
06/04/2020,Female,0-18 years,E38000106,NHS Mid Essex CCG,20
06/04/2020,Female,0-18 years,E38000107,NHS Milton Keynes CCG,7
06/04/2020,Female,0-18 years,E38000113,NHS Newham CCG,13
06/04/2020,Female,0-18 years,E38000117,NHS North East Essex CCG,14
06/04/2020,Female,0-18 years,E38000118,NHS North East Hampshire and Farnham CCG,8
06/04/2020,Female,0-18 years,E38000119,NHS North East Lincolnshire CCG,4
06/04/2020,Female,0-18 years,E38000120,NHS North Hampshire CCG,5
06/04/2020,Female,0-18 years,E38000121,NHS North Kirklees CCG,11
06/04/2020,Female,0-18 years,E38000122,NHS North Lincolnshire CCG,4
06/04/2020,Female,0-18 years,E38000126,NHS North Staffordshire CCG,9
06/04/2020,Female,0-18 years,E38000127,NHS North Tyneside CCG,2
06/04/2020,Female,0-18 years,E38000130,NHS Northumberland CCG,9
06/04/2020,Female,0-18 years,E38000135,NHS Oldham CCG,8
06/04/2020,Female,0-18 years,E38000136,NHS Oxfordshire CCG,26
06/04/2020,Female,0-18 years,E38000137,NHS Portsmouth CCG,7
06/04/2020,Female,0-18 years,E38000138,NHS Redbridge CCG,9
06/04/2020,Female,0-18 years,E38000141,NHS Rotherham CCG,13
06/04/2020,Female,0-18 years,E38000143,NHS Salford CCG,10
06/04/2020,Female,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,23
06/04/2020,Female,0-18 years,E38000146,NHS Sheffield CCG,19
06/04/2020,Female,0-18 years,E38000147,NHS Shropshire CCG,12
06/04/2020,Female,0-18 years,E38000150,NHS Somerset CCG,17
06/04/2020,Female,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,12
06/04/2020,Female,0-18 years,E38000154,NHS South Eastern Hampshire CCG,9
06/04/2020,Female,0-18 years,E38000161,NHS South Sefton CCG,6
06/04/2020,Female,0-18 years,E38000163,NHS South Tyneside CCG,6
06/04/2020,Female,0-18 years,E38000164,NHS South Warwickshire CCG,12
06/04/2020,Female,0-18 years,E38000167,NHS Southampton CCG,5
06/04/2020,Female,0-18 years,E38000168,NHS Southend CCG,11
06/04/2020,Female,0-18 years,E38000170,NHS Southport and Formby CCG,6
06/04/2020,Female,0-18 years,E38000172,NHS St Helens CCG,6
06/04/2020,Female,0-18 years,E38000173,NHS Stafford and Surrounds CCG,5
06/04/2020,Female,0-18 years,E38000174,NHS Stockport CCG,11
06/04/2020,Female,0-18 years,E38000175,NHS Stoke on Trent CCG,9
06/04/2020,Female,0-18 years,E38000176,NHS Sunderland CCG,12
06/04/2020,Female,0-18 years,E38000178,NHS Surrey Heath CCG,3
06/04/2020,Female,0-18 years,E38000182,NHS Tameside and Glossop CCG,10
06/04/2020,Female,0-18 years,E38000183,NHS Telford and Wrekin CCG,9
06/04/2020,Female,0-18 years,E38000185,NHS Thurrock CCG,9
06/04/2020,Female,0-18 years,E38000186,NHS Tower Hamlets CCG,2
06/04/2020,Female,0-18 years,E38000187,NHS Trafford CCG,9
06/04/2020,Female,0-18 years,E38000188,NHS Vale of York CCG,12
06/04/2020,Female,0-18 years,E38000190,NHS Wakefield CCG,18
06/04/2020,Female,0-18 years,E38000191,NHS Walsall CCG,11
06/04/2020,Female,0-18 years,E38000192,NHS Waltham Forest CCG,7
06/04/2020,Female,0-18 years,E38000194,NHS Warrington CCG,13
06/04/2020,Female,0-18 years,E38000195,NHS Warwickshire North CCG,8
06/04/2020,Female,0-18 years,E38000197,NHS West Essex CCG,15
06/04/2020,Female,0-18 years,E38000198,NHS West Hampshire CCG,20
06/04/2020,Female,0-18 years,E38000200,NHS West Lancashire CCG,5
06/04/2020,Female,0-18 years,E38000201,NHS West Leicestershire CCG,11
06/04/2020,Female,0-18 years,E38000202,NHS West London CCG,8
06/04/2020,Female,0-18 years,E38000204,NHS West Suffolk CCG,18
06/04/2020,Female,0-18 years,E38000205,NHS Wigan Borough CCG,13
06/04/2020,Female,0-18 years,E38000208,NHS Wirral CCG,6
06/04/2020,Female,0-18 years,E38000210,NHS Wolverhampton CCG,11
06/04/2020,Female,0-18 years,E38000212,NHS Newcastle Gateshead CCG,24
06/04/2020,Female,0-18 years,E38000215,NHS North Cumbria CCG,6
06/04/2020,Female,0-18 years,E38000217,NHS Manchester CCG,16
06/04/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,48
06/04/2020,Female,0-18 years,E38000221,NHS Berkshire West CCG,20
06/04/2020,Female,0-18 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",43
06/04/2020,Female,0-18 years,E38000223,NHS Buckinghamshire CCG,12
06/04/2020,Female,0-18 years,E38000224,NHS East Berkshire CCG,15
06/04/2020,Female,0-18 years,E38000225,NHS Leeds CCG,26
06/04/2020,Female,0-18 years,E38000226,NHS Fylde and Wyre CCG,1
06/04/2020,Female,0-18 years,E38000227,NHS Greater Preston CCG,11
06/04/2020,Female,0-18 years,E38000228,NHS Morecambe Bay CCG,16
06/04/2020,Female,0-18 years,E38000229,NHS Derby and Derbyshire CCG,40
06/04/2020,Female,0-18 years,E38000230,NHS Devon CCG,46
06/04/2020,Female,0-18 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",39
06/04/2020,Female,0-18 years,E38000232,NHS Bradford District and Craven CCG,17
06/04/2020,Female,0-18 years,E38000233,NHS Cheshire CCG,28
06/04/2020,Female,0-18 years,E38000234,NHS County Durham CCG,18
06/04/2020,Female,0-18 years,E38000235,NHS East Sussex CCG,15
06/04/2020,Female,0-18 years,E38000236,NHS Herefordshire and Worcestershire CCG,30
06/04/2020,Female,0-18 years,E38000237,NHS Kent and Medway CCG,82
06/04/2020,Female,0-18 years,E38000238,NHS Lincolnshire CCG,27
06/04/2020,Female,0-18 years,E38000239,NHS Norfolk and Waveney CCG,47
06/04/2020,Female,0-18 years,E38000240,NHS North Central London CCG,40
06/04/2020,Female,0-18 years,E38000241,NHS North Yorkshire CCG,17
06/04/2020,Female,0-18 years,E38000242,NHS Northamptonshire CCG,35
06/04/2020,Female,0-18 years,E38000243,NHS Nottingham and Nottinghamshire CCG,35
06/04/2020,Female,0-18 years,E38000244,NHS South East London CCG,45
06/04/2020,Female,0-18 years,E38000245,NHS South West London CCG,38
06/04/2020,Female,0-18 years,E38000246,NHS Surrey Heartlands CCG,54
06/04/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,19
06/04/2020,Female,0-18 years,E38000248,NHS West Sussex CCG,35
06/04/2020,Female,19-69 years,E38000004,NHS Barking and Dagenham CCG,126
06/04/2020,Female,19-69 years,E38000006,NHS Barnsley CCG,155
06/04/2020,Female,19-69 years,E38000007,NHS Basildon and Brentwood CCG,179
06/04/2020,Female,19-69 years,E38000008,NHS Bassetlaw CCG,69
06/04/2020,Female,19-69 years,E38000010,NHS Bedfordshire CCG,605
06/04/2020,Female,19-69 years,E38000014,NHS Blackburn with Darwen CCG,110
06/04/2020,Female,19-69 years,E38000015,NHS Blackpool CCG,111
06/04/2020,Female,19-69 years,E38000016,NHS Bolton CCG,210
06/04/2020,Female,19-69 years,E38000020,NHS Brent CCG,247
06/04/2020,Female,19-69 years,E38000021,NHS Brighton and Hove CCG,151
06/04/2020,Female,19-69 years,E38000024,NHS Bury CCG,132
06/04/2020,Female,19-69 years,E38000025,NHS Calderdale CCG,129
06/04/2020,Female,19-69 years,E38000026,NHS Cambridgeshire and Peterborough CCG,518
06/04/2020,Female,19-69 years,E38000028,NHS Cannock Chase CCG,113
06/04/2020,Female,19-69 years,E38000030,NHS Castle Point and Rochford CCG,121
06/04/2020,Female,19-69 years,E38000031,NHS Central London (Westminster) CCG,63
06/04/2020,Female,19-69 years,E38000034,NHS Chorley and South Ribble CCG,114
06/04/2020,Female,19-69 years,E38000035,NHS City and Hackney CCG,168
06/04/2020,Female,19-69 years,E38000038,NHS Coventry and Rugby CCG,333
06/04/2020,Female,19-69 years,E38000044,NHS Doncaster CCG,203
06/04/2020,Female,19-69 years,E38000045,NHS Dorset CCG,386
06/04/2020,Female,19-69 years,E38000046,NHS Dudley CCG,218
06/04/2020,Female,19-69 years,E38000048,NHS Ealing CCG,250
06/04/2020,Female,19-69 years,E38000049,NHS East and North Hertfordshire CCG,364
06/04/2020,Female,19-69 years,E38000050,NHS East Lancashire CCG,257
06/04/2020,Female,19-69 years,E38000051,NHS East Leicestershire and Rutland CCG,178
06/04/2020,Female,19-69 years,E38000052,NHS East Riding of Yorkshire CCG,151
06/04/2020,Female,19-69 years,E38000053,NHS East Staffordshire CCG,99
06/04/2020,Female,19-69 years,E38000059,NHS Fareham and Gosport CCG,127
06/04/2020,Female,19-69 years,E38000062,NHS Gloucestershire CCG,416
06/04/2020,Female,19-69 years,E38000064,NHS Greater Huddersfield CCG,153
06/04/2020,Female,19-69 years,E38000068,NHS Halton CCG,117
06/04/2020,Female,19-69 years,E38000070,NHS Hammersmith and Fulham CCG,117
06/04/2020,Female,19-69 years,E38000074,NHS Harrow CCG,149
06/04/2020,Female,19-69 years,E38000077,NHS Havering CCG,181
06/04/2020,Female,19-69 years,E38000079,NHS Herts Valleys CCG,393
06/04/2020,Female,19-69 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",149
06/04/2020,Female,19-69 years,E38000082,NHS Hillingdon CCG,223
06/04/2020,Female,19-69 years,E38000084,NHS Hounslow CCG,214
06/04/2020,Female,19-69 years,E38000085,NHS Hull CCG,133
06/04/2020,Female,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,224
06/04/2020,Female,19-69 years,E38000087,NHS Isle of Wight CCG,42
06/04/2020,Female,19-69 years,E38000089,NHS Kernow CCG,245
06/04/2020,Female,19-69 years,E38000091,NHS Knowsley CCG,167
06/04/2020,Female,19-69 years,E38000097,NHS Leicester City CCG,276
06/04/2020,Female,19-69 years,E38000101,NHS Liverpool CCG,442
06/04/2020,Female,19-69 years,E38000102,NHS Luton CCG,127
06/04/2020,Female,19-69 years,E38000106,NHS Mid Essex CCG,237
06/04/2020,Female,19-69 years,E38000107,NHS Milton Keynes CCG,158
06/04/2020,Female,19-69 years,E38000113,NHS Newham CCG,215
06/04/2020,Female,19-69 years,E38000117,NHS North East Essex CCG,210
06/04/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,163
06/04/2020,Female,19-69 years,E38000119,NHS North East Lincolnshire CCG,95
06/04/2020,Female,19-69 years,E38000120,NHS North Hampshire CCG,149
06/04/2020,Female,19-69 years,E38000121,NHS North Kirklees CCG,91
06/04/2020,Female,19-69 years,E38000122,NHS North Lincolnshire CCG,97
06/04/2020,Female,19-69 years,E38000126,NHS North Staffordshire CCG,131
06/04/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,159
06/04/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,205
06/04/2020,Female,19-69 years,E38000135,NHS Oldham CCG,168
06/04/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,385
06/04/2020,Female,19-69 years,E38000137,NHS Portsmouth CCG,122
06/04/2020,Female,19-69 years,E38000138,NHS Redbridge CCG,186
06/04/2020,Female,19-69 years,E38000141,NHS Rotherham CCG,205
06/04/2020,Female,19-69 years,E38000143,NHS Salford CCG,174
06/04/2020,Female,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,354
06/04/2020,Female,19-69 years,E38000146,NHS Sheffield CCG,366
06/04/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,197
06/04/2020,Female,19-69 years,E38000150,NHS Somerset CCG,278
06/04/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,149
06/04/2020,Female,19-69 years,E38000154,NHS South Eastern Hampshire CCG,122
06/04/2020,Female,19-69 years,E38000161,NHS South Sefton CCG,137
06/04/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,131
06/04/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,142
06/04/2020,Female,19-69 years,E38000167,NHS Southampton CCG,138
06/04/2020,Female,19-69 years,E38000168,NHS Southend CCG,147
06/04/2020,Female,19-69 years,E38000170,NHS Southport and Formby CCG,71
06/04/2020,Female,19-69 years,E38000172,NHS St Helens CCG,140
06/04/2020,Female,19-69 years,E38000173,NHS Stafford and Surrounds CCG,87
06/04/2020,Female,19-69 years,E38000174,NHS Stockport CCG,196
06/04/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,158
06/04/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,241
06/04/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,62
06/04/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,211
06/04/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,132
06/04/2020,Female,19-69 years,E38000185,NHS Thurrock CCG,118
06/04/2020,Female,19-69 years,E38000186,NHS Tower Hamlets CCG,188
06/04/2020,Female,19-69 years,E38000187,NHS Trafford CCG,148
06/04/2020,Female,19-69 years,E38000188,NHS Vale of York CCG,193
06/04/2020,Female,19-69 years,E38000190,NHS Wakefield CCG,253
06/04/2020,Female,19-69 years,E38000191,NHS Walsall CCG,227
06/04/2020,Female,19-69 years,E38000192,NHS Waltham Forest CCG,183
06/04/2020,Female,19-69 years,E38000194,NHS Warrington CCG,161
06/04/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,173
06/04/2020,Female,19-69 years,E38000197,NHS West Essex CCG,224
06/04/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,318
06/04/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,88
06/04/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,271
06/04/2020,Female,19-69 years,E38000202,NHS West London CCG,133
06/04/2020,Female,19-69 years,E38000204,NHS West Suffolk CCG,114
06/04/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,274
06/04/2020,Female,19-69 years,E38000208,NHS Wirral CCG,216
06/04/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,193
06/04/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,400
06/04/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,160
06/04/2020,Female,19-69 years,E38000217,NHS Manchester CCG,358
06/04/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,816
06/04/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,287
06/04/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",529
06/04/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,315
06/04/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,249
06/04/2020,Female,19-69 years,E38000225,NHS Leeds CCG,484
06/04/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,92
06/04/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,165
06/04/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,229
06/04/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,680
06/04/2020,Female,19-69 years,E38000230,NHS Devon CCG,574
06/04/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",517
06/04/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,346
06/04/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,507
06/04/2020,Female,19-69 years,E38000234,NHS County Durham CCG,354
06/04/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,314
06/04/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,431
06/04/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,1183
06/04/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,358
06/04/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,542
06/04/2020,Female,19-69 years,E38000240,NHS North Central London CCG,927
06/04/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,233
06/04/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,448
06/04/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,637
06/04/2020,Female,19-69 years,E38000244,NHS South East London CCG,1205
06/04/2020,Female,19-69 years,E38000245,NHS South West London CCG,685
06/04/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,568
06/04/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,485
06/04/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,520
06/04/2020,Female,70+ years,E38000004,NHS Barking and Dagenham CCG,2
06/04/2020,Female,70+ years,E38000006,NHS Barnsley CCG,5
06/04/2020,Female,70+ years,E38000007,NHS Basildon and Brentwood CCG,2
06/04/2020,Female,70+ years,E38000010,NHS Bedfordshire CCG,7
06/04/2020,Female,70+ years,E38000014,NHS Blackburn with Darwen CCG,3
06/04/2020,Female,70+ years,E38000015,NHS Blackpool CCG,5
06/04/2020,Female,70+ years,E38000016,NHS Bolton CCG,6
06/04/2020,Female,70+ years,E38000020,NHS Brent CCG,5
06/04/2020,Female,70+ years,E38000021,NHS Brighton and Hove CCG,2
06/04/2020,Female,70+ years,E38000024,NHS Bury CCG,3
06/04/2020,Female,70+ years,E38000025,NHS Calderdale CCG,2
06/04/2020,Female,70+ years,E38000026,NHS Cambridgeshire and Peterborough CCG,11
06/04/2020,Female,70+ years,E38000028,NHS Cannock Chase CCG,1
06/04/2020,Female,70+ years,E38000030,NHS Castle Point and Rochford CCG,9
06/04/2020,Female,70+ years,E38000031,NHS Central London (Westminster) CCG,2
06/04/2020,Female,70+ years,E38000034,NHS Chorley and South Ribble CCG,4
06/04/2020,Female,70+ years,E38000035,NHS City and Hackney CCG,3
06/04/2020,Female,70+ years,E38000038,NHS Coventry and Rugby CCG,6
06/04/2020,Female,70+ years,E38000044,NHS Doncaster CCG,5
06/04/2020,Female,70+ years,E38000045,NHS Dorset CCG,10
06/04/2020,Female,70+ years,E38000046,NHS Dudley CCG,5
06/04/2020,Female,70+ years,E38000048,NHS Ealing CCG,3
06/04/2020,Female,70+ years,E38000049,NHS East and North Hertfordshire CCG,8
06/04/2020,Female,70+ years,E38000050,NHS East Lancashire CCG,11
06/04/2020,Female,70+ years,E38000051,NHS East Leicestershire and Rutland CCG,4
06/04/2020,Female,70+ years,E38000052,NHS East Riding of Yorkshire CCG,4
06/04/2020,Female,70+ years,E38000053,NHS East Staffordshire CCG,3
06/04/2020,Female,70+ years,E38000059,NHS Fareham and Gosport CCG,7
06/04/2020,Female,70+ years,E38000062,NHS Gloucestershire CCG,10
06/04/2020,Female,70+ years,E38000064,NHS Greater Huddersfield CCG,1
06/04/2020,Female,70+ years,E38000068,NHS Halton CCG,9
06/04/2020,Female,70+ years,E38000070,NHS Hammersmith and Fulham CCG,5
06/04/2020,Female,70+ years,E38000074,NHS Harrow CCG,4
06/04/2020,Female,70+ years,E38000077,NHS Havering CCG,3
06/04/2020,Female,70+ years,E38000079,NHS Herts Valleys CCG,10
06/04/2020,Female,70+ years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",3
06/04/2020,Female,70+ years,E38000082,NHS Hillingdon CCG,7
06/04/2020,Female,70+ years,E38000084,NHS Hounslow CCG,3
06/04/2020,Female,70+ years,E38000085,NHS Hull CCG,3
06/04/2020,Female,70+ years,E38000086,NHS Ipswich and East Suffolk CCG,4
06/04/2020,Female,70+ years,E38000087,NHS Isle of Wight CCG,4
06/04/2020,Female,70+ years,E38000089,NHS Kernow CCG,9
06/04/2020,Female,70+ years,E38000091,NHS Knowsley CCG,7
06/04/2020,Female,70+ years,E38000097,NHS Leicester City CCG,6
06/04/2020,Female,70+ years,E38000101,NHS Liverpool CCG,13
06/04/2020,Female,70+ years,E38000102,NHS Luton CCG,5
06/04/2020,Female,70+ years,E38000106,NHS Mid Essex CCG,5
06/04/2020,Female,70+ years,E38000107,NHS Milton Keynes CCG,3
06/04/2020,Female,70+ years,E38000113,NHS Newham CCG,6
06/04/2020,Female,70+ years,E38000117,NHS North East Essex CCG,10
06/04/2020,Female,70+ years,E38000118,NHS North East Hampshire and Farnham CCG,7
06/04/2020,Female,70+ years,E38000120,NHS North Hampshire CCG,4
06/04/2020,Female,70+ years,E38000121,NHS North Kirklees CCG,5
06/04/2020,Female,70+ years,E38000122,NHS North Lincolnshire CCG,2
06/04/2020,Female,70+ years,E38000126,NHS North Staffordshire CCG,4
06/04/2020,Female,70+ years,E38000127,NHS North Tyneside CCG,6
06/04/2020,Female,70+ years,E38000130,NHS Northumberland CCG,4
06/04/2020,Female,70+ years,E38000135,NHS Oldham CCG,5
06/04/2020,Female,70+ years,E38000136,NHS Oxfordshire CCG,10
06/04/2020,Female,70+ years,E38000137,NHS Portsmouth CCG,6
06/04/2020,Female,70+ years,E38000138,NHS Redbridge CCG,4
06/04/2020,Female,70+ years,E38000141,NHS Rotherham CCG,1
06/04/2020,Female,70+ years,E38000143,NHS Salford CCG,6
06/04/2020,Female,70+ years,E38000144,NHS Sandwell and West Birmingham CCG,2
06/04/2020,Female,70+ years,E38000146,NHS Sheffield CCG,12
06/04/2020,Female,70+ years,E38000147,NHS Shropshire CCG,4
06/04/2020,Female,70+ years,E38000150,NHS Somerset CCG,7
06/04/2020,Female,70+ years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,5
06/04/2020,Female,70+ years,E38000154,NHS South Eastern Hampshire CCG,4
06/04/2020,Female,70+ years,E38000161,NHS South Sefton CCG,5
06/04/2020,Female,70+ years,E38000163,NHS South Tyneside CCG,3
06/04/2020,Female,70+ years,E38000164,NHS South Warwickshire CCG,2
06/04/2020,Female,70+ years,E38000167,NHS Southampton CCG,2
06/04/2020,Female,70+ years,E38000168,NHS Southend CCG,5
06/04/2020,Female,70+ years,E38000170,NHS Southport and Formby CCG,1
06/04/2020,Female,70+ years,E38000172,NHS St Helens CCG,7
06/04/2020,Female,70+ years,E38000173,NHS Stafford and Surrounds CCG,2
06/04/2020,Female,70+ years,E38000174,NHS Stockport CCG,7
06/04/2020,Female,70+ years,E38000175,NHS Stoke on Trent CCG,1
06/04/2020,Female,70+ years,E38000176,NHS Sunderland CCG,14
06/04/2020,Female,70+ years,E38000178,NHS Surrey Heath CCG,6
06/04/2020,Female,70+ years,E38000182,NHS Tameside and Glossop CCG,4
06/04/2020,Female,70+ years,E38000183,NHS Telford and Wrekin CCG,1
06/04/2020,Female,70+ years,E38000185,NHS Thurrock CCG,7
06/04/2020,Female,70+ years,E38000186,NHS Tower Hamlets CCG,3
06/04/2020,Female,70+ years,E38000187,NHS Trafford CCG,3
06/04/2020,Female,70+ years,E38000188,NHS Vale of York CCG,6
06/04/2020,Female,70+ years,E38000190,NHS Wakefield CCG,5
06/04/2020,Female,70+ years,E38000191,NHS Walsall CCG,5
06/04/2020,Female,70+ years,E38000192,NHS Waltham Forest CCG,1
06/04/2020,Female,70+ years,E38000194,NHS Warrington CCG,4
06/04/2020,Female,70+ years,E38000195,NHS Warwickshire North CCG,1
06/04/2020,Female,70+ years,E38000197,NHS West Essex CCG,6
06/04/2020,Female,70+ years,E38000198,NHS West Hampshire CCG,9
06/04/2020,Female,70+ years,E38000200,NHS West Lancashire CCG,1
06/04/2020,Female,70+ years,E38000201,NHS West Leicestershire CCG,6
06/04/2020,Female,70+ years,E38000202,NHS West London CCG,1
06/04/2020,Female,70+ years,E38000204,NHS West Suffolk CCG,4
06/04/2020,Female,70+ years,E38000205,NHS Wigan Borough CCG,5
06/04/2020,Female,70+ years,E38000208,NHS Wirral CCG,6
06/04/2020,Female,70+ years,E38000210,NHS Wolverhampton CCG,3
06/04/2020,Female,70+ years,E38000212,NHS Newcastle Gateshead CCG,16
06/04/2020,Female,70+ years,E38000215,NHS North Cumbria CCG,8
06/04/2020,Female,70+ years,E38000217,NHS Manchester CCG,5
06/04/2020,Female,70+ years,E38000220,NHS Birmingham and Solihull CCG,24
06/04/2020,Female,70+ years,E38000221,NHS Berkshire West CCG,9
06/04/2020,Female,70+ years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",12
06/04/2020,Female,70+ years,E38000223,NHS Buckinghamshire CCG,6
06/04/2020,Female,70+ years,E38000224,NHS East Berkshire CCG,9
06/04/2020,Female,70+ years,E38000225,NHS Leeds CCG,10
06/04/2020,Female,70+ years,E38000226,NHS Fylde and Wyre CCG,1
