SiteType,Call Date,Sex,AgeBand,CCGCode,CCGName,TriageCount
111,13/04/2020,Female,0-18 years,E38000038,NHS Coventry and Rugby CCG,8
111,13/04/2020,Female,0-18 years,E38000070,NHS Hammersmith and Fulham CCG,1
111,13/04/2020,Female,0-18 years,E38000049,NHS East and North Hertfordshire CCG,11
111,13/04/2020,Female,0-18 years,E38000062,NHS Gloucestershire CCG,7
111,13/04/2020,Female,0-18 years,E38000064,NHS Greater Huddersfield CCG,4
111,13/04/2020,Female,0-18 years,E38000053,NHS East Staffordshire CCG,1
111,13/04/2020,Female,0-18 years,E38000059,NHS Fareham and Gosport CCG,3
111,13/04/2020,Female,0-18 years,E38000082,NHS Hillingdon CCG,2
111,13/04/2020,Female,0-18 years,E38000068,NHS Halton CCG,5
111,13/04/2020,Female,0-18 years,E38000074,NHS Harrow CCG,6
111,13/04/2020,Female,0-18 years,E38000085,NHS Hull CCG,4
111,13/04/2020,Female,0-18 years,E38000077,NHS Havering CCG,7
111,13/04/2020,Female,0-18 years,E38000079,NHS Herts Valleys CCG,6
111,13/04/2020,Female,0-18 years,E38000084,NHS Hounslow CCG,3
111,13/04/2020,Female,0-18 years,E38000089,NHS Kernow CCG,4
111,13/04/2020,Female,0-18 years,E38000101,NHS Liverpool CCG,5
111,13/04/2020,Female,0-18 years,E38000118,NHS North East Hampshire and Farnham CCG,7
111,13/04/2020,Female,0-18 years,E38000119,NHS North East Lincolnshire CCG,1
111,13/04/2020,Female,0-18 years,E38000097,NHS Leicester City CCG,5
111,13/04/2020,Female,0-18 years,E38000086,NHS Ipswich and East Suffolk CCG,3
111,13/04/2020,Female,0-18 years,E38000091,NHS Knowsley CCG,2
111,13/04/2020,Female,0-18 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",2
111,13/04/2020,Female,0-18 years,E38000102,NHS Luton CCG,5
111,13/04/2020,Female,0-18 years,E38000106,NHS Mid Essex CCG,7
111,13/04/2020,Female,0-18 years,E38000087,NHS Isle of Wight CCG,3
111,13/04/2020,Female,0-18 years,E38000122,NHS North Lincolnshire CCG,3
111,13/04/2020,Female,0-18 years,E38000130,NHS Northumberland CCG,4
111,13/04/2020,Female,0-18 years,E38000121,NHS North Kirklees CCG,5
111,13/04/2020,Female,0-18 years,E38000135,NHS Oldham CCG,8
111,13/04/2020,Female,0-18 years,E38000107,NHS Milton Keynes CCG,2
111,13/04/2020,Female,0-18 years,E38000113,NHS Newham CCG,10
111,13/04/2020,Female,0-18 years,E38000146,NHS Sheffield CCG,6
111,13/04/2020,Female,0-18 years,E38000167,NHS Southampton CCG,7
111,13/04/2020,Female,0-18 years,E38000175,NHS Stoke on Trent CCG,4
111,13/04/2020,Female,0-18 years,E38000117,NHS North East Essex CCG,7
111,13/04/2020,Female,0-18 years,E38000136,NHS Oxfordshire CCG,4
111,13/04/2020,Female,0-18 years,E38000126,NHS North Staffordshire CCG,3
111,13/04/2020,Female,0-18 years,E38000150,NHS Somerset CCG,6
111,13/04/2020,Female,0-18 years,E38000190,NHS Wakefield CCG,7
111,13/04/2020,Female,0-18 years,E38000172,NHS St Helens CCG,1
111,13/04/2020,Female,0-18 years,E38000182,NHS Tameside and Glossop CCG,4
111,13/04/2020,Female,0-18 years,E38000138,NHS Redbridge CCG,3
111,13/04/2020,Female,0-18 years,E38000195,NHS Warwickshire North CCG,3
111,13/04/2020,Female,0-18 years,E38000137,NHS Portsmouth CCG,3
111,13/04/2020,Female,0-18 years,E38000147,NHS Shropshire CCG,2
111,13/04/2020,Female,0-18 years,E38000154,NHS South Eastern Hampshire CCG,5
111,13/04/2020,Female,0-18 years,E38000198,NHS West Hampshire CCG,13
111,13/04/2020,Female,0-18 years,E38000201,NHS West Leicestershire CCG,5
111,13/04/2020,Female,0-18 years,E38000164,NHS South Warwickshire CCG,1
111,13/04/2020,Female,0-18 years,E38000168,NHS Southend CCG,1
111,13/04/2020,Female,0-18 years,E38000170,NHS Southport and Formby CCG,1
111,13/04/2020,Female,0-18 years,E38000185,NHS Thurrock CCG,6
111,13/04/2020,Female,0-18 years,E38000188,NHS Vale of York CCG,2
111,13/04/2020,Female,0-18 years,E38000176,NHS Sunderland CCG,5
111,13/04/2020,Female,0-18 years,E38000183,NHS Telford and Wrekin CCG,5
111,13/04/2020,Female,0-18 years,E38000187,NHS Trafford CCG,2
111,13/04/2020,Female,0-18 years,E38000192,NHS Waltham Forest CCG,2
111,13/04/2020,Female,0-18 years,E38000217,NHS Manchester CCG,5
111,13/04/2020,Female,0-18 years,E38000197,NHS West Essex CCG,1
111,13/04/2020,Female,0-18 years,E38000208,NHS Wirral CCG,2
111,13/04/2020,Female,0-18 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",12
111,13/04/2020,Female,0-18 years,E38000200,NHS West Lancashire CCG,1
111,13/04/2020,Female,0-18 years,E38000120,NHS North Hampshire CCG,7
111,13/04/2020,Female,0-18 years,E38000127,NHS North Tyneside CCG,2
111,13/04/2020,Female,0-18 years,E38000221,NHS Berkshire West CCG,9
111,13/04/2020,Female,0-18 years,E38000230,NHS Devon CCG,11
111,13/04/2020,Female,0-18 years,E38000232,NHS Bradford District and Craven CCG,8
111,13/04/2020,Female,0-18 years,E38000226,NHS Fylde and Wyre CCG,1
111,13/04/2020,Female,0-18 years,E38000141,NHS Rotherham CCG,5
111,13/04/2020,Female,0-18 years,E38000143,NHS Salford CCG,2
111,13/04/2020,Female,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,5
111,13/04/2020,Female,0-18 years,E38000161,NHS South Sefton CCG,2
111,13/04/2020,Female,0-18 years,E38000202,NHS West London CCG,2
111,13/04/2020,Female,0-18 years,E38000204,NHS West Suffolk CCG,3
111,13/04/2020,Female,0-18 years,E38000205,NHS Wigan Borough CCG,6
111,13/04/2020,Female,0-18 years,E38000212,NHS Newcastle Gateshead CCG,11
111,13/04/2020,Female,0-18 years,E38000228,NHS Morecambe Bay CCG,6
111,13/04/2020,Female,0-18 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",9
111,13/04/2020,Female,0-18 years,E38000234,NHS County Durham CCG,6
111,13/04/2020,Female,0-18 years,E38000239,NHS Norfolk and Waveney CCG,18
111,13/04/2020,Female,0-18 years,E38000229,NHS Derby and Derbyshire CCG,19
111,13/04/2020,Female,0-18 years,E38000233,NHS Cheshire CCG,10
111,13/04/2020,Female,0-18 years,E38000235,NHS East Sussex CCG,8
111,13/04/2020,Female,0-18 years,E38000238,NHS Lincolnshire CCG,8
111,13/04/2020,Female,0-18 years,E38000240,NHS North Central London CCG,4
111,13/04/2020,Female,0-18 years,E38000241,NHS North Yorkshire CCG,4
111,13/04/2020,Female,0-18 years,E38000227,NHS Greater Preston CCG,1
111,13/04/2020,Female,0-18 years,E38000243,NHS Nottingham and Nottinghamshire CCG,20
111,13/04/2020,Female,0-18 years,E38000223,NHS Buckinghamshire CCG,2
111,13/04/2020,Female,0-18 years,E38000237,NHS Kent and Medway CCG,34
111,13/04/2020,Female,0-18 years,E38000191,NHS Walsall CCG,1
111,13/04/2020,Female,0-18 years,E38000194,NHS Warrington CCG,3
111,13/04/2020,Female,0-18 years,E38000236,NHS Herefordshire and Worcestershire CCG,10
111,13/04/2020,Female,0-18 years,E38000246,NHS Surrey Heartlands CCG,8
111,13/04/2020,Female,19-69 years,E38000004,NHS Barking and Dagenham CCG,17
111,13/04/2020,Female,19-69 years,E38000006,NHS Barnsley CCG,29
111,13/04/2020,Female,19-69 years,E38000007,NHS Basildon and Brentwood CCG,22
111,13/04/2020,Female,0-18 years,E38000242,NHS Northamptonshire CCG,9
111,13/04/2020,Female,0-18 years,E38000248,NHS West Sussex CCG,12
111,13/04/2020,Female,0-18 years,E38000210,NHS Wolverhampton CCG,4
111,13/04/2020,Female,0-18 years,E38000215,NHS North Cumbria CCG,6
111,13/04/2020,Female,0-18 years,E38000245,NHS South West London CCG,14
111,13/04/2020,Female,19-69 years,E38000016,NHS Bolton CCG,34
111,13/04/2020,Female,19-69 years,E38000010,NHS Bedfordshire CCG,33
111,13/04/2020,Female,19-69 years,NULL,NULL,1
111,13/04/2020,Female,0-18 years,E38000244,NHS South East London CCG,22
111,13/04/2020,Female,19-69 years,E38000014,NHS Blackburn with Darwen CCG,11
111,13/04/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,21
111,13/04/2020,Female,0-18 years,E38000224,NHS East Berkshire CCG,5
111,13/04/2020,Female,0-18 years,E38000225,NHS Leeds CCG,7
111,13/04/2020,Female,19-69 years,E38000008,NHS Bassetlaw CCG,10
111,13/04/2020,Female,19-69 years,E38000015,NHS Blackpool CCG,17
111,13/04/2020,Female,19-69 years,E38000030,NHS Castle Point and Rochford CCG,8
111,13/04/2020,Female,19-69 years,E38000021,NHS Brighton and Hove CCG,21
111,13/04/2020,Female,19-69 years,E38000024,NHS Bury CCG,17
111,13/04/2020,Female,19-69 years,E38000028,NHS Cannock Chase CCG,17
111,13/04/2020,Female,19-69 years,E38000035,NHS City and Hackney CCG,11
111,13/04/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,15
111,13/04/2020,Female,19-69 years,E38000031,NHS Central London (Westminster) CCG,5
111,13/04/2020,Female,19-69 years,E38000045,NHS Dorset CCG,20
111,13/04/2020,Female,19-69 years,E38000034,NHS Chorley and South Ribble CCG,7
111,13/04/2020,Female,19-69 years,E38000048,NHS Ealing CCG,32
111,13/04/2020,Female,19-69 years,E38000049,NHS East and North Hertfordshire CCG,43
111,13/04/2020,Female,19-69 years,E38000026,NHS Cambridgeshire and Peterborough CCG,47
111,13/04/2020,Female,19-69 years,E38000038,NHS Coventry and Rugby CCG,38
111,13/04/2020,Female,19-69 years,E38000053,NHS East Staffordshire CCG,14
111,13/04/2020,Female,19-69 years,E38000044,NHS Doncaster CCG,26
111,13/04/2020,Female,19-69 years,E38000046,NHS Dudley CCG,24
111,13/04/2020,Female,19-69 years,E38000062,NHS Gloucestershire CCG,28
111,13/04/2020,Female,19-69 years,E38000068,NHS Halton CCG,11
111,13/04/2020,Female,19-69 years,E38000074,NHS Harrow CCG,22
111,13/04/2020,Female,19-69 years,E38000050,NHS East Lancashire CCG,23
111,13/04/2020,Female,19-69 years,E38000051,NHS East Leicestershire and Rutland CCG,19
111,13/04/2020,Female,19-69 years,E38000052,NHS East Riding of Yorkshire CCG,16
111,13/04/2020,Female,19-69 years,E38000064,NHS Greater Huddersfield CCG,15
111,13/04/2020,Female,19-69 years,E38000070,NHS Hammersmith and Fulham CCG,11
111,13/04/2020,Female,19-69 years,E38000020,NHS Brent CCG,29
111,13/04/2020,Female,19-69 years,E38000025,NHS Calderdale CCG,16
111,13/04/2020,Female,19-69 years,E38000079,NHS Herts Valleys CCG,37
111,13/04/2020,Female,19-69 years,E38000082,NHS Hillingdon CCG,22
111,13/04/2020,Female,19-69 years,E38000077,NHS Havering CCG,22
111,13/04/2020,Female,19-69 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",14
111,13/04/2020,Female,19-69 years,E38000101,NHS Liverpool CCG,37
111,13/04/2020,Female,19-69 years,E38000059,NHS Fareham and Gosport CCG,15
111,13/04/2020,Female,19-69 years,E38000087,NHS Isle of Wight CCG,19
111,13/04/2020,Female,19-69 years,E38000097,NHS Leicester City CCG,47
111,13/04/2020,Female,19-69 years,E38000084,NHS Hounslow CCG,27
111,13/04/2020,Female,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,15
111,13/04/2020,Female,19-69 years,E38000085,NHS Hull CCG,19
111,13/04/2020,Female,19-69 years,E38000089,NHS Kernow CCG,17
111,13/04/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,14
111,13/04/2020,Female,19-69 years,E38000102,NHS Luton CCG,19
111,13/04/2020,Female,19-69 years,E38000122,NHS North Lincolnshire CCG,17
111,13/04/2020,Female,19-69 years,E38000126,NHS North Staffordshire CCG,21
111,13/04/2020,Female,19-69 years,E38000106,NHS Mid Essex CCG,33
111,13/04/2020,Female,19-69 years,E38000119,NHS North East Lincolnshire CCG,3
111,13/04/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,22
111,13/04/2020,Female,19-69 years,E38000107,NHS Milton Keynes CCG,25
111,13/04/2020,Female,19-69 years,E38000113,NHS Newham CCG,25
111,13/04/2020,Female,19-69 years,E38000117,NHS North East Essex CCG,27
111,13/04/2020,Female,19-69 years,E38000120,NHS North Hampshire CCG,11
111,13/04/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,30
111,13/04/2020,Female,19-69 years,E38000091,NHS Knowsley CCG,15
111,13/04/2020,Female,19-69 years,E38000121,NHS North Kirklees CCG,11
111,13/04/2020,Female,19-69 years,E38000135,NHS Oldham CCG,24
111,13/04/2020,Female,19-69 years,E38000138,NHS Redbridge CCG,20
111,13/04/2020,Female,19-69 years,E38000141,NHS Rotherham CCG,32
111,13/04/2020,Female,19-69 years,E38000143,NHS Salford CCG,22
111,13/04/2020,Female,19-69 years,E38000150,NHS Somerset CCG,28
111,13/04/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,13
111,13/04/2020,Female,19-69 years,E38000146,NHS Sheffield CCG,49
111,13/04/2020,Female,19-69 years,E38000161,NHS South Sefton CCG,9
111,13/04/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,20
111,13/04/2020,Female,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,61
111,13/04/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,22
111,13/04/2020,Female,19-69 years,E38000154,NHS South Eastern Hampshire CCG,11
111,13/04/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,15
111,13/04/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,25
111,13/04/2020,Female,19-69 years,E38000167,NHS Southampton CCG,16
111,13/04/2020,Female,19-69 years,E38000168,NHS Southend CCG,22
111,13/04/2020,Female,19-69 years,E38000170,NHS Southport and Formby CCG,13
111,13/04/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,25
111,13/04/2020,Female,19-69 years,E38000173,NHS Stafford and Surrounds CCG,6
111,13/04/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,18
111,13/04/2020,Female,19-69 years,E38000186,NHS Tower Hamlets CCG,22
111,13/04/2020,Female,19-69 years,E38000187,NHS Trafford CCG,11
111,13/04/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,17
111,13/04/2020,Female,19-69 years,E38000185,NHS Thurrock CCG,7
111,13/04/2020,Female,19-69 years,E38000188,NHS Vale of York CCG,17
111,13/04/2020,Female,19-69 years,E38000192,NHS Waltham Forest CCG,23
111,13/04/2020,Female,19-69 years,E38000204,NHS West Suffolk CCG,12
111,13/04/2020,Female,19-69 years,E38000194,NHS Warrington CCG,13
111,13/04/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,13
111,13/04/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,29
111,13/04/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,31
111,13/04/2020,Female,19-69 years,E38000137,NHS Portsmouth CCG,14
111,13/04/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,29
111,13/04/2020,Female,19-69 years,E38000191,NHS Walsall CCG,22
111,13/04/2020,Female,19-69 years,E38000197,NHS West Essex CCG,21
111,13/04/2020,Female,19-69 years,E38000208,NHS Wirral CCG,32
111,13/04/2020,Female,19-69 years,E38000172,NHS St Helens CCG,13
111,13/04/2020,Female,19-69 years,E38000174,NHS Stockport CCG,16
111,13/04/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,6
111,13/04/2020,Female,19-69 years,E38000217,NHS Manchester CCG,52
111,13/04/2020,Female,19-69 years,E38000202,NHS West London CCG,10
111,13/04/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,29
111,13/04/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",37
111,13/04/2020,Female,19-69 years,E38000190,NHS Wakefield CCG,26
111,13/04/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,8
111,13/04/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,105
111,13/04/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,36
111,13/04/2020,Female,19-69 years,E38000225,NHS Leeds CCG,53
111,13/04/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,39
111,13/04/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,18
111,13/04/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,17
111,13/04/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,32
111,13/04/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,38
111,13/04/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,96
111,13/04/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,12
111,13/04/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,57
111,13/04/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,19
111,13/04/2020,Female,19-69 years,E38000234,NHS County Durham CCG,34
111,13/04/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,35
111,13/04/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,153
111,13/04/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,61
111,13/04/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,64
111,13/04/2020,Female,70-120 years,E38000020,NHS Brent CCG,4
111,13/04/2020,Female,70-120 years,E38000021,NHS Brighton and Hove CCG,1
111,13/04/2020,Female,19-69 years,W11000030,NULL,1
111,13/04/2020,Female,70-120 years,E38000004,NHS Barking and Dagenham CCG,2
111,13/04/2020,Female,70-120 years,E38000006,NHS Barnsley CCG,2
111,13/04/2020,Female,70-120 years,E38000014,NHS Blackburn with Darwen CCG,4
111,13/04/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,56
111,13/04/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,47
111,13/04/2020,Female,19-69 years,E38000240,NHS North Central London CCG,67
111,13/04/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,55
111,13/04/2020,Female,19-69 years,E38000230,NHS Devon CCG,40
111,13/04/2020,Female,19-69 years,W11000023,NULL,1
111,13/04/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,27
111,13/04/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,70
111,13/04/2020,Female,19-69 years,E38000244,NHS South East London CCG,139
111,13/04/2020,Female,19-69 years,W11000025,NULL,1
111,13/04/2020,Female,70-120 years,E38000008,NHS Bassetlaw CCG,2
111,13/04/2020,Female,70-120 years,E38000026,NHS Cambridgeshire and Peterborough CCG,9
111,13/04/2020,Female,70-120 years,E38000049,NHS East and North Hertfordshire CCG,4
111,13/04/2020,Female,70-120 years,E38000062,NHS Gloucestershire CCG,3
111,13/04/2020,Female,70-120 years,E38000038,NHS Coventry and Rugby CCG,2
111,13/04/2020,Female,70-120 years,E38000045,NHS Dorset CCG,3
111,13/04/2020,Female,70-120 years,E38000050,NHS East Lancashire CCG,2
111,13/04/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,28
111,13/04/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,59
111,13/04/2020,Female,19-69 years,E38000245,NHS South West London CCG,82
111,13/04/2020,Female,70-120 years,E38000025,NHS Calderdale CCG,1
111,13/04/2020,Female,70-120 years,E38000010,NHS Bedfordshire CCG,1
111,13/04/2020,Female,70-120 years,E38000030,NHS Castle Point and Rochford CCG,1
111,13/04/2020,Female,70-120 years,E38000059,NHS Fareham and Gosport CCG,1
111,13/04/2020,Female,70-120 years,E38000015,NHS Blackpool CCG,4
111,13/04/2020,Female,70-120 years,E38000016,NHS Bolton CCG,4
111,13/04/2020,Female,70-120 years,E38000035,NHS City and Hackney CCG,3
111,13/04/2020,Female,70-120 years,E38000044,NHS Doncaster CCG,1
111,13/04/2020,Female,70-120 years,E38000046,NHS Dudley CCG,1
111,13/04/2020,Female,70-120 years,E38000051,NHS East Leicestershire and Rutland CCG,1
111,13/04/2020,Female,70-120 years,E38000052,NHS East Riding of Yorkshire CCG,2
111,13/04/2020,Female,70-120 years,E38000086,NHS Ipswich and East Suffolk CCG,6
111,13/04/2020,Female,70-120 years,E38000082,NHS Hillingdon CCG,1
111,13/04/2020,Female,70-120 years,E38000089,NHS Kernow CCG,4
111,13/04/2020,Female,70-120 years,E38000068,NHS Halton CCG,2
111,13/04/2020,Female,70-120 years,E38000070,NHS Hammersmith and Fulham CCG,2
111,13/04/2020,Female,70-120 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",2
111,13/04/2020,Female,70-120 years,E38000113,NHS Newham CCG,1
111,13/04/2020,Female,70-120 years,E38000091,NHS Knowsley CCG,5
111,13/04/2020,Female,70-120 years,E38000102,NHS Luton CCG,3
111,13/04/2020,Female,70-120 years,E38000074,NHS Harrow CCG,2
111,13/04/2020,Female,70-120 years,E38000097,NHS Leicester City CCG,5
111,13/04/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",49
111,13/04/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,67
111,13/04/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,58
111,13/04/2020,Female,70-120 years,E38000007,NHS Basildon and Brentwood CCG,6
111,13/04/2020,Female,70-120 years,E38000085,NHS Hull CCG,3
111,13/04/2020,Female,70-120 years,E38000117,NHS North East Essex CCG,3
111,13/04/2020,Female,70-120 years,E38000127,NHS North Tyneside CCG,1
111,13/04/2020,Female,70-120 years,E38000137,NHS Portsmouth CCG,2
111,13/04/2020,Female,70-120 years,E38000101,NHS Liverpool CCG,3
111,13/04/2020,Female,70-120 years,E38000118,NHS North East Hampshire and Farnham CCG,2
111,13/04/2020,Female,70-120 years,E38000121,NHS North Kirklees CCG,3
111,13/04/2020,Female,70-120 years,E38000164,NHS South Warwickshire CCG,2
111,13/04/2020,Female,70-120 years,E38000172,NHS St Helens CCG,3
111,13/04/2020,Female,70-120 years,E38000174,NHS Stockport CCG,2
111,13/04/2020,Female,70-120 years,E38000122,NHS North Lincolnshire CCG,3
111,13/04/2020,Female,70-120 years,E38000130,NHS Northumberland CCG,3
111,13/04/2020,Female,70-120 years,E38000143,NHS Salford CCG,3
111,13/04/2020,Female,70-120 years,E38000136,NHS Oxfordshire CCG,6
111,13/04/2020,Female,70-120 years,E38000146,NHS Sheffield CCG,9
111,13/04/2020,Female,70-120 years,E38000141,NHS Rotherham CCG,4
111,13/04/2020,Female,70-120 years,E38000147,NHS Shropshire CCG,3
111,13/04/2020,Female,70-120 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
111,13/04/2020,Female,70-120 years,E38000107,NHS Milton Keynes CCG,2
111,13/04/2020,Female,70-120 years,E38000154,NHS South Eastern Hampshire CCG,1
111,13/04/2020,Female,70-120 years,E38000178,NHS Surrey Heath CCG,1
111,13/04/2020,Female,70-120 years,E38000190,NHS Wakefield CCG,1
111,13/04/2020,Female,70-120 years,E38000197,NHS West Essex CCG,4
111,13/04/2020,Female,70-120 years,E38000200,NHS West Lancashire CCG,2
111,13/04/2020,Female,70-120 years,E38000186,NHS Tower Hamlets CCG,3
111,13/04/2020,Female,70-120 years,E38000208,NHS Wirral CCG,2
111,13/04/2020,Female,70-120 years,E38000175,NHS Stoke on Trent CCG,4
111,13/04/2020,Female,70-120 years,E38000183,NHS Telford and Wrekin CCG,2
111,13/04/2020,Female,70-120 years,E38000034,NHS Chorley and South Ribble CCG,2
111,13/04/2020,Female,70-120 years,E38000201,NHS West Leicestershire CCG,2
111,13/04/2020,Female,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,4
111,13/04/2020,Female,70-120 years,E38000126,NHS North Staffordshire CCG,4
111,13/04/2020,Female,70-120 years,E38000138,NHS Redbridge CCG,1
111,13/04/2020,Female,70-120 years,E38000176,NHS Sunderland CCG,2
111,13/04/2020,Female,70-120 years,E38000163,NHS South Tyneside CCG,3
111,13/04/2020,Female,70-120 years,E38000168,NHS Southend CCG,2
111,13/04/2020,Female,70-120 years,E38000170,NHS Southport and Formby CCG,4
111,13/04/2020,Female,70-120 years,E38000182,NHS Tameside and Glossop CCG,3
111,13/04/2020,Female,70-120 years,E38000194,NHS Warrington CCG,1
111,13/04/2020,Female,70-120 years,E38000215,NHS North Cumbria CCG,4
111,13/04/2020,Female,70-120 years,E38000220,NHS Birmingham and Solihull CCG,9
111,13/04/2020,Female,70-120 years,E38000229,NHS Derby and Derbyshire CCG,11
111,13/04/2020,Female,70-120 years,E38000205,NHS Wigan Borough CCG,7
111,13/04/2020,Female,70-120 years,E38000195,NHS Warwickshire North CCG,3
111,13/04/2020,Female,70-120 years,E38000204,NHS West Suffolk CCG,4
111,13/04/2020,Female,70-120 years,E38000244,NHS South East London CCG,18
111,13/04/2020,Female,70-120 years,E38000048,NHS Ealing CCG,2
111,13/04/2020,Female,70-120 years,E38000167,NHS Southampton CCG,2
111,13/04/2020,Female,70-120 years,E38000173,NHS Stafford and Surrounds CCG,1
111,13/04/2020,Female,70-120 years,E38000225,NHS Leeds CCG,5
111,13/04/2020,Female,70-120 years,E38000232,NHS Bradford District and Craven CCG,5
111,13/04/2020,Female,70-120 years,E38000235,NHS East Sussex CCG,12
111,13/04/2020,Female,70-120 years,E38000238,NHS Lincolnshire CCG,9
111,13/04/2020,Female,70-120 years,E38000241,NHS North Yorkshire CCG,10
111,13/04/2020,Female,70-120 years,E38000245,NHS South West London CCG,4
111,13/04/2020,Male,0-18 years,E38000008,NHS Bassetlaw CCG,3
111,13/04/2020,Male,0-18 years,E38000015,NHS Blackpool CCG,2
