journeydate,sex,ageband,ccgcode,ccgname,Total
04/05/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,162
04/05/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,56
04/05/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",168
04/05/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,72
04/05/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,53
04/05/2020,Female,19-69 years,E38000225,NHS Leeds CCG,172
04/05/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,29
04/05/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,59
04/05/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,52
04/05/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,177
04/05/2020,Female,19-69 years,E38000230,NHS Devon CCG,175
04/05/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",134
04/05/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,109
04/05/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,137
04/05/2020,Female,19-69 years,E38000234,NHS County Durham CCG,141
04/05/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,81
04/05/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,123
04/05/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,291
04/05/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,131
04/05/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,159
04/05/2020,Female,19-69 years,E38000240,NHS North Central London CCG,152
04/05/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,95
04/05/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,119
04/05/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,163
04/05/2020,Female,19-69 years,E38000244,NHS South East London CCG,201
04/05/2020,Female,19-69 years,E38000245,NHS South West London CCG,117
04/05/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,110
04/05/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,149
04/05/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,135
04/05/2020,Female,70+ years,E38000007,NHS Basildon and Brentwood CCG,1
04/05/2020,Female,70+ years,E38000008,NHS Bassetlaw CCG,2
04/05/2020,Female,70+ years,E38000010,NHS Bedfordshire CCG,1
04/05/2020,Female,70+ years,E38000014,NHS Blackburn with Darwen CCG,3
04/05/2020,Female,70+ years,E38000015,NHS Blackpool CCG,1
04/05/2020,Female,70+ years,E38000016,NHS Bolton CCG,2
04/05/2020,Female,70+ years,E38000020,NHS Brent CCG,2
04/05/2020,Female,70+ years,E38000021,NHS Brighton and Hove CCG,2
04/05/2020,Female,70+ years,E38000024,NHS Bury CCG,4
04/05/2020,Female,70+ years,E38000026,NHS Cambridgeshire and Peterborough CCG,5
04/05/2020,Female,70+ years,E38000028,NHS Cannock Chase CCG,1
04/05/2020,Female,70+ years,E38000030,NHS Castle Point and Rochford CCG,2
04/05/2020,Female,70+ years,E38000031,NHS Central London (Westminster) CCG,3
04/05/2020,Female,70+ years,E38000038,NHS Coventry and Rugby CCG,4
04/05/2020,Female,70+ years,E38000044,NHS Doncaster CCG,3
04/05/2020,Female,70+ years,E38000045,NHS Dorset CCG,3
04/05/2020,Female,70+ years,E38000046,NHS Dudley CCG,3
04/05/2020,Female,70+ years,E38000049,NHS East and North Hertfordshire CCG,1
04/05/2020,Female,70+ years,E38000050,NHS East Lancashire CCG,2
04/05/2020,Female,70+ years,E38000051,NHS East Leicestershire and Rutland CCG,1
04/05/2020,Female,70+ years,E38000052,NHS East Riding of Yorkshire CCG,3
04/05/2020,Female,70+ years,E38000062,NHS Gloucestershire CCG,3
04/05/2020,Female,70+ years,E38000074,NHS Harrow CCG,1
04/05/2020,Female,70+ years,E38000077,NHS Havering CCG,2
04/05/2020,Female,70+ years,E38000079,NHS Herts Valleys CCG,2
04/05/2020,Female,70+ years,E38000082,NHS Hillingdon CCG,2
04/05/2020,Female,70+ years,E38000084,NHS Hounslow CCG,1
04/05/2020,Female,70+ years,E38000086,NHS Ipswich and East Suffolk CCG,2
04/05/2020,Female,70+ years,E38000087,NHS Isle of Wight CCG,2
04/05/2020,Female,70+ years,E38000089,NHS Kernow CCG,2
04/05/2020,Female,70+ years,E38000091,NHS Knowsley CCG,3
04/05/2020,Female,70+ years,E38000097,NHS Leicester City CCG,3
04/05/2020,Female,70+ years,E38000101,NHS Liverpool CCG,1
04/05/2020,Female,70+ years,E38000102,NHS Luton CCG,3
04/05/2020,Female,70+ years,E38000106,NHS Mid Essex CCG,3
04/05/2020,Female,70+ years,E38000113,NHS Newham CCG,2
04/05/2020,Female,70+ years,E38000117,NHS North East Essex CCG,4
04/05/2020,Female,70+ years,E38000118,NHS North East Hampshire and Farnham CCG,1
04/05/2020,Female,70+ years,E38000119,NHS North East Lincolnshire CCG,1
04/05/2020,Female,70+ years,E38000120,NHS North Hampshire CCG,2
04/05/2020,Female,70+ years,E38000121,NHS North Kirklees CCG,1
04/05/2020,Female,70+ years,E38000122,NHS North Lincolnshire CCG,1
04/05/2020,Female,70+ years,E38000127,NHS North Tyneside CCG,3
04/05/2020,Female,70+ years,E38000136,NHS Oxfordshire CCG,3
04/05/2020,Female,70+ years,E38000138,NHS Redbridge CCG,2
04/05/2020,Female,70+ years,E38000141,NHS Rotherham CCG,1
04/05/2020,Female,70+ years,E38000143,NHS Salford CCG,2
04/05/2020,Female,70+ years,E38000144,NHS Sandwell and West Birmingham CCG,1
04/05/2020,Female,70+ years,E38000146,NHS Sheffield CCG,9
04/05/2020,Female,70+ years,E38000147,NHS Shropshire CCG,2
04/05/2020,Female,70+ years,E38000150,NHS Somerset CCG,6
04/05/2020,Female,70+ years,E38000154,NHS South Eastern Hampshire CCG,2
04/05/2020,Female,70+ years,E38000161,NHS South Sefton CCG,2
04/05/2020,Female,70+ years,E38000163,NHS South Tyneside CCG,1
04/05/2020,Female,70+ years,E38000167,NHS Southampton CCG,1
04/05/2020,Female,70+ years,E38000168,NHS Southend CCG,2
04/05/2020,Female,70+ years,E38000170,NHS Southport and Formby CCG,2
04/05/2020,Female,70+ years,E38000172,NHS St Helens CCG,2
04/05/2020,Female,70+ years,E38000176,NHS Sunderland CCG,1
04/05/2020,Female,70+ years,E38000178,NHS Surrey Heath CCG,2
04/05/2020,Female,70+ years,E38000182,NHS Tameside and Glossop CCG,2
04/05/2020,Female,70+ years,E38000183,NHS Telford and Wrekin CCG,1
04/05/2020,Female,70+ years,E38000187,NHS Trafford CCG,3
04/05/2020,Female,70+ years,E38000188,NHS Vale of York CCG,4
04/05/2020,Female,70+ years,E38000190,NHS Wakefield CCG,4
04/05/2020,Female,70+ years,E38000191,NHS Walsall CCG,3
04/05/2020,Female,70+ years,E38000197,NHS West Essex CCG,1
04/05/2020,Female,70+ years,E38000198,NHS West Hampshire CCG,3
04/05/2020,Female,70+ years,E38000201,NHS West Leicestershire CCG,5
04/05/2020,Female,70+ years,E38000204,NHS West Suffolk CCG,2
04/05/2020,Female,70+ years,E38000208,NHS Wirral CCG,1
04/05/2020,Female,70+ years,E38000212,NHS Newcastle Gateshead CCG,2
04/05/2020,Female,70+ years,E38000215,NHS North Cumbria CCG,2
04/05/2020,Female,70+ years,E38000217,NHS Manchester CCG,3
04/05/2020,Female,70+ years,E38000220,NHS Birmingham and Solihull CCG,6
04/05/2020,Female,70+ years,E38000221,NHS Berkshire West CCG,1
04/05/2020,Female,70+ years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",8
04/05/2020,Female,70+ years,E38000223,NHS Buckinghamshire CCG,1
04/05/2020,Female,70+ years,E38000224,NHS East Berkshire CCG,1
04/05/2020,Female,70+ years,E38000225,NHS Leeds CCG,1
04/05/2020,Female,70+ years,E38000226,NHS Fylde and Wyre CCG,5
04/05/2020,Female,70+ years,E38000227,NHS Greater Preston CCG,1
04/05/2020,Female,70+ years,E38000228,NHS Morecambe Bay CCG,1
04/05/2020,Female,70+ years,E38000229,NHS Derby and Derbyshire CCG,2
04/05/2020,Female,70+ years,E38000230,NHS Devon CCG,11
04/05/2020,Female,70+ years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",4
04/05/2020,Female,70+ years,E38000232,NHS Bradford District and Craven CCG,5
04/05/2020,Female,70+ years,E38000233,NHS Cheshire CCG,7
04/05/2020,Female,70+ years,E38000234,NHS County Durham CCG,4
04/05/2020,Female,70+ years,E38000235,NHS East Sussex CCG,2
04/05/2020,Female,70+ years,E38000236,NHS Herefordshire and Worcestershire CCG,4
04/05/2020,Female,70+ years,E38000237,NHS Kent and Medway CCG,10
04/05/2020,Female,70+ years,E38000238,NHS Lincolnshire CCG,5
04/05/2020,Female,70+ years,E38000239,NHS Norfolk and Waveney CCG,16
04/05/2020,Female,70+ years,E38000240,NHS North Central London CCG,8
04/05/2020,Female,70+ years,E38000241,NHS North Yorkshire CCG,2
04/05/2020,Female,70+ years,E38000242,NHS Northamptonshire CCG,3
04/05/2020,Female,70+ years,E38000243,NHS Nottingham and Nottinghamshire CCG,3
04/05/2020,Female,70+ years,E38000244,NHS South East London CCG,16
04/05/2020,Female,70+ years,E38000245,NHS South West London CCG,8
04/05/2020,Female,70+ years,E38000246,NHS Surrey Heartlands CCG,5
04/05/2020,Female,70+ years,E38000247,NHS Tees Valley CCG,3
04/05/2020,Female,70+ years,E38000248,NHS West Sussex CCG,8
04/05/2020,Male,0-18 years,E38000004,NHS Barking and Dagenham CCG,4
04/05/2020,Male,0-18 years,E38000006,NHS Barnsley CCG,3
04/05/2020,Male,0-18 years,E38000007,NHS Basildon and Brentwood CCG,1
04/05/2020,Male,0-18 years,E38000008,NHS Bassetlaw CCG,3
04/05/2020,Male,0-18 years,E38000010,NHS Bedfordshire CCG,8
04/05/2020,Male,0-18 years,E38000014,NHS Blackburn with Darwen CCG,1
04/05/2020,Male,0-18 years,E38000015,NHS Blackpool CCG,3
04/05/2020,Male,0-18 years,E38000021,NHS Brighton and Hove CCG,5
04/05/2020,Male,0-18 years,E38000025,NHS Calderdale CCG,2
04/05/2020,Male,0-18 years,E38000026,NHS Cambridgeshire and Peterborough CCG,8
04/05/2020,Male,0-18 years,E38000034,NHS Chorley and South Ribble CCG,4
04/05/2020,Male,0-18 years,E38000035,NHS City and Hackney CCG,3
04/05/2020,Male,0-18 years,E38000038,NHS Coventry and Rugby CCG,3
04/05/2020,Male,0-18 years,E38000045,NHS Dorset CCG,1
04/05/2020,Male,0-18 years,E38000046,NHS Dudley CCG,5
04/05/2020,Male,0-18 years,E38000048,NHS Ealing CCG,5
