journeydate,sex,ageband,ccgcode,ccgname,Total
27/04/2020,Female,19-69 years,E38000068,NHS Halton CCG,23
27/04/2020,Female,19-69 years,E38000070,NHS Hammersmith and Fulham CCG,16
27/04/2020,Female,19-69 years,E38000074,NHS Harrow CCG,23
27/04/2020,Female,19-69 years,E38000077,NHS Havering CCG,46
27/04/2020,Female,19-69 years,E38000079,NHS Herts Valleys CCG,84
27/04/2020,Female,19-69 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",35
27/04/2020,Female,19-69 years,E38000082,NHS Hillingdon CCG,37
27/04/2020,Female,19-69 years,E38000084,NHS Hounslow CCG,32
27/04/2020,Female,19-69 years,E38000085,NHS Hull CCG,49
27/04/2020,Female,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,60
27/04/2020,Female,19-69 years,E38000087,NHS Isle of Wight CCG,30
27/04/2020,Female,19-69 years,E38000089,NHS Kernow CCG,71
27/04/2020,Female,19-69 years,E38000091,NHS Knowsley CCG,49
27/04/2020,Female,19-69 years,E38000097,NHS Leicester City CCG,87
27/04/2020,Female,19-69 years,E38000101,NHS Liverpool CCG,120
27/04/2020,Female,19-69 years,E38000102,NHS Luton CCG,52
27/04/2020,Female,19-69 years,E38000106,NHS Mid Essex CCG,58
27/04/2020,Female,19-69 years,E38000107,NHS Milton Keynes CCG,46
27/04/2020,Female,19-69 years,E38000113,NHS Newham CCG,52
27/04/2020,Female,19-69 years,E38000117,NHS North East Essex CCG,62
27/04/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,29
27/04/2020,Female,19-69 years,E38000119,NHS North East Lincolnshire CCG,22
27/04/2020,Female,19-69 years,E38000120,NHS North Hampshire CCG,33
27/04/2020,Female,19-69 years,E38000121,NHS North Kirklees CCG,39
27/04/2020,Female,19-69 years,E38000122,NHS North Lincolnshire CCG,27
27/04/2020,Female,19-69 years,E38000126,NHS North Staffordshire CCG,62
27/04/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,63
27/04/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,69
27/04/2020,Female,19-69 years,E38000135,NHS Oldham CCG,57
27/04/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,104
27/04/2020,Female,19-69 years,E38000137,NHS Portsmouth CCG,25
27/04/2020,Female,19-69 years,E38000138,NHS Redbridge CCG,30
27/04/2020,Female,19-69 years,E38000141,NHS Rotherham CCG,53
27/04/2020,Female,19-69 years,E38000143,NHS Salford CCG,52
27/04/2020,Female,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,84
27/04/2020,Female,19-69 years,E38000146,NHS Sheffield CCG,101
27/04/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,63
27/04/2020,Female,19-69 years,E38000150,NHS Somerset CCG,73
27/04/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,37
27/04/2020,Female,19-69 years,E38000154,NHS South Eastern Hampshire CCG,38
27/04/2020,Female,19-69 years,E38000161,NHS South Sefton CCG,32
27/04/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,36
27/04/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,36
27/04/2020,Female,19-69 years,E38000167,NHS Southampton CCG,45
27/04/2020,Female,19-69 years,E38000168,NHS Southend CCG,36
27/04/2020,Female,19-69 years,E38000170,NHS Southport and Formby CCG,27
27/04/2020,Female,19-69 years,E38000172,NHS St Helens CCG,26
27/04/2020,Female,19-69 years,E38000173,NHS Stafford and Surrounds CCG,29
27/04/2020,Female,19-69 years,E38000174,NHS Stockport CCG,61
27/04/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,48
27/04/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,70
27/04/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,19
27/04/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,73
27/04/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,42
27/04/2020,Female,19-69 years,E38000185,NHS Thurrock CCG,29
27/04/2020,Female,19-69 years,E38000186,NHS Tower Hamlets CCG,33
27/04/2020,Female,19-69 years,E38000187,NHS Trafford CCG,34
27/04/2020,Female,19-69 years,E38000188,NHS Vale of York CCG,66
27/04/2020,Female,19-69 years,E38000190,NHS Wakefield CCG,72
27/04/2020,Female,19-69 years,E38000191,NHS Walsall CCG,36
27/04/2020,Female,19-69 years,E38000192,NHS Waltham Forest CCG,38
27/04/2020,Female,19-69 years,E38000194,NHS Warrington CCG,59
27/04/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,35
27/04/2020,Female,19-69 years,E38000197,NHS West Essex CCG,46
27/04/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,74
27/04/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,26
27/04/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,91
27/04/2020,Female,19-69 years,E38000202,NHS West London CCG,24
27/04/2020,Female,19-69 years,E38000204,NHS West Suffolk CCG,45
27/04/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,88
27/04/2020,Female,19-69 years,E38000208,NHS Wirral CCG,77
27/04/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,36
27/04/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,100
27/04/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,42
27/04/2020,Female,19-69 years,E38000217,NHS Manchester CCG,100
27/04/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,197
27/04/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,80
27/04/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",169
27/04/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,61
27/04/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,64
27/04/2020,Female,19-69 years,E38000225,NHS Leeds CCG,135
27/04/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,34
27/04/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,61
27/04/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,68
27/04/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,217
27/04/2020,Female,19-69 years,E38000230,NHS Devon CCG,162
27/04/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",146
27/04/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,121
27/04/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,164
27/04/2020,Female,19-69 years,E38000234,NHS County Durham CCG,129
27/04/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,79
27/04/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,143
27/04/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,312
27/04/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,107
27/04/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,144
27/04/2020,Female,19-69 years,E38000240,NHS North Central London CCG,196
27/04/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,61
27/04/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,133
27/04/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,185
27/04/2020,Female,19-69 years,E38000244,NHS South East London CCG,283
27/04/2020,Female,19-69 years,E38000245,NHS South West London CCG,120
27/04/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,127
27/04/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,174
27/04/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,128
27/04/2020,Female,70+ years,E38000004,NHS Barking and Dagenham CCG,1
27/04/2020,Female,70+ years,E38000006,NHS Barnsley CCG,1
27/04/2020,Female,70+ years,E38000008,NHS Bassetlaw CCG,1
27/04/2020,Female,70+ years,E38000010,NHS Bedfordshire CCG,3
27/04/2020,Female,70+ years,E38000014,NHS Blackburn with Darwen CCG,2
27/04/2020,Female,70+ years,E38000016,NHS Bolton CCG,2
27/04/2020,Female,70+ years,E38000021,NHS Brighton and Hove CCG,2
27/04/2020,Female,70+ years,E38000024,NHS Bury CCG,2
27/04/2020,Female,70+ years,E38000025,NHS Calderdale CCG,1
27/04/2020,Female,70+ years,E38000026,NHS Cambridgeshire and Peterborough CCG,2
27/04/2020,Female,70+ years,E38000034,NHS Chorley and South Ribble CCG,1
27/04/2020,Female,70+ years,E38000035,NHS City and Hackney CCG,4
27/04/2020,Female,70+ years,E38000038,NHS Coventry and Rugby CCG,3
27/04/2020,Female,70+ years,E38000044,NHS Doncaster CCG,4
27/04/2020,Female,70+ years,E38000045,NHS Dorset CCG,5
27/04/2020,Female,70+ years,E38000046,NHS Dudley CCG,1
27/04/2020,Female,70+ years,E38000048,NHS Ealing CCG,3
27/04/2020,Female,70+ years,E38000049,NHS East and North Hertfordshire CCG,4
27/04/2020,Female,70+ years,E38000050,NHS East Lancashire CCG,2
27/04/2020,Female,70+ years,E38000051,NHS East Leicestershire and Rutland CCG,3
27/04/2020,Female,70+ years,E38000052,NHS East Riding of Yorkshire CCG,1
27/04/2020,Female,70+ years,E38000059,NHS Fareham and Gosport CCG,1
27/04/2020,Female,70+ years,E38000062,NHS Gloucestershire CCG,1
27/04/2020,Female,70+ years,E38000070,NHS Hammersmith and Fulham CCG,1
27/04/2020,Female,70+ years,E38000077,NHS Havering CCG,2
27/04/2020,Female,70+ years,E38000079,NHS Herts Valleys CCG,3
27/04/2020,Female,70+ years,E38000082,NHS Hillingdon CCG,3
27/04/2020,Female,70+ years,E38000084,NHS Hounslow CCG,1
27/04/2020,Female,70+ years,E38000085,NHS Hull CCG,1
27/04/2020,Female,70+ years,E38000086,NHS Ipswich and East Suffolk CCG,2
27/04/2020,Female,70+ years,E38000087,NHS Isle of Wight CCG,1
27/04/2020,Female,70+ years,E38000089,NHS Kernow CCG,1
27/04/2020,Female,70+ years,E38000091,NHS Knowsley CCG,1
27/04/2020,Female,70+ years,E38000097,NHS Leicester City CCG,3
27/04/2020,Female,70+ years,E38000101,NHS Liverpool CCG,2
27/04/2020,Female,70+ years,E38000102,NHS Luton CCG,1
27/04/2020,Female,70+ years,E38000106,NHS Mid Essex CCG,1
27/04/2020,Female,70+ years,E38000117,NHS North East Essex CCG,4
27/04/2020,Female,70+ years,E38000121,NHS North Kirklees CCG,2
27/04/2020,Female,70+ years,E38000126,NHS North Staffordshire CCG,2
27/04/2020,Female,70+ years,E38000127,NHS North Tyneside CCG,5
27/04/2020,Female,70+ years,E38000130,NHS Northumberland CCG,5
27/04/2020,Female,70+ years,E38000135,NHS Oldham CCG,2
27/04/2020,Female,70+ years,E38000136,NHS Oxfordshire CCG,5
27/04/2020,Female,70+ years,E38000137,NHS Portsmouth CCG,4
27/04/2020,Female,70+ years,E38000141,NHS Rotherham CCG,2
27/04/2020,Female,70+ years,E38000144,NHS Sandwell and West Birmingham CCG,2
27/04/2020,Female,70+ years,E38000146,NHS Sheffield CCG,2
27/04/2020,Female,70+ years,E38000147,NHS Shropshire CCG,4
27/04/2020,Female,70+ years,E38000150,NHS Somerset CCG,7
27/04/2020,Female,70+ years,E38000154,NHS South Eastern Hampshire CCG,1
27/04/2020,Female,70+ years,E38000161,NHS South Sefton CCG,3
27/04/2020,Female,70+ years,E38000163,NHS South Tyneside CCG,3
27/04/2020,Female,70+ years,E38000167,NHS Southampton CCG,1
27/04/2020,Female,70+ years,E38000168,NHS Southend CCG,3
27/04/2020,Female,70+ years,E38000170,NHS Southport and Formby CCG,1
27/04/2020,Female,70+ years,E38000172,NHS St Helens CCG,3
27/04/2020,Female,70+ years,E38000174,NHS Stockport CCG,3
27/04/2020,Female,70+ years,E38000175,NHS Stoke on Trent CCG,2
27/04/2020,Female,70+ years,E38000183,NHS Telford and Wrekin CCG,1
27/04/2020,Female,70+ years,E38000188,NHS Vale of York CCG,4
27/04/2020,Female,70+ years,E38000190,NHS Wakefield CCG,2
27/04/2020,Female,70+ years,E38000191,NHS Walsall CCG,2
27/04/2020,Female,70+ years,E38000195,NHS Warwickshire North CCG,1
27/04/2020,Female,70+ years,E38000197,NHS West Essex CCG,1
27/04/2020,Female,70+ years,E38000198,NHS West Hampshire CCG,8
27/04/2020,Female,70+ years,E38000201,NHS West Leicestershire CCG,1
27/04/2020,Female,70+ years,E38000204,NHS West Suffolk CCG,3
27/04/2020,Female,70+ years,E38000205,NHS Wigan Borough CCG,4
27/04/2020,Female,70+ years,E38000208,NHS Wirral CCG,3
27/04/2020,Female,70+ years,E38000212,NHS Newcastle Gateshead CCG,4
27/04/2020,Female,70+ years,E38000215,NHS North Cumbria CCG,4
27/04/2020,Female,70+ years,E38000217,NHS Manchester CCG,2
27/04/2020,Female,70+ years,E38000221,NHS Berkshire West CCG,2
27/04/2020,Female,70+ years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",9
27/04/2020,Female,70+ years,E38000223,NHS Buckinghamshire CCG,3
27/04/2020,Female,70+ years,E38000224,NHS East Berkshire CCG,2
27/04/2020,Female,70+ years,E38000225,NHS Leeds CCG,2
27/04/2020,Female,70+ years,E38000226,NHS Fylde and Wyre CCG,1
27/04/2020,Female,70+ years,E38000229,NHS Derby and Derbyshire CCG,10
27/04/2020,Female,70+ years,E38000230,NHS Devon CCG,4
27/04/2020,Female,70+ years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",3
27/04/2020,Female,70+ years,E38000232,NHS Bradford District and Craven CCG,2
27/04/2020,Female,70+ years,E38000233,NHS Cheshire CCG,6
27/04/2020,Female,70+ years,E38000234,NHS County Durham CCG,4
27/04/2020,Female,70+ years,E38000235,NHS East Sussex CCG,3
27/04/2020,Female,70+ years,E38000236,NHS Herefordshire and Worcestershire CCG,5
27/04/2020,Female,70+ years,E38000237,NHS Kent and Medway CCG,9
27/04/2020,Female,70+ years,E38000238,NHS Lincolnshire CCG,2
27/04/2020,Female,70+ years,E38000239,NHS Norfolk and Waveney CCG,14
27/04/2020,Female,70+ years,E38000240,NHS North Central London CCG,4
27/04/2020,Female,70+ years,E38000242,NHS Northamptonshire CCG,3
27/04/2020,Female,70+ years,E38000243,NHS Nottingham and Nottinghamshire CCG,1
27/04/2020,Female,70+ years,E38000244,NHS South East London CCG,7
27/04/2020,Female,70+ years,E38000245,NHS South West London CCG,3
27/04/2020,Female,70+ years,E38000246,NHS Surrey Heartlands CCG,4
27/04/2020,Female,70+ years,E38000247,NHS Tees Valley CCG,4
27/04/2020,Female,70+ years,E38000248,NHS West Sussex CCG,6
27/04/2020,Male,0-18 years,E38000004,NHS Barking and Dagenham CCG,2
27/04/2020,Male,0-18 years,E38000006,NHS Barnsley CCG,2
27/04/2020,Male,0-18 years,E38000007,NHS Basildon and Brentwood CCG,2
27/04/2020,Male,0-18 years,E38000010,NHS Bedfordshire CCG,9
27/04/2020,Male,0-18 years,E38000014,NHS Blackburn with Darwen CCG,4
27/04/2020,Male,0-18 years,E38000015,NHS Blackpool CCG,1
27/04/2020,Male,0-18 years,E38000016,NHS Bolton CCG,9
27/04/2020,Male,0-18 years,E38000020,NHS Brent CCG,3
27/04/2020,Male,0-18 years,E38000021,NHS Brighton and Hove CCG,2
27/04/2020,Male,0-18 years,E38000024,NHS Bury CCG,1
27/04/2020,Male,0-18 years,E38000025,NHS Calderdale CCG,5
27/04/2020,Male,0-18 years,E38000026,NHS Cambridgeshire and Peterborough CCG,11
27/04/2020,Male,0-18 years,E38000028,NHS Cannock Chase CCG,3
27/04/2020,Male,0-18 years,E38000030,NHS Castle Point and Rochford CCG,2
27/04/2020,Male,0-18 years,E38000031,NHS Central London (Westminster) CCG,1
27/04/2020,Male,0-18 years,E38000038,NHS Coventry and Rugby CCG,2
27/04/2020,Male,0-18 years,E38000044,NHS Doncaster CCG,6
27/04/2020,Male,0-18 years,E38000045,NHS Dorset CCG,10
27/04/2020,Male,0-18 years,E38000046,NHS Dudley CCG,2
27/04/2020,Male,0-18 years,E38000048,NHS Ealing CCG,3
27/04/2020,Male,0-18 years,E38000049,NHS East and North Hertfordshire CCG,10
27/04/2020,Male,0-18 years,E38000050,NHS East Lancashire CCG,3
27/04/2020,Male,0-18 years,E38000051,NHS East Leicestershire and Rutland CCG,1
27/04/2020,Male,0-18 years,E38000053,NHS East Staffordshire CCG,2
27/04/2020,Male,0-18 years,E38000059,NHS Fareham and Gosport CCG,3
27/04/2020,Male,0-18 years,E38000062,NHS Gloucestershire CCG,7
27/04/2020,Male,0-18 years,E38000064,NHS Greater Huddersfield CCG,5
27/04/2020,Male,0-18 years,E38000068,NHS Halton CCG,1
27/04/2020,Male,0-18 years,E38000074,NHS Harrow CCG,2
27/04/2020,Male,0-18 years,E38000077,NHS Havering CCG,1
27/04/2020,Male,0-18 years,E38000079,NHS Herts Valleys CCG,6
