SiteType,Call Date,Sex,AgeBand,CCGCode,CCGName,TriageCount
111,27/04/2020,Male,19-69 years,E38000127,NHS North Tyneside CCG,11
111,27/04/2020,Male,19-69 years,E38000143,NHS Salford CCG,6
111,27/04/2020,Male,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,33
111,27/04/2020,Male,19-69 years,E38000173,NHS Stafford and Surrounds CCG,4
111,27/04/2020,Male,19-69 years,E38000210,NHS Wolverhampton CCG,12
111,27/04/2020,Male,19-69 years,E38000215,NHS North Cumbria CCG,5
111,27/04/2020,Male,19-69 years,E38000224,NHS East Berkshire CCG,26
111,27/04/2020,Male,19-69 years,E38000247,NHS Tees Valley CCG,35
111,27/04/2020,Male,70-120 years,E38000038,NHS Coventry and Rugby CCG,5
111,27/04/2020,Male,70-120 years,E38000045,NHS Dorset CCG,2
111,27/04/2020,Male,70-120 years,E38000050,NHS East Lancashire CCG,2
111,27/04/2020,Male,70-120 years,E38000119,NHS North East Lincolnshire CCG,3
111,27/04/2020,Male,70-120 years,E38000150,NHS Somerset CCG,3
111,27/04/2020,Male,70-120 years,E38000167,NHS Southampton CCG,2
111,27/04/2020,Male,70-120 years,E38000176,NHS Sunderland CCG,2
111,27/04/2020,Male,70-120 years,E38000185,NHS Thurrock CCG,1
111,27/04/2020,Male,70-120 years,E38000186,NHS Tower Hamlets CCG,1
111,27/04/2020,Male,70-120 years,E38000188,NHS Vale of York CCG,2
111,27/04/2020,Male,70-120 years,E38000227,NHS Greater Preston CCG,3
111,27/04/2020,Male,70-120 years,E38000233,NHS Cheshire CCG,2
111,27/04/2020,Male,70-120 years,E38000235,NHS East Sussex CCG,2
999,27/04/2020,Female,0-18 years,E38000178,NHS Surrey Heath CCG,1
999,27/04/2020,Female,0-18 years,E38000237,NHS Kent and Medway CCG,1
999,27/04/2020,Female,19-69 years,E38000021,NHS Brighton and Hove CCG,3
999,27/04/2020,Female,19-69 years,E38000107,NHS Milton Keynes CCG,3
999,27/04/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,6
999,27/04/2020,Female,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,4
999,27/04/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,4
999,27/04/2020,Female,70-120 years,E38000038,NHS Coventry and Rugby CCG,1
999,27/04/2020,Female,70-120 years,E38000053,NHS East Staffordshire CCG,1
999,27/04/2020,Female,70-120 years,E38000154,NHS South Eastern Hampshire CCG,1
999,27/04/2020,Female,70-120 years,E38000176,NHS Sunderland CCG,2
999,27/04/2020,Female,70-120 years,E38000235,NHS East Sussex CCG,2
999,27/04/2020,Female,70-120 years,E38000246,NHS Surrey Heartlands CCG,4
999,27/04/2020,Male,,E38000220,NHS Birmingham and Solihull CCG,1
999,27/04/2020,Male,0-18 years,E38000247,NHS Tees Valley CCG,1
999,27/04/2020,Male,19-69 years,E38000053,NHS East Staffordshire CCG,2
999,27/04/2020,Male,19-69 years,E38000136,NHS Oxfordshire CCG,3
999,27/04/2020,Male,19-69 years,E38000198,NHS West Hampshire CCG,5
999,27/04/2020,Male,19-69 years,E38000221,NHS Berkshire West CCG,1
999,27/04/2020,Male,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,8
999,27/04/2020,Male,19-69 years,E38000246,NHS Surrey Heartlands CCG,2
999,27/04/2020,Male,70-120 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
999,27/04/2020,Male,70-120 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",1
999,27/04/2020,Unknown,70-120 years,E38000164,NHS South Warwickshire CCG,1
111,27/04/2020,Female,0-18 years,E38000030,NHS Castle Point and Rochford CCG,2
111,27/04/2020,Female,0-18 years,E38000062,NHS Gloucestershire CCG,8
111,27/04/2020,Female,0-18 years,E38000077,NHS Havering CCG,4
111,27/04/2020,Female,0-18 years,E38000089,NHS Kernow CCG,7
111,27/04/2020,Female,0-18 years,E38000106,NHS Mid Essex CCG,5
111,27/04/2020,Female,0-18 years,E38000107,NHS Milton Keynes CCG,3
111,27/04/2020,Female,0-18 years,E38000127,NHS North Tyneside CCG,5
111,27/04/2020,Female,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,7
111,27/04/2020,Female,0-18 years,E38000161,NHS South Sefton CCG,2
111,27/04/2020,Female,0-18 years,E38000175,NHS Stoke on Trent CCG,3
111,27/04/2020,Female,0-18 years,E38000192,NHS Waltham Forest CCG,1
111,27/04/2020,Female,0-18 years,E38000198,NHS West Hampshire CCG,10
111,27/04/2020,Female,0-18 years,E38000215,NHS North Cumbria CCG,2
111,27/04/2020,Female,0-18 years,E38000221,NHS Berkshire West CCG,8
111,27/04/2020,Female,0-18 years,E38000230,NHS Devon CCG,7
111,27/04/2020,Female,0-18 years,E38000238,NHS Lincolnshire CCG,12
111,27/04/2020,Female,0-18 years,E38000242,NHS Northamptonshire CCG,14
111,27/04/2020,Female,0-18 years,E38000248,NHS West Sussex CCG,8
111,27/04/2020,Female,19-69 years,E38000006,NHS Barnsley CCG,18
111,27/04/2020,Female,19-69 years,E38000026,NHS Cambridgeshire and Peterborough CCG,51
111,27/04/2020,Female,19-69 years,E38000053,NHS East Staffordshire CCG,11
111,27/04/2020,Female,19-69 years,E38000059,NHS Fareham and Gosport CCG,16
111,27/04/2020,Female,19-69 years,E38000091,NHS Knowsley CCG,12
111,27/04/2020,Female,19-69 years,E38000117,NHS North East Essex CCG,21
111,27/04/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,46
111,27/04/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,8
111,27/04/2020,Female,19-69 years,E38000168,NHS Southend CCG,10
111,27/04/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,2
111,27/04/2020,Female,19-69 years,E38000188,NHS Vale of York CCG,12
111,27/04/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,25
111,27/04/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,16
111,27/04/2020,Female,19-69 years,E38000244,NHS South East London CCG,96
111,27/04/2020,Female,70-120 years,E38000010,NHS Bedfordshire CCG,4
111,27/04/2020,Female,70-120 years,E38000035,NHS City and Hackney CCG,1
111,27/04/2020,Female,70-120 years,E38000051,NHS East Leicestershire and Rutland CCG,3
111,27/04/2020,Female,70-120 years,E38000052,NHS East Riding of Yorkshire CCG,1
111,27/04/2020,Female,70-120 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",1
111,27/04/2020,Female,70-120 years,E38000101,NHS Liverpool CCG,4
111,27/04/2020,Female,70-120 years,E38000118,NHS North East Hampshire and Farnham CCG,1
111,27/04/2020,Female,70-120 years,E38000121,NHS North Kirklees CCG,2
111,27/04/2020,Female,70-120 years,E38000126,NHS North Staffordshire CCG,1
111,27/04/2020,Female,70-120 years,E38000127,NHS North Tyneside CCG,7
111,27/04/2020,Female,70-120 years,E38000226,NHS Fylde and Wyre CCG,2
111,27/04/2020,Female,70-120 years,E38000232,NHS Bradford District and Craven CCG,5
111,27/04/2020,Male,0-18 years,E38000053,NHS East Staffordshire CCG,2
111,27/04/2020,Male,0-18 years,E38000137,NHS Portsmouth CCG,1
111,27/04/2020,Male,0-18 years,E38000147,NHS Shropshire CCG,4
111,27/04/2020,Male,0-18 years,E38000154,NHS South Eastern Hampshire CCG,3
111,27/04/2020,Male,0-18 years,E38000185,NHS Thurrock CCG,4
111,27/04/2020,Male,0-18 years,E38000188,NHS Vale of York CCG,4
111,27/04/2020,Male,0-18 years,E38000217,NHS Manchester CCG,11
111,27/04/2020,Male,0-18 years,E38000227,NHS Greater Preston CCG,2
111,27/04/2020,Male,0-18 years,E38000234,NHS County Durham CCG,3
111,27/04/2020,Male,0-18 years,E38000235,NHS East Sussex CCG,9
111,27/04/2020,Male,0-18 years,E38000237,NHS Kent and Medway CCG,34
111,27/04/2020,Male,19-69 years,E38000010,NHS Bedfordshire CCG,19
111,27/04/2020,Male,19-69 years,E38000024,NHS Bury CCG,13
111,27/04/2020,Male,19-69 years,E38000031,NHS Central London (Westminster) CCG,3
111,27/04/2020,Male,19-69 years,E38000035,NHS City and Hackney CCG,10
111,27/04/2020,Male,19-69 years,E38000046,NHS Dudley CCG,13
111,27/04/2020,Male,19-69 years,E38000050,NHS East Lancashire CCG,21
111,27/04/2020,Male,19-69 years,E38000051,NHS East Leicestershire and Rutland CCG,8
111,27/04/2020,Male,19-69 years,E38000052,NHS East Riding of Yorkshire CCG,6
111,27/04/2020,Male,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,8
111,27/04/2020,Male,19-69 years,E38000121,NHS North Kirklees CCG,6
111,27/04/2020,Male,19-69 years,E38000135,NHS Oldham CCG,13
111,27/04/2020,Male,19-69 years,E38000136,NHS Oxfordshire CCG,37
111,27/04/2020,Male,19-69 years,E38000167,NHS Southampton CCG,19
111,27/04/2020,Male,19-69 years,E38000170,NHS Southport and Formby CCG,1
111,27/04/2020,Male,19-69 years,E38000175,NHS Stoke on Trent CCG,12
111,27/04/2020,Male,19-69 years,E38000195,NHS Warwickshire North CCG,13
111,27/04/2020,Male,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",34
111,27/04/2020,Male,19-69 years,E38000248,NHS West Sussex CCG,26
111,27/04/2020,Male,70-120 years,E38000016,NHS Bolton CCG,2
111,27/04/2020,Male,70-120 years,E38000049,NHS East and North Hertfordshire CCG,2
111,27/04/2020,Male,70-120 years,E38000053,NHS East Staffordshire CCG,1
111,27/04/2020,Male,70-120 years,E38000087,NHS Isle of Wight CCG,1
111,27/04/2020,Male,70-120 years,E38000107,NHS Milton Keynes CCG,3
111,27/04/2020,Male,70-120 years,E38000127,NHS North Tyneside CCG,1
111,27/04/2020,Male,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,2
111,27/04/2020,Male,70-120 years,E38000190,NHS Wakefield CCG,4
111,27/04/2020,Male,70-120 years,E38000220,NHS Birmingham and Solihull CCG,5
999,27/04/2020,Female,0-18 years,E38000234,NHS County Durham CCG,1
999,27/04/2020,Female,19-69 years,E38000046,NHS Dudley CCG,1
999,27/04/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,3
999,27/04/2020,Female,19-69 years,E38000167,NHS Southampton CCG,4
999,27/04/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,5
999,27/04/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,1
999,27/04/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,5
999,27/04/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,5
999,27/04/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,10
999,27/04/2020,Female,70-120 years,E38000087,NHS Isle of Wight CCG,1
999,27/04/2020,Female,70-120 years,E38000191,NHS Walsall CCG,2
999,27/04/2020,Female,70-120 years,E38000220,NHS Birmingham and Solihull CCG,9
999,27/04/2020,Male,0-18 years,E38000195,NHS Warwickshire North CCG,1
999,27/04/2020,Male,19-69 years,E38000150,NHS Somerset CCG,1
999,27/04/2020,Male,19-69 years,E38000191,NHS Walsall CCG,3
999,27/04/2020,Male,70-120 years,E38000136,NHS Oxfordshire CCG,1
999,27/04/2020,Male,70-120 years,E38000164,NHS South Warwickshire CCG,1
999,27/04/2020,Male,70-120 years,E38000183,NHS Telford and Wrekin CCG,1
999,27/04/2020,Male,70-120 years,E38000210,NHS Wolverhampton CCG,1
999,27/04/2020,Male,70-120 years,E38000224,NHS East Berkshire CCG,1
999,27/04/2020,Unknown,19-69 years,E38000053,NHS East Staffordshire CCG,3
999,27/04/2020,Unknown,19-69 years,E38000147,NHS Shropshire CCG,1
999,27/04/2020,Unknown,70-120 years,E38000028,NHS Cannock Chase CCG,1
999,27/04/2020,Unknown,70-120 years,E38000210,NHS Wolverhampton CCG,1
111,27/04/2020,Female,0-18 years,E38000007,NHS Basildon and Brentwood CCG,4
111,27/04/2020,Female,0-18 years,E38000010,NHS Bedfordshire CCG,8
111,27/04/2020,Female,0-18 years,E38000035,NHS City and Hackney CCG,1
111,27/04/2020,Female,0-18 years,E38000044,NHS Doncaster CCG,8
111,27/04/2020,Female,0-18 years,E38000049,NHS East and North Hertfordshire CCG,6
111,27/04/2020,Female,0-18 years,E38000059,NHS Fareham and Gosport CCG,1
111,27/04/2020,Female,0-18 years,E38000087,NHS Isle of Wight CCG,2
111,27/04/2020,Female,0-18 years,E38000121,NHS North Kirklees CCG,3
111,27/04/2020,Female,0-18 years,E38000194,NHS Warrington CCG,2
111,27/04/2020,Female,0-18 years,E38000201,NHS West Leicestershire CCG,10
111,27/04/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,11
111,27/04/2020,Female,0-18 years,E38000226,NHS Fylde and Wyre CCG,1
111,27/04/2020,Female,0-18 years,E38000232,NHS Bradford District and Craven CCG,8
111,27/04/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,14
111,27/04/2020,Female,19-69 years,E38000016,NHS Bolton CCG,16
111,27/04/2020,Female,19-69 years,E38000020,NHS Brent CCG,24
111,27/04/2020,Female,19-69 years,E38000030,NHS Castle Point and Rochford CCG,11
111,27/04/2020,Female,19-69 years,E38000048,NHS Ealing CCG,26
111,27/04/2020,Female,19-69 years,E38000077,NHS Havering CCG,11
111,27/04/2020,Female,19-69 years,E38000079,NHS Herts Valleys CCG,30
111,27/04/2020,Female,19-69 years,E38000084,NHS Hounslow CCG,9
111,27/04/2020,Female,19-69 years,E38000122,NHS North Lincolnshire CCG,9
111,27/04/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,20
111,27/04/2020,Female,19-69 years,E38000135,NHS Oldham CCG,13
111,27/04/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,8
111,27/04/2020,Female,19-69 years,E38000187,NHS Trafford CCG,7
111,27/04/2020,Female,19-69 years,E38000192,NHS Waltham Forest CCG,17
111,27/04/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,17
111,27/04/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,6
111,27/04/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,14
111,27/04/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,42
111,27/04/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,43
111,27/04/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,54
111,27/04/2020,Female,70-120 years,E38000025,NHS Calderdale CCG,1
111,27/04/2020,Female,70-120 years,E38000064,NHS Greater Huddersfield CCG,2
111,27/04/2020,Female,70-120 years,E38000077,NHS Havering CCG,1
111,27/04/2020,Female,70-120 years,E38000091,NHS Knowsley CCG,1
111,27/04/2020,Female,70-120 years,E38000138,NHS Redbridge CCG,1
111,27/04/2020,Female,70-120 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,2
111,27/04/2020,Female,70-120 years,E38000174,NHS Stockport CCG,1
111,27/04/2020,Female,70-120 years,E38000175,NHS Stoke on Trent CCG,2
111,27/04/2020,Female,70-120 years,E38000190,NHS Wakefield CCG,3
111,27/04/2020,Female,70-120 years,E38000192,NHS Waltham Forest CCG,2
111,27/04/2020,Female,70-120 years,E38000212,NHS Newcastle Gateshead CCG,3
111,27/04/2020,Female,70-120 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",4
111,27/04/2020,Female,70-120 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",1
111,27/04/2020,Female,70-120 years,E38000242,NHS Northamptonshire CCG,11
111,27/04/2020,Female,70-120 years,E38000248,NHS West Sussex CCG,6
111,27/04/2020,Male,0-18 years,E38000026,NHS Cambridgeshire and Peterborough CCG,15
111,27/04/2020,Male,0-18 years,E38000038,NHS Coventry and Rugby CCG,5
111,27/04/2020,Male,0-18 years,E38000085,NHS Hull CCG,1
111,27/04/2020,Male,0-18 years,E38000107,NHS Milton Keynes CCG,8
111,27/04/2020,Male,0-18 years,E38000113,NHS Newham CCG,5
111,27/04/2020,Male,0-18 years,E38000117,NHS North East Essex CCG,6
111,27/04/2020,Male,0-18 years,E38000136,NHS Oxfordshire CCG,13
111,27/04/2020,Male,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,7
111,27/04/2020,Male,0-18 years,E38000182,NHS Tameside and Glossop CCG,3
111,27/04/2020,Male,0-18 years,E38000186,NHS Tower Hamlets CCG,5
111,27/04/2020,Male,0-18 years,E38000191,NHS Walsall CCG,1
111,27/04/2020,Male,0-18 years,E38000210,NHS Wolverhampton CCG,3
111,27/04/2020,Male,0-18 years,E38000215,NHS North Cumbria CCG,1
111,27/04/2020,Male,0-18 years,E38000224,NHS East Berkshire CCG,4
111,27/04/2020,Male,0-18 years,E38000229,NHS Derby and Derbyshire CCG,17
111,27/04/2020,Male,0-18 years,E38000233,NHS Cheshire CCG,6
111,27/04/2020,Male,0-18 years,E38000238,NHS Lincolnshire CCG,7
111,27/04/2020,Male,0-18 years,E38000240,NHS North Central London CCG,8
111,27/04/2020,Male,19-69 years,E38000006,NHS Barnsley CCG,17
111,27/04/2020,Male,19-69 years,E38000025,NHS Calderdale CCG,7
111,27/04/2020,Male,19-69 years,E38000030,NHS Castle Point and Rochford CCG,4
111,27/04/2020,Male,19-69 years,E38000079,NHS Herts Valleys CCG,26
111,27/04/2020,Male,19-69 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",9
111,27/04/2020,Male,19-69 years,E38000089,NHS Kernow CCG,17
111,27/04/2020,Male,19-69 years,E38000091,NHS Knowsley CCG,11
111,27/04/2020,Male,19-69 years,E38000101,NHS Liverpool CCG,20
111,27/04/2020,Male,19-69 years,E38000138,NHS Redbridge CCG,19
111,27/04/2020,Male,19-69 years,E38000147,NHS Shropshire CCG,8
111,27/04/2020,Male,19-69 years,E38000174,NHS Stockport CCG,14
111,27/04/2020,Male,19-69 years,E38000183,NHS Telford and Wrekin CCG,11
111,27/04/2020,Male,19-69 years,E38000187,NHS Trafford CCG,3
111,27/04/2020,Male,19-69 years,E38000192,NHS Waltham Forest CCG,10
111,27/04/2020,Male,19-69 years,E38000202,NHS West London CCG,3
111,27/04/2020,Male,19-69 years,E38000204,NHS West Suffolk CCG,11
111,27/04/2020,Male,19-69 years,E38000205,NHS Wigan Borough CCG,10
111,27/04/2020,Male,19-69 years,E38000212,NHS Newcastle Gateshead CCG,26
111,27/04/2020,Male,19-69 years,E38000242,NHS Northamptonshire CCG,29
111,27/04/2020,Male,19-69 years,E38000244,NHS South East London CCG,93
111,27/04/2020,Male,70-120 years,E38000006,NHS Barnsley CCG,4
111,27/04/2020,Male,70-120 years,E38000024,NHS Bury CCG,1
111,27/04/2020,Male,70-120 years,E38000025,NHS Calderdale CCG,1
111,27/04/2020,Male,70-120 years,E38000046,NHS Dudley CCG,4
111,27/04/2020,Male,70-120 years,E38000086,NHS Ipswich and East Suffolk CCG,1
111,27/04/2020,Male,70-120 years,E38000118,NHS North East Hampshire and Farnham CCG,2
111,27/04/2020,Male,70-120 years,E38000138,NHS Redbridge CCG,1
111,27/04/2020,Male,70-120 years,E38000147,NHS Shropshire CCG,1
111,27/04/2020,Male,70-120 years,E38000172,NHS St Helens CCG,1
111,27/04/2020,Male,70-120 years,E38000194,NHS Warrington CCG,2
111,27/04/2020,Male,70-120 years,E38000212,NHS Newcastle Gateshead CCG,1
111,27/04/2020,Male,70-120 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",12
111,27/04/2020,Male,70-120 years,E38000244,NHS South East London CCG,5
111,27/04/2020,Male,70-120 years,E38000245,NHS South West London CCG,1
111,27/04/2020,Male,70-120 years,E38000247,NHS Tees Valley CCG,10
999,27/04/2020,Female,0-18 years,E38000224,NHS East Berkshire CCG,1
999,27/04/2020,Female,19-69 years,E38000059,NHS Fareham and Gosport CCG,1
999,27/04/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,2
999,27/04/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,4
999,27/04/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,6
999,27/04/2020,Female,70-120 years,E38000028,NHS Cannock Chase CCG,1
999,27/04/2020,Female,70-120 years,E38000147,NHS Shropshire CCG,1
999,27/04/2020,Female,70-120 years,E38000247,NHS Tees Valley CCG,6
999,27/04/2020,Male,0-18 years,E38000127,NHS North Tyneside CCG,1
999,27/04/2020,Male,19-69 years,E38000010,NHS Bedfordshire CCG,1
999,27/04/2020,Male,19-69 years,E38000059,NHS Fareham and Gosport CCG,2
999,27/04/2020,Male,19-69 years,E38000082,NHS Hillingdon CCG,1
999,27/04/2020,Male,19-69 years,E38000137,NHS Portsmouth CCG,2
999,27/04/2020,Male,19-69 years,E38000175,NHS Stoke on Trent CCG,1
999,27/04/2020,Male,19-69 years,E38000183,NHS Telford and Wrekin CCG,2
999,27/04/2020,Male,19-69 years,E38000220,NHS Birmingham and Solihull CCG,12
999,27/04/2020,Male,19-69 years,E38000237,NHS Kent and Medway CCG,7
999,27/04/2020,Male,19-69 years,E38000248,NHS West Sussex CCG,1
999,27/04/2020,Male,70-120 years,E38000028,NHS Cannock Chase CCG,1
999,27/04/2020,Male,70-120 years,E38000107,NHS Milton Keynes CCG,1
999,27/04/2020,Male,70-120 years,E38000126,NHS North Staffordshire CCG,1
999,27/04/2020,Male,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,3
999,27/04/2020,Male,70-120 years,E38000223,NHS Buckinghamshire CCG,1
999,27/04/2020,Male,70-120 years,E38000247,NHS Tees Valley CCG,5
