journeydate,sex,ageband,ccgcode,ccgname,Total
08/06/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",54
08/06/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,45
08/06/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,73
08/06/2020,Female,19-69 years,E38000234,NHS County Durham CCG,50
08/06/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,39
08/06/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,59
08/06/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,165
08/06/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,41
08/06/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,76
08/06/2020,Female,19-69 years,E38000240,NHS North Central London CCG,84
08/06/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,22
08/06/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,55
08/06/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,85
08/06/2020,Female,19-69 years,E38000244,NHS South East London CCG,118
08/06/2020,Female,19-69 years,E38000245,NHS South West London CCG,106
08/06/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,61
08/06/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,55
08/06/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,64
08/06/2020,Female,70+ years,E38000021,NHS Brighton and Hove CCG,1
08/06/2020,Female,70+ years,E38000026,NHS Cambridgeshire and Peterborough CCG,2
08/06/2020,Female,70+ years,E38000028,NHS Cannock Chase CCG,1
08/06/2020,Female,70+ years,E38000030,NHS Castle Point and Rochford CCG,1
08/06/2020,Female,70+ years,E38000031,NHS Central London (Westminster) CCG,2
08/06/2020,Female,70+ years,E38000034,NHS Chorley and South Ribble CCG,1
08/06/2020,Female,70+ years,E38000038,NHS Coventry and Rugby CCG,1
08/06/2020,Female,70+ years,E38000045,NHS Dorset CCG,1
08/06/2020,Female,70+ years,E38000048,NHS Ealing CCG,1
08/06/2020,Female,70+ years,E38000049,NHS East and North Hertfordshire CCG,2
08/06/2020,Female,70+ years,E38000051,NHS East Leicestershire and Rutland CCG,3
08/06/2020,Female,70+ years,E38000052,NHS East Riding of Yorkshire CCG,2
08/06/2020,Female,70+ years,E38000053,NHS East Staffordshire CCG,1
08/06/2020,Female,70+ years,E38000062,NHS Gloucestershire CCG,1
08/06/2020,Female,70+ years,E38000074,NHS Harrow CCG,1
08/06/2020,Female,70+ years,E38000077,NHS Havering CCG,2
08/06/2020,Female,70+ years,E38000079,NHS Herts Valleys CCG,1
08/06/2020,Female,70+ years,E38000084,NHS Hounslow CCG,1
08/06/2020,Female,70+ years,E38000085,NHS Hull CCG,2
08/06/2020,Female,70+ years,E38000086,NHS Ipswich and East Suffolk CCG,1
08/06/2020,Female,70+ years,E38000089,NHS Kernow CCG,2
08/06/2020,Female,70+ years,E38000091,NHS Knowsley CCG,1
08/06/2020,Female,70+ years,E38000102,NHS Luton CCG,2
08/06/2020,Female,70+ years,E38000107,NHS Milton Keynes CCG,2
08/06/2020,Female,70+ years,E38000117,NHS North East Essex CCG,2
08/06/2020,Female,70+ years,E38000120,NHS North Hampshire CCG,4
08/06/2020,Female,70+ years,E38000121,NHS North Kirklees CCG,1
08/06/2020,Female,70+ years,E38000122,NHS North Lincolnshire CCG,2
08/06/2020,Female,70+ years,E38000130,NHS Northumberland CCG,1
08/06/2020,Female,70+ years,E38000136,NHS Oxfordshire CCG,1
08/06/2020,Female,70+ years,E38000137,NHS Portsmouth CCG,1
08/06/2020,Female,70+ years,E38000141,NHS Rotherham CCG,6
08/06/2020,Female,70+ years,E38000144,NHS Sandwell and West Birmingham CCG,1
08/06/2020,Female,70+ years,E38000146,NHS Sheffield CCG,3
08/06/2020,Female,70+ years,E38000150,NHS Somerset CCG,1
08/06/2020,Female,70+ years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
08/06/2020,Female,70+ years,E38000154,NHS South Eastern Hampshire CCG,1
08/06/2020,Female,70+ years,E38000163,NHS South Tyneside CCG,1
08/06/2020,Female,70+ years,E38000164,NHS South Warwickshire CCG,1
08/06/2020,Female,70+ years,E38000167,NHS Southampton CCG,1
08/06/2020,Female,70+ years,E38000168,NHS Southend CCG,1
08/06/2020,Female,70+ years,E38000172,NHS St Helens CCG,2
08/06/2020,Female,70+ years,E38000176,NHS Sunderland CCG,1
08/06/2020,Female,70+ years,E38000182,NHS Tameside and Glossop CCG,4
08/06/2020,Female,70+ years,E38000187,NHS Trafford CCG,2
08/06/2020,Female,70+ years,E38000190,NHS Wakefield CCG,2
08/06/2020,Female,70+ years,E38000195,NHS Warwickshire North CCG,2
08/06/2020,Female,70+ years,E38000197,NHS West Essex CCG,2
08/06/2020,Female,70+ years,E38000198,NHS West Hampshire CCG,1
08/06/2020,Female,70+ years,E38000202,NHS West London CCG,1
08/06/2020,Female,70+ years,E38000204,NHS West Suffolk CCG,1
08/06/2020,Female,70+ years,E38000205,NHS Wigan Borough CCG,2
08/06/2020,Female,70+ years,E38000210,NHS Wolverhampton CCG,2
08/06/2020,Female,70+ years,E38000212,NHS Newcastle Gateshead CCG,2
08/06/2020,Female,70+ years,E38000215,NHS North Cumbria CCG,2
08/06/2020,Female,70+ years,E38000217,NHS Manchester CCG,2
08/06/2020,Female,70+ years,E38000220,NHS Birmingham and Solihull CCG,1
08/06/2020,Female,70+ years,E38000223,NHS Buckinghamshire CCG,1
08/06/2020,Female,70+ years,E38000224,NHS East Berkshire CCG,1
08/06/2020,Female,70+ years,E38000225,NHS Leeds CCG,2
08/06/2020,Female,70+ years,E38000229,NHS Derby and Derbyshire CCG,3
08/06/2020,Female,70+ years,E38000230,NHS Devon CCG,2
08/06/2020,Female,70+ years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",1
08/06/2020,Female,70+ years,E38000232,NHS Bradford District and Craven CCG,3
08/06/2020,Female,70+ years,E38000233,NHS Cheshire CCG,2
08/06/2020,Female,70+ years,E38000234,NHS County Durham CCG,1
08/06/2020,Female,70+ years,E38000236,NHS Herefordshire and Worcestershire CCG,4
08/06/2020,Female,70+ years,E38000237,NHS Kent and Medway CCG,5
08/06/2020,Female,70+ years,E38000238,NHS Lincolnshire CCG,3
08/06/2020,Female,70+ years,E38000239,NHS Norfolk and Waveney CCG,1
08/06/2020,Female,70+ years,E38000240,NHS North Central London CCG,2
08/06/2020,Female,70+ years,E38000241,NHS North Yorkshire CCG,2
08/06/2020,Female,70+ years,E38000242,NHS Northamptonshire CCG,3
08/06/2020,Female,70+ years,E38000243,NHS Nottingham and Nottinghamshire CCG,1
08/06/2020,Female,70+ years,E38000244,NHS South East London CCG,6
08/06/2020,Female,70+ years,E38000245,NHS South West London CCG,1
08/06/2020,Female,70+ years,E38000246,NHS Surrey Heartlands CCG,3
08/06/2020,Female,70+ years,E38000247,NHS Tees Valley CCG,6
08/06/2020,Female,70+ years,E38000248,NHS West Sussex CCG,3
08/06/2020,Male,0-18 years,E38000004,NHS Barking and Dagenham CCG,2
08/06/2020,Male,0-18 years,E38000006,NHS Barnsley CCG,3
08/06/2020,Male,0-18 years,E38000007,NHS Basildon and Brentwood CCG,3
08/06/2020,Male,0-18 years,E38000008,NHS Bassetlaw CCG,1
08/06/2020,Male,0-18 years,E38000010,NHS Bedfordshire CCG,2
08/06/2020,Male,0-18 years,E38000014,NHS Blackburn with Darwen CCG,1
08/06/2020,Male,0-18 years,E38000015,NHS Blackpool CCG,1
08/06/2020,Male,0-18 years,E38000016,NHS Bolton CCG,2
08/06/2020,Male,0-18 years,E38000020,NHS Brent CCG,3
08/06/2020,Male,0-18 years,E38000021,NHS Brighton and Hove CCG,2
08/06/2020,Male,0-18 years,E38000024,NHS Bury CCG,2
08/06/2020,Male,0-18 years,E38000025,NHS Calderdale CCG,3
08/06/2020,Male,0-18 years,E38000026,NHS Cambridgeshire and Peterborough CCG,7
08/06/2020,Male,0-18 years,E38000028,NHS Cannock Chase CCG,3
08/06/2020,Male,0-18 years,E38000030,NHS Castle Point and Rochford CCG,2
08/06/2020,Male,0-18 years,E38000031,NHS Central London (Westminster) CCG,1
08/06/2020,Male,0-18 years,E38000034,NHS Chorley and South Ribble CCG,1
08/06/2020,Male,0-18 years,E38000035,NHS City and Hackney CCG,2
08/06/2020,Male,0-18 years,E38000038,NHS Coventry and Rugby CCG,5
08/06/2020,Male,0-18 years,E38000044,NHS Doncaster CCG,1
08/06/2020,Male,0-18 years,E38000045,NHS Dorset CCG,14
08/06/2020,Male,0-18 years,E38000046,NHS Dudley CCG,3
08/06/2020,Male,0-18 years,E38000049,NHS East and North Hertfordshire CCG,3
08/06/2020,Male,0-18 years,E38000050,NHS East Lancashire CCG,1
08/06/2020,Male,0-18 years,E38000051,NHS East Leicestershire and Rutland CCG,1
08/06/2020,Male,0-18 years,E38000052,NHS East Riding of Yorkshire CCG,2
08/06/2020,Male,0-18 years,E38000053,NHS East Staffordshire CCG,1
08/06/2020,Male,0-18 years,E38000059,NHS Fareham and Gosport CCG,3
08/06/2020,Male,0-18 years,E38000062,NHS Gloucestershire CCG,11
08/06/2020,Male,0-18 years,E38000064,NHS Greater Huddersfield CCG,1
08/06/2020,Male,0-18 years,E38000068,NHS Halton CCG,1
08/06/2020,Male,0-18 years,E38000070,NHS Hammersmith and Fulham CCG,1
08/06/2020,Male,0-18 years,E38000074,NHS Harrow CCG,4
08/06/2020,Male,0-18 years,E38000077,NHS Havering CCG,1
08/06/2020,Male,0-18 years,E38000079,NHS Herts Valleys CCG,4
08/06/2020,Male,0-18 years,E38000084,NHS Hounslow CCG,3
08/06/2020,Male,0-18 years,E38000085,NHS Hull CCG,2
08/06/2020,Male,0-18 years,E38000086,NHS Ipswich and East Suffolk CCG,3
08/06/2020,Male,0-18 years,E38000087,NHS Isle of Wight CCG,2
08/06/2020,Male,0-18 years,E38000089,NHS Kernow CCG,3
08/06/2020,Male,0-18 years,E38000097,NHS Leicester City CCG,4
08/06/2020,Male,0-18 years,E38000101,NHS Liverpool CCG,2
08/06/2020,Male,0-18 years,E38000102,NHS Luton CCG,2
08/06/2020,Male,0-18 years,E38000106,NHS Mid Essex CCG,3
08/06/2020,Male,0-18 years,E38000107,NHS Milton Keynes CCG,2
08/06/2020,Male,0-18 years,E38000113,NHS Newham CCG,1
08/06/2020,Male,0-18 years,E38000117,NHS North East Essex CCG,3
08/06/2020,Male,0-18 years,E38000118,NHS North East Hampshire and Farnham CCG,3
