SiteType,Call Date,Sex,AgeBand,CCGCode,CCGName,TriageCount
111,04/05/2020,Female,70-120 years,E38000242,NHS Northamptonshire CCG,2
111,04/05/2020,Female,70-120 years,E38000247,NHS Tees Valley CCG,8
111,04/05/2020,Female,70-120 years,E38000248,NHS West Sussex CCG,11
111,04/05/2020,Male,0-18 years,E38000015,NHS Blackpool CCG,5
111,04/05/2020,Male,0-18 years,E38000021,NHS Brighton and Hove CCG,5
111,04/05/2020,Male,0-18 years,E38000026,NHS Cambridgeshire and Peterborough CCG,15
111,04/05/2020,Male,0-18 years,E38000034,NHS Chorley and South Ribble CCG,3
111,04/05/2020,Male,0-18 years,E38000048,NHS Ealing CCG,6
111,04/05/2020,Male,0-18 years,E38000079,NHS Herts Valleys CCG,5
111,04/05/2020,Male,0-18 years,E38000084,NHS Hounslow CCG,9
111,04/05/2020,Male,0-18 years,E38000091,NHS Knowsley CCG,4
111,04/05/2020,Male,0-18 years,E38000120,NHS North Hampshire CCG,5
111,04/05/2020,Male,0-18 years,E38000137,NHS Portsmouth CCG,6
111,04/05/2020,Male,0-18 years,E38000143,NHS Salford CCG,4
111,04/05/2020,Male,0-18 years,E38000147,NHS Shropshire CCG,1
111,04/05/2020,Male,0-18 years,E38000168,NHS Southend CCG,2
111,04/05/2020,Male,0-18 years,E38000208,NHS Wirral CCG,3
111,04/05/2020,Male,0-18 years,E38000212,NHS Newcastle Gateshead CCG,6
111,04/05/2020,Male,0-18 years,E38000217,NHS Manchester CCG,9
111,04/05/2020,Male,0-18 years,E38000234,NHS County Durham CCG,7
111,04/05/2020,Male,0-18 years,E38000237,NHS Kent and Medway CCG,31
111,04/05/2020,Male,0-18 years,E38000241,NHS North Yorkshire CCG,2
111,04/05/2020,Male,19-69 years,E38000028,NHS Cannock Chase CCG,2
111,04/05/2020,Male,19-69 years,E38000031,NHS Central London (Westminster) CCG,9
111,04/05/2020,Male,19-69 years,E38000051,NHS East Leicestershire and Rutland CCG,16
111,04/05/2020,Male,19-69 years,E38000052,NHS East Riding of Yorkshire CCG,13
111,04/05/2020,Male,19-69 years,E38000102,NHS Luton CCG,11
111,04/05/2020,Male,19-69 years,E38000107,NHS Milton Keynes CCG,20
111,04/05/2020,Male,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,25
111,04/05/2020,Male,19-69 years,E38000167,NHS Southampton CCG,12
111,04/05/2020,Male,19-69 years,E38000190,NHS Wakefield CCG,21
111,04/05/2020,Male,19-69 years,E38000194,NHS Warrington CCG,9
111,04/05/2020,Male,19-69 years,E38000195,NHS Warwickshire North CCG,5
111,04/05/2020,Male,19-69 years,E38000201,NHS West Leicestershire CCG,22
111,04/05/2020,Male,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",38
111,04/05/2020,Male,70-120 years,E38000016,NHS Bolton CCG,1
111,04/05/2020,Male,70-120 years,E38000044,NHS Doncaster CCG,3
111,04/05/2020,Male,70-120 years,E38000227,NHS Greater Preston CCG,1
111,04/05/2020,Male,70-120 years,E38000229,NHS Derby and Derbyshire CCG,4
111,04/05/2020,Male,70-120 years,E38000234,NHS County Durham CCG,3
999,04/05/2020,Female,0-18 years,E38000015,NHS Blackpool CCG,1
999,04/05/2020,Female,0-18 years,E38000173,NHS Stafford and Surrounds CCG,1
999,04/05/2020,Female,0-18 years,E38000212,NHS Newcastle Gateshead CCG,2
999,04/05/2020,Female,0-18 years,E38000234,NHS County Durham CCG,1
999,04/05/2020,Female,0-18 years,E38000237,NHS Kent and Medway CCG,1
999,04/05/2020,Female,19-69 years,E38000028,NHS Cannock Chase CCG,1
999,04/05/2020,Female,19-69 years,E38000167,NHS Southampton CCG,1
999,04/05/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,1
999,04/05/2020,Male,0-18 years,E38000028,NHS Cannock Chase CCG,1
999,04/05/2020,Male,70-120 years,E38000038,NHS Coventry and Rugby CCG,1
999,04/05/2020,Male,70-120 years,E38000176,NHS Sunderland CCG,1
999,04/05/2020,Unknown,19-69 years,E38000147,NHS Shropshire CCG,1
111,04/05/2020,Female,0-18 years,E38000006,NHS Barnsley CCG,5
111,04/05/2020,Female,0-18 years,E38000028,NHS Cannock Chase CCG,3
111,04/05/2020,Female,0-18 years,E38000049,NHS East and North Hertfordshire CCG,11
111,04/05/2020,Female,0-18 years,E38000059,NHS Fareham and Gosport CCG,3
111,04/05/2020,Female,0-18 years,E38000086,NHS Ipswich and East Suffolk CCG,5
111,04/05/2020,Female,0-18 years,E38000102,NHS Luton CCG,4
111,04/05/2020,Female,0-18 years,E38000141,NHS Rotherham CCG,5
111,04/05/2020,Female,0-18 years,E38000190,NHS Wakefield CCG,6
111,04/05/2020,Female,0-18 years,E38000194,NHS Warrington CCG,1
111,04/05/2020,Female,0-18 years,E38000197,NHS West Essex CCG,2
111,04/05/2020,Female,0-18 years,E38000201,NHS West Leicestershire CCG,1
111,04/05/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,17
111,04/05/2020,Female,0-18 years,E38000223,NHS Buckinghamshire CCG,7
111,04/05/2020,Female,0-18 years,E38000244,NHS South East London CCG,36
111,04/05/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,13
111,04/05/2020,Female,19-69 years,E38000016,NHS Bolton CCG,13
111,04/05/2020,Female,19-69 years,E38000026,NHS Cambridgeshire and Peterborough CCG,59
111,04/05/2020,Female,19-69 years,E38000048,NHS Ealing CCG,13
111,04/05/2020,Female,19-69 years,E38000053,NHS East Staffordshire CCG,5
111,04/05/2020,Female,19-69 years,E38000062,NHS Gloucestershire CCG,27
111,04/05/2020,Female,19-69 years,E38000064,NHS Greater Huddersfield CCG,13
111,04/05/2020,Female,19-69 years,E38000084,NHS Hounslow CCG,20
111,04/05/2020,Female,19-69 years,E38000117,NHS North East Essex CCG,11
111,04/05/2020,Female,19-69 years,E38000146,NHS Sheffield CCG,26
111,04/05/2020,Female,19-69 years,E38000168,NHS Southend CCG,12
111,04/05/2020,Female,19-69 years,E38000174,NHS Stockport CCG,17
111,04/05/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,13
111,04/05/2020,Female,19-69 years,E38000187,NHS Trafford CCG,8
111,04/05/2020,Female,19-69 years,E38000208,NHS Wirral CCG,10
111,04/05/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,11
111,04/05/2020,Female,19-69 years,E38000230,NHS Devon CCG,54
111,04/05/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,43
111,04/05/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,33
111,04/05/2020,Female,70-120 years,E38000008,NHS Bassetlaw CCG,2
111,04/05/2020,Female,70-120 years,E38000051,NHS East Leicestershire and Rutland CCG,7
111,04/05/2020,Female,70-120 years,E38000052,NHS East Riding of Yorkshire CCG,4
111,04/05/2020,Female,70-120 years,E38000089,NHS Kernow CCG,5
111,04/05/2020,Female,70-120 years,E38000122,NHS North Lincolnshire CCG,4
111,04/05/2020,Female,70-120 years,E38000135,NHS Oldham CCG,1
111,04/05/2020,Female,70-120 years,E38000183,NHS Telford and Wrekin CCG,2
111,04/05/2020,Female,70-120 years,E38000205,NHS Wigan Borough CCG,1
111,04/05/2020,Female,70-120 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",9
111,04/05/2020,Female,70-120 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",2
111,04/05/2020,Female,70-120 years,E38000243,NHS Nottingham and Nottinghamshire CCG,6
111,04/05/2020,Male,0-18 years,E38000035,NHS City and Hackney CCG,6
111,04/05/2020,Male,0-18 years,E38000044,NHS Doncaster CCG,2
111,04/05/2020,Male,0-18 years,E38000074,NHS Harrow CCG,4
111,04/05/2020,Male,0-18 years,E38000085,NHS Hull CCG,6
111,04/05/2020,Male,0-18 years,E38000106,NHS Mid Essex CCG,6
111,04/05/2020,Male,0-18 years,E38000113,NHS Newham CCG,5
111,04/05/2020,Male,0-18 years,E38000117,NHS North East Essex CCG,3
111,04/05/2020,Male,0-18 years,E38000118,NHS North East Hampshire and Farnham CCG,1
111,04/05/2020,Male,0-18 years,E38000121,NHS North Kirklees CCG,5
111,04/05/2020,Male,0-18 years,E38000126,NHS North Staffordshire CCG,1
111,04/05/2020,Male,0-18 years,E38000136,NHS Oxfordshire CCG,13
111,04/05/2020,Male,0-18 years,E38000170,NHS Southport and Formby CCG,3
111,04/05/2020,Male,0-18 years,E38000182,NHS Tameside and Glossop CCG,3
111,04/05/2020,Male,0-18 years,E38000198,NHS West Hampshire CCG,8
111,04/05/2020,Male,0-18 years,E38000210,NHS Wolverhampton CCG,2
111,04/05/2020,Male,0-18 years,E38000221,NHS Berkshire West CCG,5
111,04/05/2020,Male,0-18 years,E38000224,NHS East Berkshire CCG,4
111,04/05/2020,Male,0-18 years,E38000229,NHS Derby and Derbyshire CCG,15
111,04/05/2020,Male,0-18 years,E38000238,NHS Lincolnshire CCG,10
111,04/05/2020,Male,19-69 years,E38000006,NHS Barnsley CCG,13
111,04/05/2020,Male,19-69 years,E38000030,NHS Castle Point and Rochford CCG,3
111,04/05/2020,Male,19-69 years,E38000050,NHS East Lancashire CCG,12
111,04/05/2020,Male,19-69 years,E38000077,NHS Havering CCG,4
111,04/05/2020,Male,19-69 years,E38000135,NHS Oldham CCG,2
111,04/05/2020,Male,19-69 years,E38000138,NHS Redbridge CCG,12
111,04/05/2020,Male,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,7
111,04/05/2020,Male,19-69 years,E38000164,NHS South Warwickshire CCG,3
111,04/05/2020,Male,19-69 years,E38000185,NHS Thurrock CCG,9
111,04/05/2020,Male,19-69 years,E38000192,NHS Waltham Forest CCG,7
111,04/05/2020,Male,19-69 years,E38000202,NHS West London CCG,2
111,04/05/2020,Male,19-69 years,E38000204,NHS West Suffolk CCG,6
111,04/05/2020,Male,19-69 years,E38000242,NHS Northamptonshire CCG,41
111,04/05/2020,Male,19-69 years,E38000244,NHS South East London CCG,63
111,04/05/2020,Male,70-120 years,E38000020,NHS Brent CCG,2
111,04/05/2020,Male,70-120 years,E38000025,NHS Calderdale CCG,4
111,04/05/2020,Male,70-120 years,E38000059,NHS Fareham and Gosport CCG,2
111,04/05/2020,Male,70-120 years,E38000064,NHS Greater Huddersfield CCG,1
111,04/05/2020,Male,70-120 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",2
111,04/05/2020,Male,70-120 years,E38000091,NHS Knowsley CCG,2
111,04/05/2020,Male,70-120 years,E38000130,NHS Northumberland CCG,2
111,04/05/2020,Male,70-120 years,E38000137,NHS Portsmouth CCG,2
111,04/05/2020,Male,70-120 years,E38000147,NHS Shropshire CCG,2
111,04/05/2020,Male,70-120 years,E38000172,NHS St Helens CCG,1
111,04/05/2020,Male,70-120 years,E38000174,NHS Stockport CCG,1
111,04/05/2020,Male,70-120 years,E38000190,NHS Wakefield CCG,2
111,04/05/2020,Male,70-120 years,E38000200,NHS West Lancashire CCG,1
111,04/05/2020,Male,70-120 years,E38000212,NHS Newcastle Gateshead CCG,7
111,04/05/2020,Male,70-120 years,E38000237,NHS Kent and Medway CCG,13
111,04/05/2020,Male,70-120 years,E38000245,NHS South West London CCG,7
999,04/05/2020,Female,,E38000198,NHS West Hampshire CCG,1
999,04/05/2020,Female,70-120 years,E38000147,NHS Shropshire CCG,1
999,04/05/2020,Female,70-120 years,E38000212,NHS Newcastle Gateshead CCG,1
999,04/05/2020,Female,70-120 years,E38000234,NHS County Durham CCG,2
999,04/05/2020,Female,70-120 years,E38000237,NHS Kent and Medway CCG,3
999,04/05/2020,Male,,E38000154,NHS South Eastern Hampshire CCG,1
999,04/05/2020,Male,19-69 years,E38000046,NHS Dudley CCG,2
999,04/05/2020,Male,19-69 years,E38000147,NHS Shropshire CCG,1
999,04/05/2020,Male,19-69 years,E38000183,NHS Telford and Wrekin CCG,1
999,04/05/2020,Male,19-69 years,E38000234,NHS County Durham CCG,4
999,04/05/2020,Male,19-69 years,E38000248,NHS West Sussex CCG,1
999,04/05/2020,Male,70-120 years,E38000028,NHS Cannock Chase CCG,1
999,04/05/2020,Male,70-120 years,E38000059,NHS Fareham and Gosport CCG,1
999,04/05/2020,Male,70-120 years,E38000164,NHS South Warwickshire CCG,1
999,04/05/2020,Male,70-120 years,E38000247,NHS Tees Valley CCG,6
999,04/05/2020,Unknown,70-120 years,E38000038,NHS Coventry and Rugby CCG,3
999,04/05/2020,Unknown,70-120 years,W11000023,NULL,1
111,04/05/2020,Female,,E38000244,NHS South East London CCG,1
111,04/05/2020,Female,0-18 years,E38000020,NHS Brent CCG,2
111,04/05/2020,Female,0-18 years,E38000021,NHS Brighton and Hove CCG,1
111,04/05/2020,Female,0-18 years,E38000024,NHS Bury CCG,2
111,04/05/2020,Female,0-18 years,E38000034,NHS Chorley and South Ribble CCG,2
111,04/05/2020,Female,0-18 years,E38000068,NHS Halton CCG,2
111,04/05/2020,Female,0-18 years,E38000082,NHS Hillingdon CCG,2
111,04/05/2020,Female,0-18 years,E38000122,NHS North Lincolnshire CCG,4
111,04/05/2020,Female,0-18 years,E38000126,NHS North Staffordshire CCG,4
111,04/05/2020,Female,0-18 years,E38000130,NHS Northumberland CCG,3
111,04/05/2020,Female,0-18 years,E38000135,NHS Oldham CCG,5
111,04/05/2020,Female,0-18 years,E38000137,NHS Portsmouth CCG,1
111,04/05/2020,Female,0-18 years,E38000143,NHS Salford CCG,4
111,04/05/2020,Female,0-18 years,E38000163,NHS South Tyneside CCG,3
111,04/05/2020,Female,0-18 years,E38000164,NHS South Warwickshire CCG,6
111,04/05/2020,Female,0-18 years,E38000195,NHS Warwickshire North CCG,5
111,04/05/2020,Female,0-18 years,E38000200,NHS West Lancashire CCG,1
111,04/05/2020,Female,0-18 years,E38000225,NHS Leeds CCG,6
111,04/05/2020,Female,0-18 years,E38000228,NHS Morecambe Bay CCG,6
111,04/05/2020,Female,0-18 years,E38000236,NHS Herefordshire and Worcestershire CCG,8
111,04/05/2020,Female,19-69 years,E38000004,NHS Barking and Dagenham CCG,11
111,04/05/2020,Female,19-69 years,E38000010,NHS Bedfordshire CCG,28
111,04/05/2020,Female,19-69 years,E38000014,NHS Blackburn with Darwen CCG,8
111,04/05/2020,Female,19-69 years,E38000028,NHS Cannock Chase CCG,3
111,04/05/2020,Female,19-69 years,E38000097,NHS Leicester City CCG,40
111,04/05/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,16
111,04/05/2020,Female,19-69 years,E38000186,NHS Tower Hamlets CCG,12
111,04/05/2020,Female,19-69 years,E38000190,NHS Wakefield CCG,27
111,04/05/2020,Female,19-69 years,E38000194,NHS Warrington CCG,11
111,04/05/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,20
111,04/05/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,21
111,04/05/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,20
111,04/05/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,22
111,04/05/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,9
111,04/05/2020,Female,19-69 years,E38000245,NHS South West London CCG,48
111,04/05/2020,Female,70-120 years,E38000007,NHS Basildon and Brentwood CCG,2
111,04/05/2020,Female,70-120 years,E38000020,NHS Brent CCG,1
111,04/05/2020,Female,70-120 years,E38000021,NHS Brighton and Hove CCG,4
111,04/05/2020,Female,70-120 years,E38000048,NHS Ealing CCG,3
111,04/05/2020,Female,70-120 years,E38000079,NHS Herts Valleys CCG,2
111,04/05/2020,Female,70-120 years,E38000082,NHS Hillingdon CCG,2
111,04/05/2020,Female,70-120 years,E38000084,NHS Hounslow CCG,1
111,04/05/2020,Female,70-120 years,E38000120,NHS North Hampshire CCG,3
111,04/05/2020,Female,70-120 years,E38000130,NHS Northumberland CCG,3
111,04/05/2020,Female,70-120 years,E38000137,NHS Portsmouth CCG,2
111,04/05/2020,Female,70-120 years,E38000143,NHS Salford CCG,2
111,04/05/2020,Female,70-120 years,E38000164,NHS South Warwickshire CCG,3
111,04/05/2020,Female,70-120 years,E38000168,NHS Southend CCG,4
111,04/05/2020,Female,70-120 years,E38000176,NHS Sunderland CCG,5
111,04/05/2020,Female,70-120 years,E38000217,NHS Manchester CCG,3
111,04/05/2020,Female,70-120 years,E38000227,NHS Greater Preston CCG,3
111,04/05/2020,Female,70-120 years,E38000234,NHS County Durham CCG,6
111,04/05/2020,Female,70-120 years,E38000237,NHS Kent and Medway CCG,15
111,04/05/2020,Male,0-18 years,E38000045,NHS Dorset CCG,3
111,04/05/2020,Male,0-18 years,E38000050,NHS East Lancashire CCG,9
111,04/05/2020,Male,0-18 years,E38000062,NHS Gloucestershire CCG,6
111,04/05/2020,Male,0-18 years,E38000070,NHS Hammersmith and Fulham CCG,1
111,04/05/2020,Male,0-18 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",2
111,04/05/2020,Male,0-18 years,E38000101,NHS Liverpool CCG,2
111,04/05/2020,Male,0-18 years,E38000150,NHS Somerset CCG,7
111,04/05/2020,Male,0-18 years,E38000167,NHS Southampton CCG,3
111,04/05/2020,Male,0-18 years,E38000175,NHS Stoke on Trent CCG,2
111,04/05/2020,Male,0-18 years,E38000192,NHS Waltham Forest CCG,3
111,04/05/2020,Male,0-18 years,E38000230,NHS Devon CCG,9
111,04/05/2020,Male,0-18 years,E38000232,NHS Bradford District and Craven CCG,6
111,04/05/2020,Male,0-18 years,E38000242,NHS Northamptonshire CCG,23
111,04/05/2020,Male,0-18 years,E38000246,NHS Surrey Heartlands CCG,8
111,04/05/2020,Male,19-69 years,E38000008,NHS Bassetlaw CCG,13
111,04/05/2020,Male,19-69 years,E38000048,NHS Ealing CCG,14
111,04/05/2020,Male,19-69 years,E38000173,NHS Stafford and Surrounds CCG,3
111,04/05/2020,Male,19-69 years,E38000178,NHS Surrey Heath CCG,3
111,04/05/2020,Male,19-69 years,E38000197,NHS West Essex CCG,13
111,04/05/2020,Male,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",41
111,04/05/2020,Male,19-69 years,E38000223,NHS Buckinghamshire CCG,17
111,04/05/2020,Male,19-69 years,E38000227,NHS Greater Preston CCG,6
111,04/05/2020,Male,19-69 years,E38000229,NHS Derby and Derbyshire CCG,48
111,04/05/2020,Male,19-69 years,E38000234,NHS County Durham CCG,26
111,04/05/2020,Male,19-69 years,E38000235,NHS East Sussex CCG,19
111,04/05/2020,Male,19-69 years,E38000241,NHS North Yorkshire CCG,16
111,04/05/2020,Male,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,38
111,04/05/2020,Male,70-120 years,E38000045,NHS Dorset CCG,2
111,04/05/2020,Male,70-120 years,E38000050,NHS East Lancashire CCG,2
111,04/05/2020,Male,70-120 years,E38000051,NHS East Leicestershire and Rutland CCG,3
111,04/05/2020,Male,70-120 years,E38000052,NHS East Riding of Yorkshire CCG,2
111,04/05/2020,Male,70-120 years,E38000101,NHS Liverpool CCG,1
111,04/05/2020,Male,70-120 years,E38000102,NHS Luton CCG,1
111,04/05/2020,Male,70-120 years,E38000204,NHS West Suffolk CCG,4
111,04/05/2020,Male,70-120 years,E38000205,NHS Wigan Borough CCG,4
111,04/05/2020,Male,70-120 years,E38000236,NHS Herefordshire and Worcestershire CCG,5
999,04/05/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,2
999,04/05/2020,Female,19-69 years,E38000191,NHS Walsall CCG,3
999,04/05/2020,Female,70-120 years,E38000046,NHS Dudley CCG,2
999,04/05/2020,Female,70-120 years,E38000118,NHS North East Hampshire and Farnham CCG,1
999,04/05/2020,Female,70-120 years,E38000163,NHS South Tyneside CCG,1
999,04/05/2020,Female,70-120 years,E38000195,NHS Warwickshire North CCG,1
999,04/05/2020,Female,70-120 years,E38000236,NHS Herefordshire and Worcestershire CCG,3
999,04/05/2020,Male,0-18 years,E38000220,NHS Birmingham and Solihull CCG,2
999,04/05/2020,Male,19-69 years,E38000021,NHS Brighton and Hove CCG,3
999,04/05/2020,Male,19-69 years,E38000126,NHS North Staffordshire CCG,2
999,04/05/2020,Male,19-69 years,E38000130,NHS Northumberland CCG,1
999,04/05/2020,Male,19-69 years,E38000176,NHS Sunderland CCG,4
999,04/05/2020,Male,19-69 years,E38000195,NHS Warwickshire North CCG,1
999,04/05/2020,Male,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,8
999,04/05/2020,Male,19-69 years,E38000247,NHS Tees Valley CCG,6
999,04/05/2020,Male,70-120 years,E38000087,NHS Isle of Wight CCG,1
999,04/05/2020,Male,70-120 years,E38000167,NHS Southampton CCG,1
999,04/05/2020,Male,70-120 years,E38000175,NHS Stoke on Trent CCG,1
999,04/05/2020,Male,70-120 years,E38000198,NHS West Hampshire CCG,3
999,04/05/2020,Male,70-120 years,E38000220,NHS Birmingham and Solihull CCG,6
999,04/05/2020,Male,70-120 years,E38000221,NHS Berkshire West CCG,1
999,04/05/2020,Male,70-120 years,E38000248,NHS West Sussex CCG,2
999,04/05/2020,Unknown,,E38000106,NHS Mid Essex CCG,1
111,04/05/2020,Female,0-18 years,NULL,NULL,1
111,04/05/2020,Female,0-18 years,E38000008,NHS Bassetlaw CCG,2
111,04/05/2020,Female,0-18 years,E38000031,NHS Central London (Westminster) CCG,2
111,04/05/2020,Female,0-18 years,E38000045,NHS Dorset CCG,5
111,04/05/2020,Female,0-18 years,E38000048,NHS Ealing CCG,2
111,04/05/2020,Female,0-18 years,E38000051,NHS East Leicestershire and Rutland CCG,6
111,04/05/2020,Female,0-18 years,E38000052,NHS East Riding of Yorkshire CCG,6
111,04/05/2020,Female,0-18 years,E38000070,NHS Hammersmith and Fulham CCG,1
111,04/05/2020,Female,0-18 years,E38000079,NHS Herts Valleys CCG,6
111,04/05/2020,Female,0-18 years,E38000085,NHS Hull CCG,5
111,04/05/2020,Female,0-18 years,E38000107,NHS Milton Keynes CCG,2
111,04/05/2020,Female,0-18 years,E38000120,NHS North Hampshire CCG,4
111,04/05/2020,Female,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,7
111,04/05/2020,Female,0-18 years,E38000173,NHS Stafford and Surrounds CCG,2
111,04/05/2020,Female,0-18 years,E38000182,NHS Tameside and Glossop CCG,4
111,04/05/2020,Female,0-18 years,E38000204,NHS West Suffolk CCG,2
111,04/05/2020,Female,0-18 years,E38000227,NHS Greater Preston CCG,1
111,04/05/2020,Female,0-18 years,E38000243,NHS Nottingham and Nottinghamshire CCG,8
111,04/05/2020,Female,0-18 years,E38000246,NHS Surrey Heartlands CCG,12
111,04/05/2020,Female,19-69 years,E38000035,NHS City and Hackney CCG,10
111,04/05/2020,Female,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,19
111,04/05/2020,Female,19-69 years,E38000091,NHS Knowsley CCG,4
111,04/05/2020,Female,19-69 years,E38000113,NHS Newham CCG,16
111,04/05/2020,Female,19-69 years,E38000121,NHS North Kirklees CCG,15
111,04/05/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,28
111,04/05/2020,Female,19-69 years,E38000191,NHS Walsall CCG,14
111,04/05/2020,Female,19-69 years,E38000197,NHS West Essex CCG,13
111,04/05/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",55
111,04/05/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,71
111,04/05/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,31
111,04/05/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,55
111,04/05/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,63
111,04/05/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,42
111,04/05/2020,Female,70-120 years,E38000085,NHS Hull CCG,5
111,04/05/2020,Female,70-120 years,E38000102,NHS Luton CCG,2
111,04/05/2020,Female,70-120 years,E38000107,NHS Milton Keynes CCG,1
111,04/05/2020,Female,70-120 years,E38000118,NHS North East Hampshire and Farnham CCG,1
111,04/05/2020,Female,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,1
111,04/05/2020,Female,70-120 years,E38000163,NHS South Tyneside CCG,5
111,04/05/2020,Female,70-120 years,E38000170,NHS Southport and Formby CCG,2
111,04/05/2020,Female,70-120 years,E38000191,NHS Walsall CCG,2
111,04/05/2020,Female,70-120 years,E38000197,NHS West Essex CCG,1
111,04/05/2020,Female,70-120 years,E38000225,NHS Leeds CCG,9
