SiteType,Call Date,Sex,AgeBand,CCGCode,CCGName,TriageCount
111,11/05/2020,Female,19-69 years,E38000168,NHS Southend CCG,17
111,11/05/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,15
111,11/05/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,8
111,11/05/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,31
111,11/05/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,30
111,11/05/2020,Female,70-120 years,E38000064,NHS Greater Huddersfield CCG,3
111,11/05/2020,Female,70-120 years,E38000097,NHS Leicester City CCG,4
111,11/05/2020,Female,70-120 years,E38000146,NHS Sheffield CCG,4
111,11/05/2020,Female,70-120 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,2
111,11/05/2020,Female,70-120 years,E38000185,NHS Thurrock CCG,1
111,11/05/2020,Female,70-120 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",3
111,11/05/2020,Female,70-120 years,E38000239,NHS Norfolk and Waveney CCG,4
111,11/05/2020,Male,0-18 years,E38000010,NHS Bedfordshire CCG,5
111,11/05/2020,Male,0-18 years,E38000024,NHS Bury CCG,1
111,11/05/2020,Male,0-18 years,E38000035,NHS City and Hackney CCG,1
111,11/05/2020,Male,0-18 years,E38000107,NHS Milton Keynes CCG,3
111,11/05/2020,Male,0-18 years,E38000121,NHS North Kirklees CCG,1
111,11/05/2020,Male,0-18 years,E38000126,NHS North Staffordshire CCG,3
111,11/05/2020,Male,0-18 years,E38000144,NHS Sandwell and West Birmingham CCG,3
111,11/05/2020,Male,0-18 years,E38000191,NHS Walsall CCG,1
111,11/05/2020,Male,0-18 years,E38000194,NHS Warrington CCG,7
111,11/05/2020,Male,0-18 years,E38000197,NHS West Essex CCG,2
111,11/05/2020,Male,0-18 years,E38000201,NHS West Leicestershire CCG,2
111,11/05/2020,Male,0-18 years,E38000223,NHS Buckinghamshire CCG,5
111,11/05/2020,Male,0-18 years,E38000226,NHS Fylde and Wyre CCG,1
111,11/05/2020,Male,0-18 years,E38000229,NHS Derby and Derbyshire CCG,16
111,11/05/2020,Male,0-18 years,E38000247,NHS Tees Valley CCG,5
111,11/05/2020,Male,19-69 years,E38000016,NHS Bolton CCG,6
111,11/05/2020,Male,19-69 years,E38000025,NHS Calderdale CCG,12
111,11/05/2020,Male,19-69 years,E38000030,NHS Castle Point and Rochford CCG,6
111,11/05/2020,Male,19-69 years,E38000031,NHS Central London (Westminster) CCG,3
111,11/05/2020,Male,19-69 years,E38000050,NHS East Lancashire CCG,15
111,11/05/2020,Male,19-69 years,E38000064,NHS Greater Huddersfield CCG,7
111,11/05/2020,Male,19-69 years,E38000077,NHS Havering CCG,5
111,11/05/2020,Male,19-69 years,E38000079,NHS Herts Valleys CCG,15
111,11/05/2020,Male,19-69 years,E38000084,NHS Hounslow CCG,6
111,11/05/2020,Male,19-69 years,E38000091,NHS Knowsley CCG,3
111,11/05/2020,Male,19-69 years,E38000138,NHS Redbridge CCG,10
111,11/05/2020,Male,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,11
111,11/05/2020,Male,19-69 years,E38000168,NHS Southend CCG,3
111,11/05/2020,Male,19-69 years,E38000174,NHS Stockport CCG,7
111,11/05/2020,Male,19-69 years,E38000187,NHS Trafford CCG,11
111,11/05/2020,Male,19-69 years,E38000192,NHS Waltham Forest CCG,11
111,11/05/2020,Male,19-69 years,E38000202,NHS West London CCG,1
111,11/05/2020,Male,19-69 years,E38000204,NHS West Suffolk CCG,8
111,11/05/2020,Male,19-69 years,E38000212,NHS Newcastle Gateshead CCG,13
111,11/05/2020,Male,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",30
111,11/05/2020,Male,70-120 years,E38000025,NHS Calderdale CCG,1
111,11/05/2020,Male,70-120 years,E38000089,NHS Kernow CCG,2
111,11/05/2020,Male,70-120 years,E38000118,NHS North East Hampshire and Farnham CCG,2
111,11/05/2020,Male,70-120 years,E38000174,NHS Stockport CCG,3
111,11/05/2020,Male,70-120 years,E38000202,NHS West London CCG,1
111,11/05/2020,Male,70-120 years,E38000212,NHS Newcastle Gateshead CCG,3
111,11/05/2020,Male,70-120 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",7
111,11/05/2020,Male,70-120 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",5
111,11/05/2020,Male,70-120 years,E38000245,NHS South West London CCG,2
999,11/05/2020,Female,0-18 years,E38000191,NHS Walsall CCG,1
999,11/05/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,1
999,11/05/2020,Female,19-69 years,E38000025,NHS Calderdale CCG,1
999,11/05/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,3
999,11/05/2020,Female,70-120 years,E38000212,NHS Newcastle Gateshead CCG,5
999,11/05/2020,Male,,E38000038,NHS Coventry and Rugby CCG,1
999,11/05/2020,Male,0-18 years,E38000021,NHS Brighton and Hove CCG,1
999,11/05/2020,Male,19-69 years,E38000028,NHS Cannock Chase CCG,1
999,11/05/2020,Male,19-69 years,E38000147,NHS Shropshire CCG,1
999,11/05/2020,Male,19-69 years,E38000183,NHS Telford and Wrekin CCG,1
999,11/05/2020,Male,19-69 years,E38000212,NHS Newcastle Gateshead CCG,4
999,11/05/2020,Male,70-120 years,E38000028,NHS Cannock Chase CCG,1
999,11/05/2020,Male,70-120 years,E38000046,NHS Dudley CCG,3
999,11/05/2020,Male,70-120 years,E38000223,NHS Buckinghamshire CCG,1
999,11/05/2020,Male,70-120 years,E38000234,NHS County Durham CCG,2
999,11/05/2020,Male,70-120 years,E38000237,NHS Kent and Medway CCG,12
999,11/05/2020,Male,70-120 years,E38000247,NHS Tees Valley CCG,3
999,11/05/2020,Unknown,19-69 years,E38000191,NHS Walsall CCG,1
999,11/05/2020,Unknown,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,3
999,11/05/2020,Unknown,70-120 years,E38000210,NHS Wolverhampton CCG,1
111,11/05/2020,Female,0-18 years,E38000014,NHS Blackburn with Darwen CCG,4
111,11/05/2020,Female,0-18 years,E38000031,NHS Central London (Westminster) CCG,2
111,11/05/2020,Female,0-18 years,E38000038,NHS Coventry and Rugby CCG,2
111,11/05/2020,Female,0-18 years,E38000045,NHS Dorset CCG,4
111,11/05/2020,Female,0-18 years,E38000070,NHS Hammersmith and Fulham CCG,2
111,11/05/2020,Female,0-18 years,E38000085,NHS Hull CCG,2
111,11/05/2020,Female,0-18 years,E38000097,NHS Leicester City CCG,7
111,11/05/2020,Female,0-18 years,E38000150,NHS Somerset CCG,10
111,11/05/2020,Female,0-18 years,E38000154,NHS South Eastern Hampshire CCG,3
111,11/05/2020,Female,0-18 years,E38000176,NHS Sunderland CCG,2
111,11/05/2020,Female,0-18 years,E38000182,NHS Tameside and Glossop CCG,2
111,11/05/2020,Female,0-18 years,E38000185,NHS Thurrock CCG,2
111,11/05/2020,Female,0-18 years,E38000186,NHS Tower Hamlets CCG,1
111,11/05/2020,Female,0-18 years,E38000188,NHS Vale of York CCG,7
111,11/05/2020,Female,0-18 years,E38000227,NHS Greater Preston CCG,4
111,11/05/2020,Female,0-18 years,E38000233,NHS Cheshire CCG,11
111,11/05/2020,Female,0-18 years,E38000235,NHS East Sussex CCG,7
111,11/05/2020,Female,0-18 years,E38000239,NHS Norfolk and Waveney CCG,21
111,11/05/2020,Female,0-18 years,E38000246,NHS Surrey Heartlands CCG,11
111,11/05/2020,Female,19-69 years,E38000007,NHS Basildon and Brentwood CCG,7
111,11/05/2020,Female,19-69 years,E38000010,NHS Bedfordshire CCG,22
111,11/05/2020,Female,19-69 years,E38000035,NHS City and Hackney CCG,10
111,11/05/2020,Female,19-69 years,E38000044,NHS Doncaster CCG,25
111,11/05/2020,Female,19-69 years,E38000046,NHS Dudley CCG,12
111,11/05/2020,Female,19-69 years,E38000082,NHS Hillingdon CCG,7
111,11/05/2020,Female,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,18
111,11/05/2020,Female,19-69 years,E38000089,NHS Kernow CCG,19
111,11/05/2020,Female,19-69 years,E38000101,NHS Liverpool CCG,25
111,11/05/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,12
111,11/05/2020,Female,19-69 years,E38000121,NHS North Kirklees CCG,7
111,11/05/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,15
111,11/05/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,17
111,11/05/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",37
111,11/05/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,8
111,11/05/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,50
111,11/05/2020,Female,19-69 years,E38000234,NHS County Durham CCG,24
111,11/05/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,54
111,11/05/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,42
111,11/05/2020,Female,70-120 years,E38000024,NHS Bury CCG,1
111,11/05/2020,Female,70-120 years,E38000028,NHS Cannock Chase CCG,1
111,11/05/2020,Female,70-120 years,E38000049,NHS East and North Hertfordshire CCG,3
111,11/05/2020,Female,70-120 years,E38000102,NHS Luton CCG,1
111,11/05/2020,Female,70-120 years,E38000141,NHS Rotherham CCG,5
111,11/05/2020,Female,70-120 years,E38000144,NHS Sandwell and West Birmingham CCG,1
111,11/05/2020,Female,70-120 years,E38000191,NHS Walsall CCG,1
111,11/05/2020,Female,70-120 years,E38000194,NHS Warrington CCG,1
111,11/05/2020,Female,70-120 years,E38000197,NHS West Essex CCG,2
111,11/05/2020,Female,70-120 years,E38000201,NHS West Leicestershire CCG,5
111,11/05/2020,Female,70-120 years,E38000220,NHS Birmingham and Solihull CCG,5
111,11/05/2020,Female,70-120 years,E38000223,NHS Buckinghamshire CCG,1
111,11/05/2020,Female,70-120 years,E38000225,NHS Leeds CCG,2
111,11/05/2020,Female,70-120 years,E38000247,NHS Tees Valley CCG,6
111,11/05/2020,Male,0-18 years,E38000008,NHS Bassetlaw CCG,2
111,11/05/2020,Male,0-18 years,E38000048,NHS Ealing CCG,6
111,11/05/2020,Male,0-18 years,E38000051,NHS East Leicestershire and Rutland CCG,4
111,11/05/2020,Male,0-18 years,E38000052,NHS East Riding of Yorkshire CCG,1
111,11/05/2020,Male,0-18 years,E38000079,NHS Herts Valleys CCG,11
111,11/05/2020,Male,0-18 years,E38000084,NHS Hounslow CCG,4
111,11/05/2020,Male,0-18 years,E38000122,NHS North Lincolnshire CCG,1
111,11/05/2020,Male,0-18 years,E38000135,NHS Oldham CCG,6
111,11/05/2020,Male,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
111,11/05/2020,Male,0-18 years,E38000205,NHS Wigan Borough CCG,6
111,11/05/2020,Male,0-18 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",6
111,11/05/2020,Male,0-18 years,E38000243,NHS Nottingham and Nottinghamshire CCG,8
111,11/05/2020,Male,0-18 years,W11000025,NULL,1
111,11/05/2020,Male,19-69 years,E38000049,NHS East and North Hertfordshire CCG,17
111,11/05/2020,Male,19-69 years,E38000068,NHS Halton CCG,8
111,11/05/2020,Male,19-69 years,E38000087,NHS Isle of Wight CCG,18
111,11/05/2020,Male,19-69 years,E38000119,NHS North East Lincolnshire CCG,3
111,11/05/2020,Male,19-69 years,E38000126,NHS North Staffordshire CCG,6
111,11/05/2020,Male,19-69 years,E38000141,NHS Rotherham CCG,17
111,11/05/2020,Male,19-69 years,E38000150,NHS Somerset CCG,16
111,11/05/2020,Male,19-69 years,E38000163,NHS South Tyneside CCG,3
111,11/05/2020,Male,19-69 years,E38000186,NHS Tower Hamlets CCG,9
111,11/05/2020,Male,19-69 years,E38000191,NHS Walsall CCG,16
111,11/05/2020,Male,19-69 years,E38000197,NHS West Essex CCG,5
111,11/05/2020,Male,19-69 years,E38000220,NHS Birmingham and Solihull CCG,34
111,11/05/2020,Male,19-69 years,E38000225,NHS Leeds CCG,31
111,11/05/2020,Male,19-69 years,E38000232,NHS Bradford District and Craven CCG,27
111,11/05/2020,Male,19-69 years,E38000233,NHS Cheshire CCG,19
111,11/05/2020,Male,19-69 years,E38000240,NHS North Central London CCG,32
111,11/05/2020,Male,19-69 years,W11000023,NULL,1
111,11/05/2020,Male,70-120 years,E38000026,NHS Cambridgeshire and Peterborough CCG,6
111,11/05/2020,Male,70-120 years,E38000062,NHS Gloucestershire CCG,9
111,11/05/2020,Male,70-120 years,E38000074,NHS Harrow CCG,1
111,11/05/2020,Male,70-120 years,E38000085,NHS Hull CCG,2
111,11/05/2020,Male,70-120 years,E38000097,NHS Leicester City CCG,2
111,11/05/2020,Male,70-120 years,E38000106,NHS Mid Essex CCG,1
111,11/05/2020,Male,70-120 years,E38000117,NHS North East Essex CCG,6
111,11/05/2020,Male,70-120 years,E38000136,NHS Oxfordshire CCG,2
111,11/05/2020,Male,70-120 years,E38000143,NHS Salford CCG,1
111,11/05/2020,Male,70-120 years,E38000170,NHS Southport and Formby CCG,2
111,11/05/2020,Male,70-120 years,E38000182,NHS Tameside and Glossop CCG,2
111,11/05/2020,Male,70-120 years,E38000198,NHS West Hampshire CCG,2
111,11/05/2020,Male,70-120 years,E38000215,NHS North Cumbria CCG,1
111,11/05/2020,Male,70-120 years,E38000221,NHS Berkshire West CCG,4
111,11/05/2020,Male,70-120 years,E38000224,NHS East Berkshire CCG,1
111,11/05/2020,Male,70-120 years,E38000229,NHS Derby and Derbyshire CCG,8
111,11/05/2020,Male,70-120 years,E38000230,NHS Devon CCG,4
111,11/05/2020,Male,70-120 years,E38000238,NHS Lincolnshire CCG,5
111,11/05/2020,Male,70-120 years,E38000246,NHS Surrey Heartlands CCG,5
999,11/05/2020,Female,19-69 years,E38000038,NHS Coventry and Rugby CCG,1
999,11/05/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,3
999,11/05/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,9
999,11/05/2020,Female,70-120 years,E38000224,NHS East Berkshire CCG,1
999,11/05/2020,Male,19-69 years,E38000021,NHS Brighton and Hove CCG,1
999,11/05/2020,Male,19-69 years,E38000107,NHS Milton Keynes CCG,2
999,11/05/2020,Male,19-69 years,E38000127,NHS North Tyneside CCG,1
999,11/05/2020,Male,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,9
999,11/05/2020,Male,19-69 years,E38000163,NHS South Tyneside CCG,2
999,11/05/2020,Male,19-69 years,E38000210,NHS Wolverhampton CCG,3
999,11/05/2020,Male,19-69 years,E38000224,NHS East Berkshire CCG,2
999,11/05/2020,Male,70-120 years,E38000038,NHS Coventry and Rugby CCG,2
999,11/05/2020,Male,70-120 years,E38000195,NHS Warwickshire North CCG,1
999,11/05/2020,Male,70-120 years,E38000235,NHS East Sussex CCG,3
999,11/05/2020,Male,70-120 years,E38000246,NHS Surrey Heartlands CCG,1
111,11/05/2020,Female,0-18 years,E38000016,NHS Bolton CCG,3
111,11/05/2020,Female,0-18 years,E38000049,NHS East and North Hertfordshire CCG,7
111,11/05/2020,Female,0-18 years,E38000084,NHS Hounslow CCG,4
111,11/05/2020,Female,0-18 years,E38000087,NHS Isle of Wight CCG,3
111,11/05/2020,Female,0-18 years,E38000119,NHS North East Lincolnshire CCG,2
111,11/05/2020,Female,0-18 years,E38000141,NHS Rotherham CCG,3
111,11/05/2020,Female,0-18 years,E38000168,NHS Southend CCG,2
111,11/05/2020,Female,0-18 years,E38000191,NHS Walsall CCG,3
111,11/05/2020,Female,0-18 years,E38000197,NHS West Essex CCG,2
111,11/05/2020,Female,0-18 years,E38000208,NHS Wirral CCG,8
111,11/05/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,10
111,11/05/2020,Female,0-18 years,E38000241,NHS North Yorkshire CCG,8
111,11/05/2020,Female,0-18 years,E38000245,NHS South West London CCG,13
111,11/05/2020,Female,19-69 years,E38000020,NHS Brent CCG,15
111,11/05/2020,Female,19-69 years,E38000021,NHS Brighton and Hove CCG,14
111,11/05/2020,Female,19-69 years,E38000024,NHS Bury CCG,16
111,11/05/2020,Female,19-69 years,E38000025,NHS Calderdale CCG,11
111,11/05/2020,Female,19-69 years,E38000034,NHS Chorley and South Ribble CCG,8
111,11/05/2020,Female,19-69 years,E38000113,NHS Newham CCG,12
111,11/05/2020,Female,19-69 years,E38000120,NHS North Hampshire CCG,8
111,11/05/2020,Female,19-69 years,E38000122,NHS North Lincolnshire CCG,9
111,11/05/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,7
111,11/05/2020,Female,19-69 years,E38000143,NHS Salford CCG,14
111,11/05/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,20
111,11/05/2020,Female,19-69 years,E38000170,NHS Southport and Formby CCG,5
111,11/05/2020,Female,19-69 years,E38000174,NHS Stockport CCG,9
111,11/05/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,6
111,11/05/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,19
111,11/05/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,15
111,11/05/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,38
