journeydate,sex,ageband,ccgcode,ccgname,Total
20/07/2020,Female,0-18 years,E38000137,NHS Portsmouth CCG,1
20/07/2020,Female,0-18 years,E38000141,NHS Rotherham CCG,1
20/07/2020,Female,0-18 years,E38000143,NHS Salford CCG,2
20/07/2020,Female,0-18 years,E38000147,NHS Shropshire CCG,1
20/07/2020,Female,0-18 years,E38000150,NHS Somerset CCG,4
20/07/2020,Female,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
20/07/2020,Female,0-18 years,E38000154,NHS South Eastern Hampshire CCG,1
20/07/2020,Female,0-18 years,E38000161,NHS South Sefton CCG,1
20/07/2020,Female,0-18 years,E38000164,NHS South Warwickshire CCG,2
20/07/2020,Female,0-18 years,E38000168,NHS Southend CCG,1
20/07/2020,Female,0-18 years,E38000173,NHS Stafford and Surrounds CCG,2
20/07/2020,Female,0-18 years,E38000174,NHS Stockport CCG,1
20/07/2020,Female,0-18 years,E38000176,NHS Sunderland CCG,2
20/07/2020,Female,0-18 years,E38000183,NHS Telford and Wrekin CCG,2
20/07/2020,Female,0-18 years,E38000187,NHS Trafford CCG,1
20/07/2020,Female,0-18 years,E38000188,NHS Vale of York CCG,1
20/07/2020,Female,0-18 years,E38000190,NHS Wakefield CCG,4
20/07/2020,Female,0-18 years,E38000191,NHS Walsall CCG,1
20/07/2020,Female,0-18 years,E38000192,NHS Waltham Forest CCG,1
20/07/2020,Female,0-18 years,E38000194,NHS Warrington CCG,1
20/07/2020,Female,0-18 years,E38000195,NHS Warwickshire North CCG,1
20/07/2020,Female,0-18 years,E38000198,NHS West Hampshire CCG,4
20/07/2020,Female,0-18 years,E38000200,NHS West Lancashire CCG,1
20/07/2020,Female,0-18 years,E38000201,NHS West Leicestershire CCG,5
20/07/2020,Female,0-18 years,E38000205,NHS Wigan Borough CCG,1
20/07/2020,Female,0-18 years,E38000208,NHS Wirral CCG,1
20/07/2020,Female,0-18 years,E38000210,NHS Wolverhampton CCG,2
20/07/2020,Female,0-18 years,E38000212,NHS Newcastle Gateshead CCG,1
20/07/2020,Female,0-18 years,E38000215,NHS North Cumbria CCG,3
20/07/2020,Female,0-18 years,E38000217,NHS Manchester CCG,5
20/07/2020,Female,0-18 years,E38000220,NHS Birmingham and Solihull CCG,3
20/07/2020,Female,0-18 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",5
20/07/2020,Female,0-18 years,E38000223,NHS Buckinghamshire CCG,1
20/07/2020,Female,0-18 years,E38000224,NHS East Berkshire CCG,2
20/07/2020,Female,0-18 years,E38000225,NHS Leeds CCG,3
20/07/2020,Female,0-18 years,E38000227,NHS Greater Preston CCG,3
20/07/2020,Female,0-18 years,E38000228,NHS Morecambe Bay CCG,1
20/07/2020,Female,0-18 years,E38000229,NHS Derby and Derbyshire CCG,1
20/07/2020,Female,0-18 years,E38000230,NHS Devon CCG,3
20/07/2020,Female,0-18 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",3
20/07/2020,Female,0-18 years,E38000232,NHS Bradford District and Craven CCG,5
20/07/2020,Female,0-18 years,E38000233,NHS Cheshire CCG,5
20/07/2020,Female,0-18 years,E38000234,NHS County Durham CCG,1
20/07/2020,Female,0-18 years,E38000235,NHS East Sussex CCG,1
20/07/2020,Female,0-18 years,E38000236,NHS Herefordshire and Worcestershire CCG,4
20/07/2020,Female,0-18 years,E38000237,NHS Kent and Medway CCG,6
20/07/2020,Female,0-18 years,E38000238,NHS Lincolnshire CCG,2
20/07/2020,Female,0-18 years,E38000239,NHS Norfolk and Waveney CCG,1
20/07/2020,Female,0-18 years,E38000240,NHS North Central London CCG,7
20/07/2020,Female,0-18 years,E38000241,NHS North Yorkshire CCG,5
20/07/2020,Female,0-18 years,E38000242,NHS Northamptonshire CCG,7
20/07/2020,Female,0-18 years,E38000243,NHS Nottingham and Nottinghamshire CCG,8
20/07/2020,Female,0-18 years,E38000244,NHS South East London CCG,8
20/07/2020,Female,0-18 years,E38000245,NHS South West London CCG,2
20/07/2020,Female,0-18 years,E38000246,NHS Surrey Heartlands CCG,3
20/07/2020,Female,0-18 years,E38000247,NHS Tees Valley CCG,3
20/07/2020,Female,0-18 years,E38000248,NHS West Sussex CCG,7
20/07/2020,Female,19-69 years,E38000004,NHS Barking and Dagenham CCG,2
20/07/2020,Female,19-69 years,E38000006,NHS Barnsley CCG,9
20/07/2020,Female,19-69 years,E38000007,NHS Basildon and Brentwood CCG,4
20/07/2020,Female,19-69 years,E38000008,NHS Bassetlaw CCG,6
20/07/2020,Female,19-69 years,E38000010,NHS Bedfordshire CCG,16
20/07/2020,Female,19-69 years,E38000014,NHS Blackburn with Darwen CCG,13
20/07/2020,Female,19-69 years,E38000015,NHS Blackpool CCG,5
20/07/2020,Female,19-69 years,E38000016,NHS Bolton CCG,8
20/07/2020,Female,19-69 years,E38000020,NHS Brent CCG,11
20/07/2020,Female,19-69 years,E38000021,NHS Brighton and Hove CCG,13
20/07/2020,Female,19-69 years,E38000024,NHS Bury CCG,7
20/07/2020,Female,19-69 years,E38000025,NHS Calderdale CCG,9
20/07/2020,Female,19-69 years,E38000026,NHS Cambridgeshire and Peterborough CCG,15
20/07/2020,Female,19-69 years,E38000028,NHS Cannock Chase CCG,10
20/07/2020,Female,19-69 years,E38000030,NHS Castle Point and Rochford CCG,1
20/07/2020,Female,19-69 years,E38000031,NHS Central London (Westminster) CCG,8
20/07/2020,Female,19-69 years,E38000034,NHS Chorley and South Ribble CCG,4
20/07/2020,Female,19-69 years,E38000035,NHS City and Hackney CCG,9
20/07/2020,Female,19-69 years,E38000038,NHS Coventry and Rugby CCG,8
20/07/2020,Female,19-69 years,E38000044,NHS Doncaster CCG,11
20/07/2020,Female,19-69 years,E38000045,NHS Dorset CCG,17
20/07/2020,Female,19-69 years,E38000046,NHS Dudley CCG,9
20/07/2020,Female,19-69 years,E38000048,NHS Ealing CCG,4
20/07/2020,Female,19-69 years,E38000049,NHS East and North Hertfordshire CCG,17
20/07/2020,Female,19-69 years,E38000050,NHS East Lancashire CCG,19
20/07/2020,Female,19-69 years,E38000051,NHS East Leicestershire and Rutland CCG,3
20/07/2020,Female,19-69 years,E38000052,NHS East Riding of Yorkshire CCG,6
20/07/2020,Female,19-69 years,E38000053,NHS East Staffordshire CCG,4
20/07/2020,Female,19-69 years,E38000059,NHS Fareham and Gosport CCG,4
20/07/2020,Female,19-69 years,E38000062,NHS Gloucestershire CCG,20
20/07/2020,Female,19-69 years,E38000064,NHS Greater Huddersfield CCG,8
20/07/2020,Female,19-69 years,E38000068,NHS Halton CCG,3
20/07/2020,Female,19-69 years,E38000070,NHS Hammersmith and Fulham CCG,9
20/07/2020,Female,19-69 years,E38000074,NHS Harrow CCG,5
20/07/2020,Female,19-69 years,E38000077,NHS Havering CCG,4
20/07/2020,Female,19-69 years,E38000079,NHS Herts Valleys CCG,21
20/07/2020,Female,19-69 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",10
20/07/2020,Female,19-69 years,E38000082,NHS Hillingdon CCG,9
20/07/2020,Female,19-69 years,E38000084,NHS Hounslow CCG,8
20/07/2020,Female,19-69 years,E38000085,NHS Hull CCG,4
20/07/2020,Female,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,8
20/07/2020,Female,19-69 years,E38000089,NHS Kernow CCG,11
20/07/2020,Female,19-69 years,E38000091,NHS Knowsley CCG,4
20/07/2020,Female,19-69 years,E38000097,NHS Leicester City CCG,10
20/07/2020,Female,19-69 years,E38000101,NHS Liverpool CCG,26
20/07/2020,Female,19-69 years,E38000102,NHS Luton CCG,1
20/07/2020,Female,19-69 years,E38000106,NHS Mid Essex CCG,11
20/07/2020,Female,19-69 years,E38000107,NHS Milton Keynes CCG,12
20/07/2020,Female,19-69 years,E38000113,NHS Newham CCG,4
20/07/2020,Female,19-69 years,E38000117,NHS North East Essex CCG,11
20/07/2020,Female,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,11
20/07/2020,Female,19-69 years,E38000119,NHS North East Lincolnshire CCG,1
20/07/2020,Female,19-69 years,E38000120,NHS North Hampshire CCG,6
20/07/2020,Female,19-69 years,E38000121,NHS North Kirklees CCG,7
20/07/2020,Female,19-69 years,E38000122,NHS North Lincolnshire CCG,4
20/07/2020,Female,19-69 years,E38000126,NHS North Staffordshire CCG,3
20/07/2020,Female,19-69 years,E38000127,NHS North Tyneside CCG,8
20/07/2020,Female,19-69 years,E38000130,NHS Northumberland CCG,11
20/07/2020,Female,19-69 years,E38000135,NHS Oldham CCG,8
20/07/2020,Female,19-69 years,E38000136,NHS Oxfordshire CCG,11
20/07/2020,Female,19-69 years,E38000137,NHS Portsmouth CCG,1
20/07/2020,Female,19-69 years,E38000138,NHS Redbridge CCG,6
20/07/2020,Female,19-69 years,E38000141,NHS Rotherham CCG,6
20/07/2020,Female,19-69 years,E38000143,NHS Salford CCG,15
20/07/2020,Female,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,17
20/07/2020,Female,19-69 years,E38000146,NHS Sheffield CCG,18
20/07/2020,Female,19-69 years,E38000147,NHS Shropshire CCG,14
20/07/2020,Female,19-69 years,E38000150,NHS Somerset CCG,14
20/07/2020,Female,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,8
20/07/2020,Female,19-69 years,E38000154,NHS South Eastern Hampshire CCG,1
20/07/2020,Female,19-69 years,E38000161,NHS South Sefton CCG,7
20/07/2020,Female,19-69 years,E38000163,NHS South Tyneside CCG,4
20/07/2020,Female,19-69 years,E38000164,NHS South Warwickshire CCG,6
20/07/2020,Female,19-69 years,E38000167,NHS Southampton CCG,9
20/07/2020,Female,19-69 years,E38000168,NHS Southend CCG,6
20/07/2020,Female,19-69 years,E38000170,NHS Southport and Formby CCG,6
20/07/2020,Female,19-69 years,E38000172,NHS St Helens CCG,4
20/07/2020,Female,19-69 years,E38000173,NHS Stafford and Surrounds CCG,4
20/07/2020,Female,19-69 years,E38000174,NHS Stockport CCG,9
20/07/2020,Female,19-69 years,E38000175,NHS Stoke on Trent CCG,7
20/07/2020,Female,19-69 years,E38000176,NHS Sunderland CCG,6
20/07/2020,Female,19-69 years,E38000178,NHS Surrey Heath CCG,4
20/07/2020,Female,19-69 years,E38000182,NHS Tameside and Glossop CCG,13
20/07/2020,Female,19-69 years,E38000183,NHS Telford and Wrekin CCG,2
20/07/2020,Female,19-69 years,E38000185,NHS Thurrock CCG,8
20/07/2020,Female,19-69 years,E38000186,NHS Tower Hamlets CCG,5
20/07/2020,Female,19-69 years,E38000187,NHS Trafford CCG,8
20/07/2020,Female,19-69 years,E38000188,NHS Vale of York CCG,9
20/07/2020,Female,19-69 years,E38000190,NHS Wakefield CCG,11
20/07/2020,Female,19-69 years,E38000191,NHS Walsall CCG,12
20/07/2020,Female,19-69 years,E38000192,NHS Waltham Forest CCG,8
20/07/2020,Female,19-69 years,E38000194,NHS Warrington CCG,12
20/07/2020,Female,19-69 years,E38000195,NHS Warwickshire North CCG,6
20/07/2020,Female,19-69 years,E38000197,NHS West Essex CCG,6
20/07/2020,Female,19-69 years,E38000198,NHS West Hampshire CCG,21
20/07/2020,Female,19-69 years,E38000200,NHS West Lancashire CCG,2
20/07/2020,Female,19-69 years,E38000201,NHS West Leicestershire CCG,11
20/07/2020,Female,19-69 years,E38000202,NHS West London CCG,6
20/07/2020,Female,19-69 years,E38000204,NHS West Suffolk CCG,6
20/07/2020,Female,19-69 years,E38000205,NHS Wigan Borough CCG,12
20/07/2020,Female,19-69 years,E38000208,NHS Wirral CCG,23
20/07/2020,Female,19-69 years,E38000210,NHS Wolverhampton CCG,6
20/07/2020,Female,19-69 years,E38000212,NHS Newcastle Gateshead CCG,17
20/07/2020,Female,19-69 years,E38000215,NHS North Cumbria CCG,14
20/07/2020,Female,19-69 years,E38000217,NHS Manchester CCG,27
20/07/2020,Female,19-69 years,E38000220,NHS Birmingham and Solihull CCG,22
20/07/2020,Female,19-69 years,E38000221,NHS Berkshire West CCG,14
20/07/2020,Female,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",33
20/07/2020,Female,19-69 years,E38000223,NHS Buckinghamshire CCG,19
20/07/2020,Female,19-69 years,E38000224,NHS East Berkshire CCG,7
20/07/2020,Female,19-69 years,E38000225,NHS Leeds CCG,26
20/07/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,7
20/07/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,10
20/07/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,10
20/07/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,43
20/07/2020,Female,19-69 years,E38000230,NHS Devon CCG,35
20/07/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",24
20/07/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,25
20/07/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,29
20/07/2020,Female,19-69 years,E38000234,NHS County Durham CCG,12
20/07/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,9
20/07/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,11
20/07/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,51
20/07/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,19
20/07/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,22
20/07/2020,Female,19-69 years,E38000240,NHS North Central London CCG,34
20/07/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,15
20/07/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,25
20/07/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,42
20/07/2020,Female,19-69 years,E38000244,NHS South East London CCG,37
20/07/2020,Female,19-69 years,E38000245,NHS South West London CCG,45
20/07/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,32
20/07/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,34
20/07/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,27
20/07/2020,Female,70+ years,E38000010,NHS Bedfordshire CCG,1
20/07/2020,Female,70+ years,E38000016,NHS Bolton CCG,1
20/07/2020,Female,70+ years,E38000021,NHS Brighton and Hove CCG,1
20/07/2020,Female,70+ years,E38000024,NHS Bury CCG,1
20/07/2020,Female,70+ years,E38000026,NHS Cambridgeshire and Peterborough CCG,1
20/07/2020,Female,70+ years,E38000034,NHS Chorley and South Ribble CCG,1
20/07/2020,Female,70+ years,E38000048,NHS Ealing CCG,1
20/07/2020,Female,70+ years,E38000050,NHS East Lancashire CCG,1
20/07/2020,Female,70+ years,E38000077,NHS Havering CCG,2
20/07/2020,Female,70+ years,E38000079,NHS Herts Valleys CCG,1
20/07/2020,Female,70+ years,E38000082,NHS Hillingdon CCG,1
20/07/2020,Female,70+ years,E38000089,NHS Kernow CCG,1
20/07/2020,Female,70+ years,E38000106,NHS Mid Essex CCG,1
20/07/2020,Female,70+ years,E38000107,NHS Milton Keynes CCG,1
20/07/2020,Female,70+ years,E38000117,NHS North East Essex CCG,1
20/07/2020,Female,70+ years,E38000135,NHS Oldham CCG,1
20/07/2020,Female,70+ years,E38000136,NHS Oxfordshire CCG,1
20/07/2020,Female,70+ years,E38000144,NHS Sandwell and West Birmingham CCG,1
20/07/2020,Female,70+ years,E38000146,NHS Sheffield CCG,3
20/07/2020,Female,70+ years,E38000150,NHS Somerset CCG,1
20/07/2020,Female,70+ years,E38000154,NHS South Eastern Hampshire CCG,1
20/07/2020,Female,70+ years,E38000172,NHS St Helens CCG,1
20/07/2020,Female,70+ years,E38000174,NHS Stockport CCG,2
20/07/2020,Female,70+ years,E38000190,NHS Wakefield CCG,1
20/07/2020,Female,70+ years,E38000191,NHS Walsall CCG,1
20/07/2020,Female,70+ years,E38000192,NHS Waltham Forest CCG,1
20/07/2020,Female,70+ years,E38000195,NHS Warwickshire North CCG,1
20/07/2020,Female,70+ years,E38000198,NHS West Hampshire CCG,2
20/07/2020,Female,70+ years,E38000215,NHS North Cumbria CCG,2
20/07/2020,Female,70+ years,E38000217,NHS Manchester CCG,1
20/07/2020,Female,70+ years,E38000220,NHS Birmingham and Solihull CCG,1
20/07/2020,Female,70+ years,E38000221,NHS Berkshire West CCG,1
20/07/2020,Female,70+ years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",1
20/07/2020,Female,70+ years,E38000225,NHS Leeds CCG,1
20/07/2020,Female,70+ years,E38000226,NHS Fylde and Wyre CCG,2
20/07/2020,Female,70+ years,E38000228,NHS Morecambe Bay CCG,2
20/07/2020,Female,70+ years,E38000229,NHS Derby and Derbyshire CCG,2
20/07/2020,Female,70+ years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",1
20/07/2020,Female,70+ years,E38000232,NHS Bradford District and Craven CCG,1
20/07/2020,Female,70+ years,E38000235,NHS East Sussex CCG,3
20/07/2020,Female,70+ years,E38000236,NHS Herefordshire and Worcestershire CCG,1
20/07/2020,Female,70+ years,E38000237,NHS Kent and Medway CCG,1
20/07/2020,Female,70+ years,E38000239,NHS Norfolk and Waveney CCG,1
20/07/2020,Female,70+ years,E38000240,NHS North Central London CCG,1
20/07/2020,Female,70+ years,E38000243,NHS Nottingham and Nottinghamshire CCG,2
20/07/2020,Female,70+ years,E38000245,NHS South West London CCG,4
20/07/2020,Female,70+ years,E38000246,NHS Surrey Heartlands CCG,2
20/07/2020,Female,70+ years,E38000247,NHS Tees Valley CCG,1
20/07/2020,Female,70+ years,E38000248,NHS West Sussex CCG,1
20/07/2020,Male,0-18 years,E38000004,NHS Barking and Dagenham CCG,1
20/07/2020,Male,0-18 years,E38000008,NHS Bassetlaw CCG,1
20/07/2020,Male,0-18 years,E38000014,NHS Blackburn with Darwen CCG,3
20/07/2020,Male,0-18 years,E38000016,NHS Bolton CCG,3
20/07/2020,Male,0-18 years,E38000021,NHS Brighton and Hove CCG,2
20/07/2020,Male,0-18 years,E38000024,NHS Bury CCG,1
20/07/2020,Male,0-18 years,E38000026,NHS Cambridgeshire and Peterborough CCG,3
20/07/2020,Male,0-18 years,E38000028,NHS Cannock Chase CCG,1
20/07/2020,Male,0-18 years,E38000031,NHS Central London (Westminster) CCG,1
20/07/2020,Male,0-18 years,E38000034,NHS Chorley and South Ribble CCG,2
20/07/2020,Male,0-18 years,E38000035,NHS City and Hackney CCG,2
20/07/2020,Male,0-18 years,E38000038,NHS Coventry and Rugby CCG,1
20/07/2020,Male,0-18 years,E38000044,NHS Doncaster CCG,1
20/07/2020,Male,0-18 years,E38000046,NHS Dudley CCG,1
20/07/2020,Male,0-18 years,E38000048,NHS Ealing CCG,1
20/07/2020,Male,0-18 years,E38000049,NHS East and North Hertfordshire CCG,3
20/07/2020,Male,0-18 years,E38000051,NHS East Leicestershire and Rutland CCG,1
20/07/2020,Male,0-18 years,E38000052,NHS East Riding of Yorkshire CCG,1
20/07/2020,Male,0-18 years,E38000053,NHS East Staffordshire CCG,1
20/07/2020,Male,0-18 years,E38000062,NHS Gloucestershire CCG,2
20/07/2020,Male,0-18 years,E38000068,NHS Halton CCG,1
20/07/2020,Male,0-18 years,E38000074,NHS Harrow CCG,1
20/07/2020,Male,0-18 years,E38000077,NHS Havering CCG,1
20/07/2020,Male,0-18 years,E38000079,NHS Herts Valleys CCG,4
20/07/2020,Male,0-18 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",1
20/07/2020,Male,0-18 years,E38000084,NHS Hounslow CCG,1
20/07/2020,Male,0-18 years,E38000086,NHS Ipswich and East Suffolk CCG,4
20/07/2020,Male,0-18 years,E38000089,NHS Kernow CCG,4
20/07/2020,Male,0-18 years,E38000101,NHS Liverpool CCG,3
20/07/2020,Male,0-18 years,E38000113,NHS Newham CCG,1
20/07/2020,Male,0-18 years,E38000117,NHS North East Essex CCG,1
20/07/2020,Male,0-18 years,E38000120,NHS North Hampshire CCG,1
20/07/2020,Male,0-18 years,E38000122,NHS North Lincolnshire CCG,1
20/07/2020,Male,0-18 years,E38000127,NHS North Tyneside CCG,1
20/07/2020,Male,0-18 years,E38000130,NHS Northumberland CCG,1
20/07/2020,Male,0-18 years,E38000135,NHS Oldham CCG,2
20/07/2020,Male,0-18 years,E38000136,NHS Oxfordshire CCG,1
20/07/2020,Male,0-18 years,E38000137,NHS Portsmouth CCG,3
20/07/2020,Male,0-18 years,E38000141,NHS Rotherham CCG,2
20/07/2020,Male,0-18 years,E38000150,NHS Somerset CCG,1
20/07/2020,Male,0-18 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,1
20/07/2020,Male,0-18 years,E38000154,NHS South Eastern Hampshire CCG,1
20/07/2020,Male,0-18 years,E38000161,NHS South Sefton CCG,2
20/07/2020,Male,0-18 years,E38000164,NHS South Warwickshire CCG,1
20/07/2020,Male,0-18 years,E38000167,NHS Southampton CCG,2
20/07/2020,Male,0-18 years,E38000170,NHS Southport and Formby CCG,1
20/07/2020,Male,0-18 years,E38000172,NHS St Helens CCG,1
20/07/2020,Male,0-18 years,E38000173,NHS Stafford and Surrounds CCG,2
20/07/2020,Male,0-18 years,E38000182,NHS Tameside and Glossop CCG,2
20/07/2020,Male,0-18 years,E38000187,NHS Trafford CCG,2
20/07/2020,Male,0-18 years,E38000188,NHS Vale of York CCG,3
20/07/2020,Male,0-18 years,E38000190,NHS Wakefield CCG,1
20/07/2020,Male,0-18 years,E38000191,NHS Walsall CCG,3
20/07/2020,Male,0-18 years,E38000194,NHS Warrington CCG,1
20/07/2020,Male,0-18 years,E38000195,NHS Warwickshire North CCG,1
20/07/2020,Male,0-18 years,E38000197,NHS West Essex CCG,1
20/07/2020,Male,0-18 years,E38000198,NHS West Hampshire CCG,1
20/07/2020,Male,0-18 years,E38000200,NHS West Lancashire CCG,1
20/07/2020,Male,0-18 years,E38000201,NHS West Leicestershire CCG,1
20/07/2020,Male,0-18 years,E38000204,NHS West Suffolk CCG,1
20/07/2020,Male,0-18 years,E38000205,NHS Wigan Borough CCG,1
20/07/2020,Male,0-18 years,E38000208,NHS Wirral CCG,1
20/07/2020,Male,0-18 years,E38000212,NHS Newcastle Gateshead CCG,1
20/07/2020,Male,0-18 years,E38000215,NHS North Cumbria CCG,1
20/07/2020,Male,0-18 years,E38000217,NHS Manchester CCG,1
20/07/2020,Male,0-18 years,E38000220,NHS Birmingham and Solihull CCG,5
20/07/2020,Male,0-18 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",8
20/07/2020,Male,0-18 years,E38000223,NHS Buckinghamshire CCG,1
20/07/2020,Male,0-18 years,E38000224,NHS East Berkshire CCG,3
20/07/2020,Male,0-18 years,E38000225,NHS Leeds CCG,1
20/07/2020,Male,0-18 years,E38000227,NHS Greater Preston CCG,1
20/07/2020,Male,0-18 years,E38000228,NHS Morecambe Bay CCG,3
20/07/2020,Male,0-18 years,E38000229,NHS Derby and Derbyshire CCG,3
20/07/2020,Male,0-18 years,E38000230,NHS Devon CCG,2
20/07/2020,Male,0-18 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",2
20/07/2020,Male,0-18 years,E38000232,NHS Bradford District and Craven CCG,5
20/07/2020,Male,0-18 years,E38000233,NHS Cheshire CCG,4
20/07/2020,Male,0-18 years,E38000235,NHS East Sussex CCG,1
20/07/2020,Male,0-18 years,E38000236,NHS Herefordshire and Worcestershire CCG,3
20/07/2020,Male,0-18 years,E38000237,NHS Kent and Medway CCG,8
20/07/2020,Male,0-18 years,E38000238,NHS Lincolnshire CCG,4
20/07/2020,Male,0-18 years,E38000239,NHS Norfolk and Waveney CCG,1
20/07/2020,Male,0-18 years,E38000240,NHS North Central London CCG,2
20/07/2020,Male,0-18 years,E38000241,NHS North Yorkshire CCG,3
20/07/2020,Male,0-18 years,E38000242,NHS Northamptonshire CCG,5
20/07/2020,Male,0-18 years,E38000243,NHS Nottingham and Nottinghamshire CCG,7
20/07/2020,Male,0-18 years,E38000244,NHS South East London CCG,10
20/07/2020,Male,0-18 years,E38000245,NHS South West London CCG,2
20/07/2020,Male,0-18 years,E38000246,NHS Surrey Heartlands CCG,2
20/07/2020,Male,0-18 years,E38000247,NHS Tees Valley CCG,3
20/07/2020,Male,0-18 years,E38000248,NHS West Sussex CCG,3
20/07/2020,Male,19-69 years,E38000004,NHS Barking and Dagenham CCG,5
20/07/2020,Male,19-69 years,E38000006,NHS Barnsley CCG,5
20/07/2020,Male,19-69 years,E38000007,NHS Basildon and Brentwood CCG,3
20/07/2020,Male,19-69 years,E38000008,NHS Bassetlaw CCG,2
20/07/2020,Male,19-69 years,E38000010,NHS Bedfordshire CCG,8
20/07/2020,Male,19-69 years,E38000014,NHS Blackburn with Darwen CCG,8
20/07/2020,Male,19-69 years,E38000015,NHS Blackpool CCG,4
20/07/2020,Male,19-69 years,E38000016,NHS Bolton CCG,7
20/07/2020,Male,19-69 years,E38000020,NHS Brent CCG,6
20/07/2020,Male,19-69 years,E38000021,NHS Brighton and Hove CCG,6
20/07/2020,Male,19-69 years,E38000024,NHS Bury CCG,3
20/07/2020,Male,19-69 years,E38000025,NHS Calderdale CCG,4
