journeydate,sex,ageband,ccgcode,ccgname,Total
13/04/2020,Female,19-69 years,E38000225,NHS Leeds CCG,219
13/04/2020,Female,19-69 years,E38000226,NHS Fylde and Wyre CCG,59
13/04/2020,Female,19-69 years,E38000227,NHS Greater Preston CCG,107
13/04/2020,Female,19-69 years,E38000228,NHS Morecambe Bay CCG,104
13/04/2020,Female,19-69 years,E38000229,NHS Derby and Derbyshire CCG,323
13/04/2020,Female,19-69 years,E38000230,NHS Devon CCG,305
13/04/2020,Female,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",201
13/04/2020,Female,19-69 years,E38000232,NHS Bradford District and Craven CCG,159
13/04/2020,Female,19-69 years,E38000233,NHS Cheshire CCG,196
13/04/2020,Female,19-69 years,E38000234,NHS County Durham CCG,217
13/04/2020,Female,19-69 years,E38000235,NHS East Sussex CCG,123
13/04/2020,Female,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,231
13/04/2020,Female,19-69 years,E38000237,NHS Kent and Medway CCG,481
13/04/2020,Female,19-69 years,E38000238,NHS Lincolnshire CCG,178
13/04/2020,Female,19-69 years,E38000239,NHS Norfolk and Waveney CCG,240
13/04/2020,Female,19-69 years,E38000240,NHS North Central London CCG,295
13/04/2020,Female,19-69 years,E38000241,NHS North Yorkshire CCG,100
13/04/2020,Female,19-69 years,E38000242,NHS Northamptonshire CCG,227
13/04/2020,Female,19-69 years,E38000243,NHS Nottingham and Nottinghamshire CCG,331
13/04/2020,Female,19-69 years,E38000244,NHS South East London CCG,406
13/04/2020,Female,19-69 years,E38000245,NHS South West London CCG,231
13/04/2020,Female,19-69 years,E38000246,NHS Surrey Heartlands CCG,219
13/04/2020,Female,19-69 years,E38000247,NHS Tees Valley CCG,217
13/04/2020,Female,19-69 years,E38000248,NHS West Sussex CCG,219
13/04/2020,Female,70+ years,E38000006,NHS Barnsley CCG,3
13/04/2020,Female,70+ years,E38000007,NHS Basildon and Brentwood CCG,2
13/04/2020,Female,70+ years,E38000008,NHS Bassetlaw CCG,1
13/04/2020,Female,70+ years,E38000010,NHS Bedfordshire CCG,5
13/04/2020,Female,70+ years,E38000014,NHS Blackburn with Darwen CCG,1
13/04/2020,Female,70+ years,E38000015,NHS Blackpool CCG,4
13/04/2020,Female,70+ years,E38000016,NHS Bolton CCG,5
13/04/2020,Female,70+ years,E38000020,NHS Brent CCG,1
13/04/2020,Female,70+ years,E38000021,NHS Brighton and Hove CCG,1
13/04/2020,Female,70+ years,E38000024,NHS Bury CCG,4
13/04/2020,Female,70+ years,E38000025,NHS Calderdale CCG,2
13/04/2020,Female,70+ years,E38000026,NHS Cambridgeshire and Peterborough CCG,23
13/04/2020,Female,70+ years,E38000030,NHS Castle Point and Rochford CCG,1
13/04/2020,Female,70+ years,E38000031,NHS Central London (Westminster) CCG,1
13/04/2020,Female,70+ years,E38000034,NHS Chorley and South Ribble CCG,1
13/04/2020,Female,70+ years,E38000035,NHS City and Hackney CCG,4
13/04/2020,Female,70+ years,E38000038,NHS Coventry and Rugby CCG,1
13/04/2020,Female,70+ years,E38000044,NHS Doncaster CCG,1
13/04/2020,Female,70+ years,E38000045,NHS Dorset CCG,10
13/04/2020,Female,70+ years,E38000046,NHS Dudley CCG,2
13/04/2020,Female,70+ years,E38000048,NHS Ealing CCG,3
13/04/2020,Female,70+ years,E38000049,NHS East and North Hertfordshire CCG,2
13/04/2020,Female,70+ years,E38000050,NHS East Lancashire CCG,2
13/04/2020,Female,70+ years,E38000052,NHS East Riding of Yorkshire CCG,1
13/04/2020,Female,70+ years,E38000053,NHS East Staffordshire CCG,4
13/04/2020,Female,70+ years,E38000059,NHS Fareham and Gosport CCG,2
13/04/2020,Female,70+ years,E38000062,NHS Gloucestershire CCG,8
13/04/2020,Female,70+ years,E38000064,NHS Greater Huddersfield CCG,2
13/04/2020,Female,70+ years,E38000068,NHS Halton CCG,2
13/04/2020,Female,70+ years,E38000074,NHS Harrow CCG,1
13/04/2020,Female,70+ years,E38000077,NHS Havering CCG,2
13/04/2020,Female,70+ years,E38000079,NHS Herts Valleys CCG,4
13/04/2020,Female,70+ years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",5
13/04/2020,Female,70+ years,E38000082,NHS Hillingdon CCG,1
13/04/2020,Female,70+ years,E38000084,NHS Hounslow CCG,2
13/04/2020,Female,70+ years,E38000085,NHS Hull CCG,2
13/04/2020,Female,70+ years,E38000086,NHS Ipswich and East Suffolk CCG,4
13/04/2020,Female,70+ years,E38000087,NHS Isle of Wight CCG,2
13/04/2020,Female,70+ years,E38000089,NHS Kernow CCG,10
13/04/2020,Female,70+ years,E38000091,NHS Knowsley CCG,1
13/04/2020,Female,70+ years,E38000097,NHS Leicester City CCG,1
13/04/2020,Female,70+ years,E38000101,NHS Liverpool CCG,5
13/04/2020,Female,70+ years,E38000102,NHS Luton CCG,1
13/04/2020,Female,70+ years,E38000106,NHS Mid Essex CCG,3
13/04/2020,Female,70+ years,E38000107,NHS Milton Keynes CCG,1
13/04/2020,Female,70+ years,E38000113,NHS Newham CCG,3
13/04/2020,Female,70+ years,E38000117,NHS North East Essex CCG,2
13/04/2020,Female,70+ years,E38000118,NHS North East Hampshire and Farnham CCG,3
13/04/2020,Female,70+ years,E38000120,NHS North Hampshire CCG,1
13/04/2020,Female,70+ years,E38000122,NHS North Lincolnshire CCG,4
13/04/2020,Female,70+ years,E38000127,NHS North Tyneside CCG,5
13/04/2020,Female,70+ years,E38000130,NHS Northumberland CCG,3
13/04/2020,Female,70+ years,E38000135,NHS Oldham CCG,1
13/04/2020,Female,70+ years,E38000136,NHS Oxfordshire CCG,8
13/04/2020,Female,70+ years,E38000138,NHS Redbridge CCG,2
13/04/2020,Female,70+ years,E38000141,NHS Rotherham CCG,1
13/04/2020,Female,70+ years,E38000143,NHS Salford CCG,2
13/04/2020,Female,70+ years,E38000144,NHS Sandwell and West Birmingham CCG,4
13/04/2020,Female,70+ years,E38000146,NHS Sheffield CCG,3
13/04/2020,Female,70+ years,E38000147,NHS Shropshire CCG,4
13/04/2020,Female,70+ years,E38000150,NHS Somerset CCG,7
13/04/2020,Female,70+ years,E38000161,NHS South Sefton CCG,1
13/04/2020,Female,70+ years,E38000163,NHS South Tyneside CCG,4
13/04/2020,Female,70+ years,E38000164,NHS South Warwickshire CCG,3
13/04/2020,Female,70+ years,E38000167,NHS Southampton CCG,1
13/04/2020,Female,70+ years,E38000168,NHS Southend CCG,3
13/04/2020,Female,70+ years,E38000170,NHS Southport and Formby CCG,1
13/04/2020,Female,70+ years,E38000173,NHS Stafford and Surrounds CCG,2
13/04/2020,Female,70+ years,E38000174,NHS Stockport CCG,3
13/04/2020,Female,70+ years,E38000175,NHS Stoke on Trent CCG,3
13/04/2020,Female,70+ years,E38000176,NHS Sunderland CCG,7
13/04/2020,Female,70+ years,E38000183,NHS Telford and Wrekin CCG,3
13/04/2020,Female,70+ years,E38000185,NHS Thurrock CCG,1
13/04/2020,Female,70+ years,E38000186,NHS Tower Hamlets CCG,2
13/04/2020,Female,70+ years,E38000187,NHS Trafford CCG,1
13/04/2020,Female,70+ years,E38000188,NHS Vale of York CCG,2
13/04/2020,Female,70+ years,E38000190,NHS Wakefield CCG,1
13/04/2020,Female,70+ years,E38000191,NHS Walsall CCG,3
13/04/2020,Female,70+ years,E38000194,NHS Warrington CCG,2
13/04/2020,Female,70+ years,E38000195,NHS Warwickshire North CCG,2
13/04/2020,Female,70+ years,E38000197,NHS West Essex CCG,3
13/04/2020,Female,70+ years,E38000198,NHS West Hampshire CCG,4
13/04/2020,Female,70+ years,E38000200,NHS West Lancashire CCG,1
13/04/2020,Female,70+ years,E38000201,NHS West Leicestershire CCG,1
13/04/2020,Female,70+ years,E38000202,NHS West London CCG,1
13/04/2020,Female,70+ years,E38000204,NHS West Suffolk CCG,1
13/04/2020,Female,70+ years,E38000205,NHS Wigan Borough CCG,7
13/04/2020,Female,70+ years,E38000208,NHS Wirral CCG,4
13/04/2020,Female,70+ years,E38000210,NHS Wolverhampton CCG,1
13/04/2020,Female,70+ years,E38000212,NHS Newcastle Gateshead CCG,4
13/04/2020,Female,70+ years,E38000215,NHS North Cumbria CCG,3
13/04/2020,Female,70+ years,E38000217,NHS Manchester CCG,1
13/04/2020,Female,70+ years,E38000220,NHS Birmingham and Solihull CCG,9
13/04/2020,Female,70+ years,E38000221,NHS Berkshire West CCG,3
13/04/2020,Female,70+ years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",4
13/04/2020,Female,70+ years,E38000223,NHS Buckinghamshire CCG,5
13/04/2020,Female,70+ years,E38000224,NHS East Berkshire CCG,6
13/04/2020,Female,70+ years,E38000225,NHS Leeds CCG,6
13/04/2020,Female,70+ years,E38000226,NHS Fylde and Wyre CCG,2
13/04/2020,Female,70+ years,E38000227,NHS Greater Preston CCG,3
13/04/2020,Female,70+ years,E38000228,NHS Morecambe Bay CCG,5
13/04/2020,Female,70+ years,E38000229,NHS Derby and Derbyshire CCG,9
13/04/2020,Female,70+ years,E38000230,NHS Devon CCG,11
13/04/2020,Female,70+ years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",9
13/04/2020,Female,70+ years,E38000232,NHS Bradford District and Craven CCG,3
13/04/2020,Female,70+ years,E38000233,NHS Cheshire CCG,2
13/04/2020,Female,70+ years,E38000234,NHS County Durham CCG,3
13/04/2020,Female,70+ years,E38000235,NHS East Sussex CCG,7
13/04/2020,Female,70+ years,E38000236,NHS Herefordshire and Worcestershire CCG,10
13/04/2020,Female,70+ years,E38000237,NHS Kent and Medway CCG,8
13/04/2020,Female,70+ years,E38000238,NHS Lincolnshire CCG,7
13/04/2020,Female,70+ years,E38000239,NHS Norfolk and Waveney CCG,10
13/04/2020,Female,70+ years,E38000240,NHS North Central London CCG,7
13/04/2020,Female,70+ years,E38000241,NHS North Yorkshire CCG,4
13/04/2020,Female,70+ years,E38000242,NHS Northamptonshire CCG,7
13/04/2020,Female,70+ years,E38000243,NHS Nottingham and Nottinghamshire CCG,2
13/04/2020,Female,70+ years,E38000244,NHS South East London CCG,5
13/04/2020,Female,70+ years,E38000245,NHS South West London CCG,4
13/04/2020,Female,70+ years,E38000246,NHS Surrey Heartlands CCG,8
13/04/2020,Female,70+ years,E38000247,NHS Tees Valley CCG,8
13/04/2020,Female,70+ years,E38000248,NHS West Sussex CCG,9
13/04/2020,Male,19-69 years,E38000004,NHS Barking and Dagenham CCG,68
13/04/2020,Male,19-69 years,E38000006,NHS Barnsley CCG,56
13/04/2020,Male,19-69 years,E38000007,NHS Basildon and Brentwood CCG,55
13/04/2020,Male,19-69 years,E38000008,NHS Bassetlaw CCG,26
13/04/2020,Male,19-69 years,E38000010,NHS Bedfordshire CCG,182
13/04/2020,Male,19-69 years,E38000014,NHS Blackburn with Darwen CCG,29
13/04/2020,Male,19-69 years,E38000015,NHS Blackpool CCG,43
13/04/2020,Male,19-69 years,E38000016,NHS Bolton CCG,75
13/04/2020,Male,19-69 years,E38000020,NHS Brent CCG,97
13/04/2020,Male,19-69 years,E38000021,NHS Brighton and Hove CCG,36
13/04/2020,Male,19-69 years,E38000024,NHS Bury CCG,41
13/04/2020,Male,19-69 years,E38000025,NHS Calderdale CCG,35
13/04/2020,Male,19-69 years,E38000026,NHS Cambridgeshire and Peterborough CCG,183
13/04/2020,Male,19-69 years,E38000028,NHS Cannock Chase CCG,16
13/04/2020,Male,19-69 years,E38000030,NHS Castle Point and Rochford CCG,27
13/04/2020,Male,19-69 years,E38000031,NHS Central London (Westminster) CCG,27
13/04/2020,Male,19-69 years,E38000034,NHS Chorley and South Ribble CCG,35
13/04/2020,Male,19-69 years,E38000035,NHS City and Hackney CCG,59
13/04/2020,Male,19-69 years,E38000038,NHS Coventry and Rugby CCG,108
13/04/2020,Male,19-69 years,E38000044,NHS Doncaster CCG,53
13/04/2020,Male,19-69 years,E38000045,NHS Dorset CCG,113
13/04/2020,Male,19-69 years,E38000046,NHS Dudley CCG,56
13/04/2020,Male,19-69 years,E38000048,NHS Ealing CCG,93
13/04/2020,Male,19-69 years,E38000049,NHS East and North Hertfordshire CCG,107
13/04/2020,Male,19-69 years,E38000050,NHS East Lancashire CCG,73
13/04/2020,Male,19-69 years,E38000051,NHS East Leicestershire and Rutland CCG,48
13/04/2020,Male,19-69 years,E38000052,NHS East Riding of Yorkshire CCG,50
13/04/2020,Male,19-69 years,E38000053,NHS East Staffordshire CCG,30
13/04/2020,Male,19-69 years,E38000059,NHS Fareham and Gosport CCG,26
13/04/2020,Male,19-69 years,E38000062,NHS Gloucestershire CCG,94
13/04/2020,Male,19-69 years,E38000064,NHS Greater Huddersfield CCG,39
13/04/2020,Male,19-69 years,E38000068,NHS Halton CCG,23
13/04/2020,Male,19-69 years,E38000070,NHS Hammersmith and Fulham CCG,31
13/04/2020,Male,19-69 years,E38000074,NHS Harrow CCG,53
13/04/2020,Male,19-69 years,E38000077,NHS Havering CCG,50
13/04/2020,Male,19-69 years,E38000079,NHS Herts Valleys CCG,116
13/04/2020,Male,19-69 years,E38000080,"NHS Heywood, Middleton and Rochdale CCG",41
13/04/2020,Male,19-69 years,E38000082,NHS Hillingdon CCG,69
13/04/2020,Male,19-69 years,E38000084,NHS Hounslow CCG,84
13/04/2020,Male,19-69 years,E38000085,NHS Hull CCG,48
13/04/2020,Male,19-69 years,E38000086,NHS Ipswich and East Suffolk CCG,55
13/04/2020,Male,19-69 years,E38000087,NHS Isle of Wight CCG,19
13/04/2020,Male,19-69 years,E38000089,NHS Kernow CCG,68
13/04/2020,Male,19-69 years,E38000091,NHS Knowsley CCG,44
13/04/2020,Male,19-69 years,E38000097,NHS Leicester City CCG,106
13/04/2020,Male,19-69 years,E38000101,NHS Liverpool CCG,137
13/04/2020,Male,19-69 years,E38000102,NHS Luton CCG,59
13/04/2020,Male,19-69 years,E38000106,NHS Mid Essex CCG,69
13/04/2020,Male,19-69 years,E38000107,NHS Milton Keynes CCG,80
13/04/2020,Male,19-69 years,E38000113,NHS Newham CCG,112
13/04/2020,Male,19-69 years,E38000117,NHS North East Essex CCG,63
13/04/2020,Male,19-69 years,E38000118,NHS North East Hampshire and Farnham CCG,35
13/04/2020,Male,19-69 years,E38000119,NHS North East Lincolnshire CCG,24
13/04/2020,Male,19-69 years,E38000120,NHS North Hampshire CCG,30
13/04/2020,Male,19-69 years,E38000121,NHS North Kirklees CCG,37
13/04/2020,Male,19-69 years,E38000122,NHS North Lincolnshire CCG,27
13/04/2020,Male,19-69 years,E38000126,NHS North Staffordshire CCG,26
13/04/2020,Male,19-69 years,E38000127,NHS North Tyneside CCG,39
13/04/2020,Male,19-69 years,E38000130,NHS Northumberland CCG,59
13/04/2020,Male,19-69 years,E38000135,NHS Oldham CCG,58
13/04/2020,Male,19-69 years,E38000136,NHS Oxfordshire CCG,97
13/04/2020,Male,19-69 years,E38000137,NHS Portsmouth CCG,28
13/04/2020,Male,19-69 years,E38000138,NHS Redbridge CCG,85
13/04/2020,Male,19-69 years,E38000141,NHS Rotherham CCG,52
13/04/2020,Male,19-69 years,E38000143,NHS Salford CCG,49
13/04/2020,Male,19-69 years,E38000144,NHS Sandwell and West Birmingham CCG,103
13/04/2020,Male,19-69 years,E38000146,NHS Sheffield CCG,101
13/04/2020,Male,19-69 years,E38000147,NHS Shropshire CCG,44
13/04/2020,Male,19-69 years,E38000150,NHS Somerset CCG,51
13/04/2020,Male,19-69 years,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,32
13/04/2020,Male,19-69 years,E38000154,NHS South Eastern Hampshire CCG,22
13/04/2020,Male,19-69 years,E38000161,NHS South Sefton CCG,31
13/04/2020,Male,19-69 years,E38000163,NHS South Tyneside CCG,39
13/04/2020,Male,19-69 years,E38000164,NHS South Warwickshire CCG,26
13/04/2020,Male,19-69 years,E38000167,NHS Southampton CCG,50
13/04/2020,Male,19-69 years,E38000168,NHS Southend CCG,45
13/04/2020,Male,19-69 years,E38000170,NHS Southport and Formby CCG,15
13/04/2020,Male,19-69 years,E38000172,NHS St Helens CCG,39
13/04/2020,Male,19-69 years,E38000173,NHS Stafford and Surrounds CCG,20
13/04/2020,Male,19-69 years,E38000174,NHS Stockport CCG,42
13/04/2020,Male,19-69 years,E38000175,NHS Stoke on Trent CCG,50
13/04/2020,Male,19-69 years,E38000176,NHS Sunderland CCG,68
13/04/2020,Male,19-69 years,E38000178,NHS Surrey Heath CCG,11
13/04/2020,Male,19-69 years,E38000182,NHS Tameside and Glossop CCG,76
13/04/2020,Male,19-69 years,E38000183,NHS Telford and Wrekin CCG,30
13/04/2020,Male,19-69 years,E38000185,NHS Thurrock CCG,35
13/04/2020,Male,19-69 years,E38000186,NHS Tower Hamlets CCG,86
13/04/2020,Male,19-69 years,E38000187,NHS Trafford CCG,36
13/04/2020,Male,19-69 years,E38000188,NHS Vale of York CCG,53
13/04/2020,Male,19-69 years,E38000190,NHS Wakefield CCG,72
13/04/2020,Male,19-69 years,E38000191,NHS Walsall CCG,75
13/04/2020,Male,19-69 years,E38000192,NHS Waltham Forest CCG,63
13/04/2020,Male,19-69 years,E38000194,NHS Warrington CCG,44
13/04/2020,Male,19-69 years,E38000195,NHS Warwickshire North CCG,42
13/04/2020,Male,19-69 years,E38000197,NHS West Essex CCG,58
13/04/2020,Male,19-69 years,E38000198,NHS West Hampshire CCG,104
13/04/2020,Male,19-69 years,E38000200,NHS West Lancashire CCG,30
13/04/2020,Male,19-69 years,E38000201,NHS West Leicestershire CCG,69
13/04/2020,Male,19-69 years,E38000202,NHS West London CCG,37
13/04/2020,Male,19-69 years,E38000204,NHS West Suffolk CCG,33
13/04/2020,Male,19-69 years,E38000205,NHS Wigan Borough CCG,67
13/04/2020,Male,19-69 years,E38000208,NHS Wirral CCG,67
13/04/2020,Male,19-69 years,E38000210,NHS Wolverhampton CCG,40
13/04/2020,Male,19-69 years,E38000212,NHS Newcastle Gateshead CCG,131
13/04/2020,Male,19-69 years,E38000215,NHS North Cumbria CCG,46
13/04/2020,Male,19-69 years,E38000217,NHS Manchester CCG,115
13/04/2020,Male,19-69 years,E38000220,NHS Birmingham and Solihull CCG,207
13/04/2020,Male,19-69 years,E38000221,NHS Berkshire West CCG,87
13/04/2020,Male,19-69 years,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",159
13/04/2020,Male,19-69 years,E38000223,NHS Buckinghamshire CCG,98
13/04/2020,Male,19-69 years,E38000224,NHS East Berkshire CCG,74
13/04/2020,Male,19-69 years,E38000225,NHS Leeds CCG,143
13/04/2020,Male,19-69 years,E38000226,NHS Fylde and Wyre CCG,38
13/04/2020,Male,19-69 years,E38000227,NHS Greater Preston CCG,48
13/04/2020,Male,19-69 years,E38000228,NHS Morecambe Bay CCG,63
13/04/2020,Male,19-69 years,E38000229,NHS Derby and Derbyshire CCG,193
13/04/2020,Male,19-69 years,E38000230,NHS Devon CCG,153
13/04/2020,Male,19-69 years,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",108
13/04/2020,Male,19-69 years,E38000232,NHS Bradford District and Craven CCG,114
13/04/2020,Male,19-69 years,E38000233,NHS Cheshire CCG,117
13/04/2020,Male,19-69 years,E38000234,NHS County Durham CCG,109
13/04/2020,Male,19-69 years,E38000235,NHS East Sussex CCG,80
13/04/2020,Male,19-69 years,E38000236,NHS Herefordshire and Worcestershire CCG,118
13/04/2020,Male,19-69 years,E38000237,NHS Kent and Medway CCG,331
13/04/2020,Male,19-69 years,E38000238,NHS Lincolnshire CCG,119
13/04/2020,Male,19-69 years,E38000239,NHS Norfolk and Waveney CCG,156
